food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,food_map_cpu,food_map_rx,food_map_tx,label
0.1238240056968665,0.0,0.0,0.03395631879492842,0.0,0.0,0.00188033965864636,0.0,0.0,0.2416655688861919,0.0,0.0,0.005681091143092917,0.0,0.0,2.8190163913236397e-06,0.0,0.0,1
0.1238240056968665,0.0,0.0,0.0965137303898709,0.4268292682926829,0.37109375,0.002464386788628993,0.0,0.0,0.2416655688861919,0.0,0.0,0.005681091143092917,0.0,0.0,6.476352099435332e-06,0.07309663945319916,0.030754289414049854,1
0.07303829693004849,0.12253341820496498,0.20562770562770563,0.0965137303898709,0.4268292682926829,0.37109375,0.00271560287836257,0.0,0.0,0.048564698743345,0.0,0.0,0.0030059321255438112,0.07947976878612717,0.04051172707889126,6.476352099435332e-06,0.07309663945319916,0.030754289414049854,1
0.10445503136914108,0.0,0.0,0.04890214072659762,0.0,0.0,0.00271560287836257,0.0,0.0,0.15604885216540704,0.0,0.0,0.005482394834607659,0.0,0.0,4.774756192589961e-06,0.0,0.0,1
0.10445503136914108,0.0,0.0,0.08991953577996181,0.0,0.0,0.0047715637838751015,0.118607516943931,0.04864311315924219,0.15604885216540704,0.0,0.0,0.0043298471977368524,0.0,0.0,8.137499573821149e-06,0.0,0.0,1
0.04141691764369148,0.0,0.0,0.1411944691297194,0.0,0.0,0.00261929133369017,0.0,0.0,0.07667932384197006,0.0,0.0,0.0043298471977368524,0.0,0.0,8.137499573821149e-06,0.0,0.0,1
0.10805540000865577,0.0,0.0,0.1411944691297194,0.0,0.0,0.002555355042489493,0.0,0.0,0.20722527576479094,0.8208955223880597,1.0,0.0017538115432090481,0.0,0.0,1.8614278464418582e-06,0.0,0.0,1
0.10805540000865577,0.0,0.0,0.04462827642033206,0.0,0.0,0.002555355042489493,0.0,0.0,0.10791106156306186,0.0,0.0,0.007264128317180679,0.0,0.0,1.0677338611425767e-05,0.0,0.0,1
0.03832275127639175,0.0,0.0,0.05417630858842266,0.0,0.0,0.0024197830324706082,0.0,0.0,0.10791106156306186,0.0,0.0,0.007264128317180679,0.0,0.0,1.0677338611425767e-05,0.0,0.0,1
0.12335723224050463,0.0,0.0,0.05417630858842266,0.0,0.0,0.0024197830324706082,0.0,0.0,0.09157013205598401,0.0,0.0,0.001217349684908232,0.0,0.0,3.267428310360796e-07,0.0,0.0,1
0.12335723224050463,0.0,0.0,0.052663920002111696,0.4268292682926829,0.37109375,0.00316463777164947,0.0,0.0,0.09157013205598401,0.0,0.0,0.001217349684908232,0.0,0.0,1.0983060447347487e-05,0.07309663945319916,0.030754289414049854,1
0.07347068633487516,0.12253341820496498,0.20562770562770563,0.052663920002111696,0.4268292682926829,0.37109375,0.0033075987895339527,0.0,0.0,0.0818134329090295,0.0,0.0,0.0019037568534180159,0.0,0.0,1.0983060447347487e-05,0.07309663945319916,0.030754289414049854,1
0.09498215879271887,0.0,0.0,0.06564531952522148,0.0,0.0,0.0033075987895339527,0.0,0.0,0.0818134329090295,0.0,0.0,0.01057955969215617,0.15895953757225434,0.08102345415778252,2.524658971365284e-06,0.0,0.0,1
0.09498215879271887,0.0,0.0,0.06564531952522148,0.0,0.0,0.0025919133293396735,0.0,0.0,0.09240187594333212,0.0,0.0,0.002770427450264249,0.0,0.0,4.74484682744839e-06,0.0,0.0,1
0.05504475104220847,0.0,0.0,0.046020012670145084,0.0,0.0,0.0025919133293396735,0.0,0.0,0.09240187594333212,0.0,0.0,0.002770427450264249,0.0,0.0,3.138248549686724e-06,0.0,0.0,1
0.12279952026946478,0.0,0.0,0.1715693822424397,0.0,0.0,0.004384775684122641,0.118607516943931,0.04864311315924219,0.09532471645731759,0.0,0.0,0.002238968392335943,0.0,0.0,7.261461823939046e-06,0.0,0.0,1
0.12279952026946478,0.0,0.0,0.1715693822424397,0.0,0.0,0.0029461582436234664,0.0,0.0,0.20320424602802006,0.8208955223880597,1.0,0.002238968392335943,0.0,0.0,7.261461823939046e-06,0.0,0.0,1
0.025185985857135988,0.0,0.0,0.03625905167483481,0.0,0.0,0.0029461582436234664,0.0,0.0,0.20320424602802006,0.8208955223880597,1.0,0.0019503842920715587,0.0,0.0,2.9365460384263296e-06,0.0,0.0,1
0.12949166565107595,0.0,0.0,0.07061648174707222,0.0,0.0,0.00249741850354332,0.0,0.0,0.07936637512420101,0.0,0.0,0.007765001420632691,0.0,0.0,4.6263267619712385e-06,0.0,0.0,1
0.12949166565107595,0.0,0.0,0.07061648174707222,0.0,0.0,0.00249741850354332,0.0,0.0,0.2303000374179643,0.0,0.0,0.007765001420632691,0.0,0.0,4.6263267619712385e-06,0.0,0.0,1
0.03170587908868191,0.0,0.0,0.08750131980678028,0.4268292682926829,0.37109375,0.003521544153642429,0.0,0.0,0.2303000374179643,0.0,0.0,0.0005827114563908523,0.0,0.0,4.017003601262861e-06,0.03654831972659958,0.015377144707024927,1
0.07226518679832969,0.0,0.0,0.08750131980678028,0.4268292682926829,0.37109375,0.0030104507542116046,0.0,0.0,0.04825007953069184,0.0,0.0,0.0070204546332622575,0.15895953757225434,0.08102345415778252,4.017003601262861e-06,0.03654831972659958,0.015377144707024927,1
0.14602415486258194,0.24506683640992996,0.41125541125541126,0.04170490440199554,0.0,0.0,0.0030104507542116046,0.0,0.0,0.1499074711201986,0.0,0.0,0.0070204546332622575,0.15895953757225434,0.08102345415778252,5.052301895525418e-06,0.0,0.0,1
0.14602415486258194,0.24506683640992996,0.41125541125541126,0.04170490440199554,0.0,0.0,0.001715542392310579,0.0,0.0,0.1499074711201986,0.0,0.0,0.003224209184244232,0.0,0.0,4.111550463009472e-06,0.0,0.0,1
0.06128399606933204,0.0,0.0,0.021334016699955126,0.0,0.0,0.013016388727846627,0.237215033887862,0.09728622631848438,0.117404468573815,0.0,0.0,0.003224209184244232,0.0,0.0,4.111550463009472e-06,0.0,0.0,1
0.11076430569041448,0.0,0.0,0.021334016699955126,0.0,0.0,0.013016388727846627,0.237215033887862,0.09728622631848438,0.117404468573815,0.0,0.0,0.002426927332908883,0.0,0.0,2.439152851703496e-06,0.0,0.0,1
0.11076430569041448,0.0,0.0,0.07036527852322419,0.0,0.0,0.0008412629719707146,0.0,0.0,0.03652665994918444,0.0,0.0,0.004502898175823064,0.0,0.0,7.635166992897479e-06,0.0,0.0,1
0.041120869632403946,0.0,0.0,0.1329067424529049,0.0,0.0,0.002702992712046486,0.0,0.0,0.25454778918690907,0.8208955223880597,1.0,0.004502898175823064,0.0,0.0,7.635166992897479e-06,0.0,0.0,1
0.041120869632403946,0.0,0.0,0.1329067424529049,0.0,0.0,0.008422400308620336,0.0,0.0,0.0863673533166751,0.0,0.0,0.002762076695531549,0.0,0.0,3.0572818475745486e-06,0.0,0.0,1
0.0884160661405774,0.0,0.0,0.04872847615109147,0.0,0.0,0.008422400308620336,0.0,0.0,0.0863673533166751,0.0,0.0,0.0038786194746544982,0.0,0.0,7.2867555855022e-06,0.0,0.0,1
0.11688148069674037,0.0,0.0,0.04872847615109147,0.0,0.0,0.0007499842983582855,0.0,0.0,0.08501901028783805,0.0,0.0,0.0025500172663571936,0.0,0.0,7.2867555855022e-06,0.0,0.0,1
0.11688148069674037,0.0,0.0,0.04968951545493739,0.4268292682926829,0.37109375,0.00264175351049372,0.0,0.0,0.1391137197800889,0.0,0.0,0.0048788160569689445,0.15895953757225434,0.08102345415778252,3.0028659765008047e-06,0.03654831972659958,0.015377144707024927,1
0.05377632470864494,0.12253341820496498,0.20562770562770563,0.09441083825327973,0.0,0.0,0.0024234724475550155,0.0,0.0,0.1391137197800889,0.0,0.0,0.006220379631432122,0.0,0.0,3.0028659765008047e-06,0.03654831972659958,0.015377144707024927,1
0.05377632470864494,0.12253341820496498,0.20562770562770563,0.08386426227200339,0.0,0.0,0.0024234724475550155,0.0,0.0,0.060686297317258095,0.0,0.0,0.006220379631432122,0.0,0.0,4.575015471571286e-06,0.0,0.0,1
0.0757949951158716,0.0,0.0,0.08386426227200339,0.0,0.0,0.004409395532644519,0.118607516943931,0.04864311315924219,0.060686297317258095,0.0,0.0,0.00235883950680653,0.0,0.0,8.22642136710768e-06,0.0,0.0,1
0.0757949951158716,0.0,0.0,0.048271053117823544,0.0,0.0,0.003097266507783999,0.0,0.0,0.12694254590707732,0.0,0.0,0.0026699314259552684,0.0,0.0,8.22642136710768e-06,0.0,0.0,1
0.05659807380277785,0.0,0.0,0.10308130889637754,0.0,0.0,0.003097266507783999,0.0,0.0,0.08242620462721477,0.0,0.0,0.0026699314259552684,0.0,0.0,1.4664604266111864e-06,0.0,0.0,1
0.07026387569063486,0.0,0.0,0.10308130889637754,0.0,0.0,0.002242365422121959,0.0,0.0,0.08242620462721477,0.0,0.0,0.0014547961737167046,0.0,0.0,6.911488602953272e-06,0.0,0.0,1
0.07026387569063486,0.0,0.0,0.007839982226602024,0.0,0.0,0.002242365422121959,0.0,0.0,0.11372713755376203,0.41044776119402987,0.5,0.004841328533718716,0.0,0.0,5.431067086563629e-06,0.0,0.0,1
0.06539229282148623,0.0,0.0,0.1377484536263891,0.0,0.0,0.003295410997634428,0.0,0.0,0.10426491217989774,0.0,0.0,0.004841328533718716,0.0,0.0,5.431067086563629e-06,0.0,0.0,1
0.07867057715555476,0.0,0.0,0.1377484536263891,0.0,0.0,0.003159075660356702,0.0,0.0,0.2658495559594765,0.0,0.0,0.0014830911708522427,0.0,0.0,8.693333793472906e-07,0.0,0.0,1
0.1404830122871873,0.24506683640992996,0.41125541125541126,0.07863441792121634,0.4268292682926829,0.37109375,0.003159075660356702,0.0,0.0,0.2658495559594765,0.0,0.0,0.005728459914497646,0.15895953757225434,0.08102345415778252,1.1641269643205534e-05,0.07309663945319916,0.030754289414049854,1
0.09835378719750332,0.04201145767027371,0.14285714285714285,0.10031653365947224,0.0,0.0,0.002428215254256626,0.0,0.0,0.03603406015743575,0.0,0.0,0.011252814182822356,0.027250206440957884,0.02814498933901919,1.1641269643205534e-05,0.07309663945319916,0.030754289414049854,1
0.10902598611202935,0.6314449395289624,0.30303030303030304,0.10031653365947224,0.0,0.0,0.002428215254256626,0.0,0.0,0.14892647580234902,0.0,0.0,0.011252814182822356,0.027250206440957884,0.02814498933901919,3.9183065055971156e-05,0.36121131573951015,0.3517319520880544,1
0.10902598611202935,0.6314449395289624,0.30303030303030304,0.03233240653568318,0.0,0.0,0.01610212390517371,0.5,0.5,0.2263574873066213,0.0,0.0,0.2935223281628706,0.4068951279933939,0.44498933901918974,6.610579184517713e-06,0.0,0.267076723858854,1
0.03714705567640863,0.0,0.0,0.03233240653568318,0.0,0.0,0.005260922711822474,0.0,0.0,0.2263574873066213,0.0,0.0,0.005221923985384973,0.0,0.0,6.610579184517713e-06,0.0,0.267076723858854,1
0.12660274153734147,0.0,0.0,0.07202603538841912,0.0,0.0,0.005260922711822474,0.0,0.0,0.026225158045352817,0.0,0.0,0.0032768007644508545,0.0,0.0,2.929048063424802e-06,0.0,0.0,1
0.12660274153734147,0.0,0.0,0.07202603538841912,0.0,0.0,0.001976310250476477,0.0,0.0,0.24948094837021645,0.8208955223880597,1.0,0.0032768007644508545,0.0,0.0,1.3248667874269653e-05,0.00797417884943991,0.006798316607316284,1
0.07971617093891825,0.01336728198599618,0.045454545454545456,0.06950223487281462,0.0,0.0,0.008654899613967084,0.07763401109057301,0.06451612903225806,0.24948094837021645,0.8208955223880597,1.0,0.004849277533928194,0.008670520231213872,0.008955223880597014,1.3248667874269653e-05,0.00797417884943991,0.006798316607316284,1
0.07971617093891825,0.01336728198599618,0.045454545454545456,0.06950223487281462,0.0,0.0,0.008654899613967084,0.07763401109057301,0.06451612903225806,0.08361180753993001,0.07036247334754797,0.17368421052631577,0.004849277533928194,0.008670520231213872,0.008955223880597014,1.6080775564876227e-06,0.003987089424719955,0.003399158303658142,1
0.037515456228571366,0.0,0.0,0.08397292636358036,0.4268292682926829,0.37109375,0.0012635203450174072,0.0,0.0,0.27160975025260625,0.0,0.0,0.0021588757584563418,0.0,0.0,6.596141932059226e-06,0.07309663945319916,0.030754289414049854,1
0.20245249889745348,0.24506683640992996,0.41125541125541126,0.113711032704812,0.0,0.0,0.0012635203450174072,0.0,0.0,0.27160975025260625,0.0,0.0,0.0021588757584563418,0.0,0.0,6.596141932059226e-06,0.07309663945319916,0.030754289414049854,1
0.20245249889745348,0.24506683640992996,0.41125541125541126,0.10369039972548016,0.0,0.0,0.00198132785499127,0.0,0.0,0.06665688007051955,0.0,0.0,0.002953995787833398,0.07947976878612717,0.04051172707889126,3.2746786807687094e-06,0.0,0.0,1
0.03549994012661296,0.0,0.0,0.10369039972548016,0.0,0.0,0.0033414498090394372,0.0,0.0,0.06665688007051955,0.0,0.0,0.006982240125636674,0.0,0.0,8.941224084696141e-06,0.0,0.0,1
0.10604851310882007,0.0,0.0,0.047857953595593604,0.0,0.0,0.0033414498090394372,0.0,0.0,0.11753252349834141,0.0,0.0,0.006982240125636674,0.0,0.0,8.941224084696141e-06,0.0,0.0,1
0.10604851310882007,0.0,0.0,0.047857953595593604,0.0,0.0,0.004054601022734359,0.118607516943931,0.04864311315924219,0.11341829920637479,0.0,0.0,0.0013534488124418479,0.0,0.0,7.704439139588136e-07,0.0,0.0,1
0.0394092342021214,0.0,0.0,0.057847021196096894,0.0,0.0,0.004254521520673696,0.0,0.0,0.1446766639432368,0.8208955223880597,1.0,0.00500556960904569,0.0,0.0,7.704439139588136e-07,0.0,0.0,1
0.11171484549347219,0.0,0.0,0.08265443939007328,0.0,0.0,0.004254521520673696,0.0,0.0,0.1446766639432368,0.8208955223880597,1.0,0.00500556960904569,0.0,0.0,4.806182929471893e-06,0.0,0.0,1
0.10787153162496374,0.0,0.0,0.08265443939007328,0.0,0.0,0.001579171433094106,0.0,0.0,0.054622520008800926,0.0,0.0,0.00184398630250476,0.0,0.0,4.460101544790892e-06,0.0,0.0,1
0.10787153162496374,0.0,0.0,0.026156040755633374,0.0,0.0,0.006097295300488203,0.0,0.0,0.054622520008800926,0.0,0.0,0.0031944410871902105,0.0,0.0,4.460101544790892e-06,0.0,0.0,1
0.054088502690054184,0.0,0.0,0.12111382893544384,0.8536585365853658,0.7421875,0.006097295300488203,0.0,0.0,0.08360970540710606,0.0,0.0,0.0031944410871902105,0.0,0.0,2.6581749868454896e-06,0.0,0.0,1
0.1256066660984669,0.24506683640992996,0.41125541125541126,0.12111382893544384,0.8536585365853658,0.7421875,0.0018833878788333393,0.0,0.0,0.17439101212089786,0.0,0.0,0.0019863891498194176,0.0,0.0,2.6581749868454896e-06,0.0,0.0,1
0.1256066660984669,0.24506683640992996,0.41125541125541126,0.04965608034983678,0.0,0.0,0.003841683606001124,0.0,0.0,0.09739268962289137,0.0,0.0,0.009420746597839865,0.15895953757225434,0.08102345415778252,4.999162140434152e-06,0.03654831972659958,0.015377144707024927,1
0.054123816040279514,0.0,0.0,0.1325246583900117,0.0,0.0,0.003841683606001124,0.0,0.0,0.12388621995877018,0.0,0.0,0.0043517141225008285,0.0,0.0,5.395983420299072e-06,0.0,0.0,1
0.11119523476872809,0.0,0.0,0.1325246583900117,0.0,0.0,0.004299349186161341,0.118607516943931,0.04864311315924219,0.12388621995877018,0.0,0.0,0.0043517141225008285,0.0,0.0,5.395983420299072e-06,0.0,0.0,1
0.07180730805800203,0.0,0.0,0.0187775509665385,0.0,0.0,0.003398556865697668,0.0,0.0,0.032448171915225185,0.0,0.0,0.001969104139736957,0.0,0.0,3.228928970471497e-06,0.0,0.0,1
0.07180730805800203,0.0,0.0,0.10396205995442268,0.0,0.0,0.003398556865697668,0.0,0.0,0.27806224695576126,0.8208955223880597,1.0,0.001969104139736957,0.0,0.0,3.228928970471497e-06,0.0,0.0,1
0.04175850129079587,0.0,0.0,0.07929487123085177,0.0,0.0,0.0011401615711400088,0.0,0.0,0.27806224695576126,0.8208955223880597,1.0,0.001192981359958001,0.0,0.0,3.801422535088546e-06,0.0,0.0,1
0.04175850129079587,0.0,0.0,0.07929487123085177,0.0,0.0,0.005501930571681126,0.0,0.0,0.052638807333921,0.0,0.0,0.008553291623114962,0.0,0.0,5.80342630234651e-06,0.0,0.0,1
0.06301640796318703,0.0,0.0,0.03235671297722014,0.0,0.0,0.005478012984237383,0.0,0.0,0.19845097335756856,0.0,0.0,0.008553291623114962,0.0,0.0,5.80342630234651e-06,0.0,0.0,1
0.06301640796318703,0.0,0.0,0.15952988482486163,0.8536585365853658,0.7421875,0.005478012984237383,0.0,0.0,0.19845097335756856,0.0,0.0,0.0012484234841627266,0.0,0.0,1.4764407963845997e-06,0.0,0.0,1
0.06575558223085318,0.0,0.0,0.10892431348050644,0.0,0.0,0.0016912380523890227,0.0,0.0,0.026475837384610415,0.0,0.0,0.007538086639682983,0.15895953757225434,0.08102345415778252,6.846260664624996e-06,0.07309663945319916,0.030754289414049854,1
0.06575558223085318,0.0,0.0,0.10892431348050644,0.0,0.0,0.004000883139105391,0.0,0.0,0.1861412338959108,0.0,0.0,0.007538086639682983,0.15895953757225434,0.08102345415778252,6.697697908455867e-06,0.0,0.0,1
0.07985364076658114,0.12253341820496498,0.20562770562770563,0.03870212400904507,0.0,0.0,0.008332714444554691,0.237215033887862,0.09728622631848438,0.1861412338959108,0.0,0.0,0.0024137890034411137,0.0,0.0,6.697697908455867e-06,0.0,0.0,1
0.12726480047558852,0.0,0.0,0.057707231661284795,0.0,0.0,0.008332714444554691,0.237215033887862,0.09728622631848438,0.059271036393524865,0.0,0.0,0.004673739504031554,0.0,0.0,2.2341870388759662e-06,0.0,0.0,1
0.09197614304402671,0.0,0.0,0.057707231661284795,0.0,0.0,0.0022348644595917293,0.0,0.0,0.059271036393524865,0.0,0.0,0.004673739504031554,0.0,0.0,7.805976069477576e-06,0.0,0.0,1
0.09471704315211743,0.0,0.0,0.03225167835428893,0.0,0.0,0.0022348644595917293,0.0,0.0,0.09657671173172301,0.0,0.0,0.0016408611286801659,0.0,0.0,3.89440758324466e-06,0.0,0.0,1
0.09471704315211743,0.0,0.0,0.11179005393610375,0.0,0.0,0.0021482166380162805,0.0,0.0,0.09657671173172301,0.0,0.0,0.007158065123049902,0.0,0.0,3.89440758324466e-06,0.0,0.0,1
0.033640944475465305,0.0,0.0,0.11179005393610375,0.0,0.0,0.0021482166380162805,0.0,0.0,0.09640451201789334,0.41044776119402987,0.5,0.007158065123049902,0.0,0.0,2.7952971410224488e-06,0.0,0.0,1
0.10901656036817223,0.0,0.0,0.03181339251933516,0.0,0.0,0.0021772078073071326,0.0,0.0,0.09640451201789334,0.41044776119402987,0.5,0.0021989268581880856,0.0,0.0,6.381690958645514e-06,0.0,0.0,1
0.07351721764786004,0.0,0.0,0.03181339251933516,0.0,0.0,0.003855871315318817,0.0,0.0,0.10522313439215429,0.0,0.0,0.0021989268581880856,0.0,0.0,6.381690958645514e-06,0.0,0.0,1
0.07351721764786004,0.0,0.0,0.09572932522678679,0.4268292682926829,0.37109375,0.003137478587779841,0.0,0.0,0.1929945372575015,0.0,0.0,0.002059575432133143,0.07947976878612717,0.04051172707889126,3.107120208084278e-06,0.03654831972659958,0.015377144707024927,1
0.07787065011877764,0.12253341820496498,0.20562770562770563,0.06287009581797223,0.0,0.0,0.003137478587779841,0.0,0.0,0.1496440038062618,0.0,0.0,0.002059575432133143,0.07947976878612717,0.04051172707889126,3.107120208084278e-06,0.03654831972659958,0.015377144707024927,1
0.07787065011877764,0.12253341820496498,0.20562770562770563,0.06287009581797223,0.0,0.0,0.0013128770855741867,0.0,0.0,0.1496440038062618,0.0,0.0,0.003907694066876766,0.0,0.0,4.993625955674344e-06,0.0,0.0,1
0.06219756306021775,0.0,0.0,0.04363501183426747,0.0,0.0,0.008189443006918278,0.237215033887862,0.09728622631848438,0.1165410175163721,0.0,0.0,0.004241987309741612,0.0,0.0,4.993625955674344e-06,0.0,0.0,1
0.07007894525129696,0.0,0.0,0.04363501183426747,0.0,0.0,0.008189443006918278,0.237215033887862,0.09728622631848438,0.14837081202588148,0.0,0.0,0.0031336613671769553,0.0,0.0,3.026705854680937e-06,0.0,0.0,1
0.08942375781307874,0.0,0.0,0.07660092562448856,0.0,0.0,0.001815563707460955,0.0,0.0,0.14837081202588148,0.0,0.0,0.0031336613671769553,0.0,0.0,3.026705854680937e-06,0.0,0.0,1
0.07251476987511021,0.0,0.0,0.05861899817866665,0.0,0.0,0.006027659499088164,0.0,0.0,0.062079485846339696,0.41044776119402987,0.5,0.0022410680379989756,0.0,0.0,6.247571803770606e-06,0.0,0.0,1
0.07251476987511021,0.0,0.0,0.08283415307998909,0.0,0.0,0.006027659499088164,0.0,0.0,0.21299703178845258,0.0,0.0,0.008416991618319734,0.0,0.0,6.247571803770606e-06,0.0,0.0,1
