front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_read,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,label
0.04029817924743101,0.8925089172838366,0.8981902552204177,0.9779099423730196,0.9810919529190913,0.002722088717799209,0.5071687473208675,0.9339844156745687,0.8670317595955453,0.7597254004576657,0.8127670468253717,0.8116167884892848,0.027120582735520985,0.8994384612387829,0.8355704697986539,0.0,0.33167487144249563,0.9719530723658625,0.9612570738849642,0.9222566177618425,0.9462698849434878,0.9991100414896151,0.8964235035785681,0.6371872090996165,0.8093030226334268,0.8058456812130531,0.3471085819333939,0.7522980662944092,0.3618968386023296,0.9772470667090566,0.9753200837864063,0.9128960818135462,0.9012096957056723,0.0,0.9510571152772501,0.9458403306612873,0
0.04029817924743101,0.9674407955973905,0.9758236658932717,0.9779099423730198,0.9810919529190916,0.002668045446345339,0.45384402714876404,0.9036072763190468,0.8224471348275258,0.7597254004576657,0.7313494138014932,0.7298794558149355,0.027120582735520985,0.7266202608151353,0.8355704697986539,0.6676014614397157,0.5841130429948779,0.9696023985195286,0.9599184345184592,0.9222566177618425,0.9426487785172172,0.9991100414896151,1.0,0.7131367836331782,0.9598159836968432,0.9567771278843407,0.3471085819333939,0.7790532152271492,0.3618968386023296,0.9772470667090566,0.9753200837864063,0.8860452010153721,0.8984736659104582,0.0,0.9510571152772501,0.9458403306612873,0
0.039803170089589106,0.9638490219348695,0.9245011600928077,0.9779099423730198,0.9810919529190916,0.002668045446345339,0.4322299480619075,0.9036072763190468,0.8996723731216206,0.7631578947368416,0.9753330014896135,0.9751078143770563,0.027120582735520985,0.7733320059082921,0.7885906040269219,0.6676014614397157,0.5841130429948779,0.9696023985195286,0.9599184345184592,0.9222566177618425,0.8784090537094097,0.9991100414896151,0.8611626936772667,0.8015937810385156,0.9598159836968432,0.9567771278843407,0.2655602523195846,0.7366616740159109,0.3618968386023296,0.973607945139851,0.9555117433811288,0.8860452010153721,0.8904990599922128,0.0,0.9510571152772501,0.9458403306612873,0
0.039803170089589106,0.9638490219348698,0.9245011600928077,0.9770983916421235,0.9794436427260258,0.002668045446345339,0.49104588917947034,0.9036072763190468,0.8996279485355394,0.7723112128146452,0.9765188329307771,0.9767108806360039,0.027027679977309416,0.9072646068331044,0.6308724832215375,1.0,0.7090063587700661,0.9768607706095265,0.9713188380204211,0.9287005881522832,0.9487471544590146,0.9991100414896151,0.8611626936772667,0.8015937810385156,0.9728886573741384,0.9694653506827021,0.2655602523195846,0.9172877090105165,0.3960066555740429,0.973607945139851,0.9555117433811288,0.8860452010153721,0.8904990599922128,0.0,0.9490034834020967,0.9439417624217155,0
0.039803170089589106,0.9648119212661724,0.8484918793503482,0.9824238040627599,0.9830715523431619,0.002607002941181759,0.49104588917947034,0.9076103785655705,0.7878819781840589,0.7780320366132729,0.9765188329307771,0.9767108806360039,0.027027679977309416,0.9099662507288749,0.4899328859061143,0.72916307161346,0.6073393514118305,0.8056389863436196,0.7995482525588911,0.9287005881522832,0.9470917593432923,0.9991100414896151,0.6618196225647041,0.7631320235711074,0.806210047154572,0.8013930279071356,0.2655602523195846,0.9130623526583916,0.3960066555740429,0.973607945139851,0.9555117433811288,0.8463772538923747,0.686999399403349,0.0,0.9320866101579871,0.921771894630832,0
0.03944847651520659,0.9655493980231343,0.8484918793503482,0.9803058112689974,0.9801842537392683,0.002607002941181759,0.38746614432191917,0.9076103785655705,0.8264662640440318,0.7780320366132729,0.9769138792334301,0.9770795853625626,0.027027679977309416,0.9099662507288749,0.4899328859061143,0.72916307161346,0.6073393514118305,0.9779195575158476,0.9708143929531928,0.9287005881522832,0.944585712696724,0.9991100414896151,0.8010738825271584,0.7021625463805391,0.9738833984659737,0.9710690496803573,0.20978282806884763,0.9014441131453295,0.3960066555740429,0.9755859580872184,0.9660481280802152,0.8463772538923747,0.5407683145119722,0.0,0.9320866101579871,0.921771894630832,0
0.03944847651520659,0.9632329239586499,0.9030162412993041,0.9803058112689974,0.9801842537392683,0.002607002941181759,0.5630283528443204,0.9076103785655705,0.8100602256963727,0.7780320366132729,0.9788490273538031,0.9789503257025128,0.026894222456291205,0.91490951982014,0.4899328859061143,0.72916307161346,0.6073393514118305,0.9779195575158476,0.9708143929531928,0.9241028778474315,0.944585712696724,0.9991100414896151,0.7457151160212352,0.7885051835405977,0.9738833984659737,0.9710690496803573,0.20978282806884763,0.9000285189800851,0.3960066555740429,0.6904179595220785,0.664690551279479,0.8463772538923747,0.7257786317651324,0.0,0.9339554878171865,0.9228877893903313,0
0.03944847651520659,0.9608209756446949,0.9047795823665896,0.9793806221722515,0.9792119001175243,0.002596087140599462,0.5630283528443204,0.901071071988079,0.7684017035422532,0.7780320366132729,0.9788490273538031,0.9789503257025128,0.026894222456291205,0.9097564577805178,0.6812080536913072,0.9974754461841674,0.6425721894030102,0.9737546080745692,0.9646704833930517,0.9241028778474315,0.9405849897543084,0.9991100414896151,0.7457151160212352,0.7885051835405977,0.970434010292087,0.967164871031486,0.20978282806884763,0.9000285189800851,0.3960066555740429,0.7736955697094111,0.753196741480712,0.8466848112695705,0.6993183669945116,0.0,0.9305238621659242,0.9386395902446489,0
0.03949173003316358,0.9585122975171041,0.8499303944315546,0.9751840264888393,0.9746948554845798,0.002596087140599462,0.5493706763098597,0.901071071988079,0.729012436875437,0.7791762013729988,0.9803884982053804,0.9804926957268276,0.026894222456291205,0.9086728855352296,0.6812080536913072,0.7159437478820738,0.6082012154645235,0.9737546080745692,0.9646704833930517,0.9241028778474315,0.8468669099073122,0.9991100414896151,0.7457151160212352,0.7885051835405977,0.9704785477511154,0.9682058403569902,0.2326787638636152,0.8988967306846011,0.3960066555740429,0.9776062186558309,0.960146806455554,0.8466848112695705,0.8006911571850995,0.0,0.9305238621659242,0.9386395902446489,0
0.03949173003316358,0.9615680735621612,0.9073781902552205,0.9751840264888393,0.9746948554845798,0.002596087140599462,0.620441540914817,0.901071071988079,0.895998146841054,0.7803203661327229,0.6803147627942991,0.6790480229091027,0.026673810234876368,0.9086728855352296,0.6812080536913072,0.7159437478820738,0.6082012154645235,0.9752504250233258,0.9662830442811902,0.9290224039603409,0.9406673067256761,0.9991100414896151,0.0,0.5170396231732959,0.9732022585514863,0.9722188254714011,0.2326787638636152,0.7314306849334762,0.3960066555740429,0.9776062186558309,0.960146806455554,0.8466848112695705,0.8696269639319381,0.0,0.9128777856252059,0.9255692410538019,0
0.03949173003316358,0.9625553621825299,0.9073781902552205,0.8048078060714152,0.8030161393344513,0.002625422062333664,0.5504149935928639,0.9240737503255803,0.8962477041481097,0.7803203661327229,0.6252157777060698,0.623700232837915,0.026673810234876368,0.6175455757421635,0.5033557046980377,0.0,0.33806495761576016,0.9790340968919155,0.9695920171182676,0.9290224039603409,0.9435169922095277,0.9991100414896151,0.0,0.6240623566915658,0.9732022585514863,0.9722188254714011,0.2326787638636152,0.7722471177813912,0.3960066555740429,0.9813024058139318,0.9676625197222651,0.8606735021779252,0.8696269639319381,0.0,0.9128777856252059,0.9255692410538019,0
0.039925536299391266,0.8899746357864675,0.9073781902552205,0.9781213021414924,0.9776986411557073,0.002625422062333664,0.6882123017009336,0.9240737503255803,0.813200361847077,0.7803203661327229,0.9811127974170747,0.9811495338006052,0.026673810234876368,0.8885431949180876,0.44630872483219264,0.0,0.33806495761576016,0.9790340968919155,0.9695920171182676,0.9290224039603409,0.9435169922095277,0.9991100414896151,0.0,0.6315982842238227,0.9732022585514863,0.9722188254714011,0.2577229565770065,0.6580096023227479,0.412645590682196,0.9843729365187927,0.9768416095588927,0.8606735021779252,0.878734038735093,0.0,0.9064817799168984,0.909652866899447,0
0.039925536299391266,0.89711075242711,0.9439443155452438,0.9781213021414924,0.9776986411557073,0.002625422062333664,0.6882123017009336,0.9240737503255803,0.8972970653922528,0.7803203661327229,0.9811127974170747,0.9811495338006052,0.026750910142886337,0.8885431949180876,0.44630872483219264,0.0,0.33806495761576016,0.9708926603186766,0.959185526212752,0.9224540657372354,0.9398964668963616,0.9991100414896151,0.0,0.6315982842238227,0.9711984350266716,0.9731739045959146,0.2577229565770065,0.8918368988030778,0.42928452579034904,0.9843729365187927,0.9768416095588927,0.8606735021779252,0.8773977999875108,0.0,0.9087743018985353,0.9233493046145163,0
0.039925536299391266,0.968954683506561,0.8783294663573087,0.9781213021414924,0.9776986411557073,0.0026507592853636857,0.5665879826828359,0.9184108954048098,0.8972970653922528,0.7803203661327229,0.9811127974170747,0.9811495338006052,0.026750910142886337,0.8868337525188144,0.4026845637583847,0.0,0.6305237625964137,0.8259638184285498,0.8138949653139099,0.9224540657372354,0.9395156178243986,0.9991100414896151,0.2189539828322518,0.786289557842404,0.968901259751402,0.9729256545059604,0.2577229565770065,0.8918368988030778,0.42928452579034904,0.9797145347037365,0.9727598561663106,0.8767151151625402,0.8548764057322001,0.0,0.9087743018985353,0.9233493046145163,0
0.04061330002255975,0.9718860905790621,0.8783294663573087,0.7792940348024525,0.7773424361448195,0.0026507592853636857,0.6599535935268921,0.9184108954048098,0.9105908250495001,0.7803203661327229,0.7963764019477008,0.7955727690880248,0.026750910142886337,0.8946167859575549,0.7114093959731917,0.0,0.6305237625964137,0.9666038863827994,0.9539591639835623,0.9224540657372354,0.955115297941797,0.9991100414896151,0.28426252926759354,0.8312845799061774,0.968901259751402,0.9729256545059604,0.2591216247983892,0.8198384494282633,0.42928452579034904,0.8436505179424012,0.8210926523996437,0.8767151151625402,0.7877987479483084,0.0,0.8925924093038838,0.9015819098985386,0
0.04061330002255975,0.9743028039428061,0.8271461716937356,0.9765179361068986,0.9778009451972458,0.0026507592853636857,0.5588360445324926,0.9184108954048098,0.7794217856292405,0.7803203661327229,0.9808560039020665,0.9804449547822014,0.027289613122981542,0.8991389537006621,0.7114093959731917,0.0,0.6305237625964137,0.7902422042904678,0.7783196180304842,0.9424721823580116,0.955115297941797,0.9991100414896151,0.28426252926759354,0.8312845799061774,0.968901259751402,0.9729256545059604,0.2591216247983892,0.9351117261951531,0.42928452579034904,0.8435502848340096,0.82098687245318,0.8767151151625402,0.8623480003191768,0.0,0.8925924093038838,0.9015819098985386,0
0.04061330002255975,0.8768603186784188,0.8271461716937356,0.9765179361068986,0.9778009451972458,0.002649295392376293,0.5588360445324926,0.9388379004790717,0.8290032588294038,0.7803203661327229,0.9808560039020663,0.9804449547822012,0.027289613122981542,0.8140543502444202,0.7114093959731917,0.0,0.5454810053827154,0.9685723268662193,0.9537942426125212,0.9424721823580116,0.8697832303579649,0.9991100414896151,0.3091850566319813,0.7364487870924363,0.7401303784448355,0.7404770248502645,0.2591216247983892,0.9351117261951531,0.42928452579034904,0.9804639186388698,0.9672791279866982,0.8979010868289223,0.883581217288664,0.0,0.8877881876105089,0.8864627068172192,1
0.04199707833912436,0.8357817475982285,0.8271461716937356,0.9767010368557774,0.9784959548637282,0.002649295392376293,0.6098117947058935,0.9388379004790717,0.8280940939569682,0.7803203661327229,0.9793501722751864,0.9787412797565717,0.027289613122981542,0.8823741333555318,0.6778523489932695,0.0,0.6335613051199999,0.9662187939998386,0.9498343179987805,0.9424721823580116,0.9610074136621025,0.9991100414896151,0.2781749160032252,0.660566318326389,0.6682066592075959,0.6698344409396182,0.4289789942970679,0.9420461649699736,0.42928452579034904,0.9804864096595637,0.9753646893726783,0.8979010868289223,0.8859550670772112,0.0,0.8877881876105089,0.8864627068172192,1
0.04199707833912436,0.938841662369748,0.8331322505800465,0.88911055014248,0.8902554148801446,0.002649295392376293,0.6600140056022411,0.9388379004790717,0.8945317843137411,0.7803203661327229,0.9104408506219428,0.9097255256779562,0.046241655616155695,0.8823741333555318,0.6778523489932695,0.0,0.6335613051199999,0.9662187939998386,0.9498343179987805,0.9481343817638489,0.8631746611980445,0.9991100414896151,0.3353807412327679,0.8161708081414225,0.8863616630433838,0.8928293340155901,0.4289789942970679,0.9420461649699736,0.42928452579034904,0.9804864096595637,0.9753646893726783,0.8979010868289223,0.8901616459183911,0.0,0.8877881876105089,0.8864627068172192,1
0.04199707833912436,0.8187914697723561,0.8331322505800465,0.8429736865716649,0.8443197209962503,0.0077322018756407875,0.6600140056022411,0.9362983004484322,0.8945317843137411,0.7803203661327229,0.9104408506219428,0.9097255256779562,0.046241655616155695,0.8790614851495315,0.6778523489932695,0.0,0.6335613051199999,0.8220760902674312,0.8025875342081353,0.9481343817638489,0.8631746611980445,0.9991100414896151,0.3353807412327679,0.8161708081414225,0.8863616630433838,0.8928293340155901,0.4289789942970679,0.8776337110046409,0.42928452579034904,0.800712796891639,0.7838750725858789,0.8961522585787138,0.7401052434378291,0.0,0.5531829804551481,0.5403903579269809,1
0.06749250045707562,0.632717143224538,0.8270069605568446,0.7358047824856156,0.7376282393920054,0.0077322018756407875,0.7323884194926671,0.9362983004484322,0.6912319966434229,0.7803203661327229,0.7364862492151939,0.7358177637787324,0.046241655616155695,0.7460139151536297,0.6543624161074604,0.0,0.5595289015725401,0.8220760902674312,0.8025875342081353,0.9481343817638489,0.8392596451095515,0.9991100414896151,0.3353807412327679,0.8161708081414225,0.834000210208563,0.8397828458461232,0.4905837172856433,0.7002912376838147,0.42928452579034904,0.7291379139321906,0.7061984549261472,0.8961522585787138,0.7110060212965758,0.0,0.6839477374930253,0.6880710724460889,1
0.06749250045707562,0.6975039332076994,0.8264965197215779,0.7358047824856156,0.7376282393920054,0.0077322018756407875,0.7323884194926671,0.9362983004484322,0.7284623278334098,0.7803203661327229,0.7364862492151939,0.7358177637787324,0.09878472015320908,0.7460139151536297,0.6543624161074604,0.0,0.5595289015725401,0.7736771103266863,0.754046311559478,0.9522218920850903,0.7503837633284596,0.9991100414896151,0.21653844565865885,0.649385298369224,0.834000210208563,0.8397828458461232,0.4905837172856433,0.7649845656707143,0.42928452579034904,0.7426821120587808,0.7440901994480739,0.8961522585787138,0.6407424132896441,0.0,0.6839477374930253,0.6880710724460889,1
0.06749250045707562,0.6975039332076994,0.8264965197215779,0.7358047824856156,0.7376282393920054,0.014276516763139069,0.755813953488372,0.955432799005691,0.7284623278334098,0.7803203661327229,0.7364862492151939,0.7358177637787324,0.09878472015320908,0.6182739192238178,0.6543624161074604,0.0,0.25587397725477545,0.6527059191796867,0.6306130717161905,0.9522218920850903,0.6693041650033744,0.9991100414896151,0.0,0.45639925581463603,0.834000210208563,0.8397828458461232,0.4905837172856433,0.6837441946087834,0.42928452579034904,0.6608557725823568,0.6647619041463537,0.9141571726158917,0.6407424132896441,0.0,0.5841859372923308,0.5754039114381457,1
0.1072372760935917,0.6975039332076994,0.8264965197215779,0.5242789714785222,0.5260488349218918,0.014276516763139069,0.755813953488372,0.955432799005691,0.615052858412499,0.7803203661327229,0.3944570844733074,0.39287488846219876,0.09878472015320908,0.5745212840451689,0.5570469798658451,0.0,0.5117387762151403,0.6527059191796867,0.6306130717161905,0.9522218920850903,0.6027899384903785,0.9991100414896151,0.0,0.4563992558146361,0.834000210208563,0.8397828458461232,0.638306265628684,0.6016219437339603,0.42928452579034904,0.6608557725823568,0.6647619041463537,0.9141571726158917,0.633593400257422,0.0,0.5005756830913821,0.502801326863259,1
0.1072372760935917,0.5557552813930898,0.8457076566125292,0.5242789714785222,0.5260488349218918,0.014276516763139069,0.755813953488372,0.955432799005691,0.5199602949052204,0.7803203661327229,0.500228805530934,0.4997187213293837,0.19022041648811916,0.5745212840451689,0.5570469798658451,0.0,0.5117387762151403,0.46143840203424064,0.4375155861448995,0.9331675228764127,0.5155885412441787,0.9991100414896151,0.0,0.4563992558146361,0.38109293168591557,0.40186655457953013,0.638306265628684,0.5277665128131084,0.42928452579034904,0.660855772582357,0.6647619041463539,0.9141571726158917,0.5038651392568155,0.0,0.5005756830913821,0.502801326863259,1
0.1072372760935917,0.403422661788172,0.8457076566125292,0.5242789714785222,0.5260488349218918,0.030753679233088062,0.6277580749354006,0.948739699514179,0.5199602949052204,0.7803203661327229,0.500228805530934,0.4997187213293837,0.19022041648811916,0.4122653331547136,0.5536912751678074,0.0,0.4273118018816514,0.4483433133630112,0.4241794885945732,0.9331675228764127,0.5155885412441787,0.9991100414896151,0.0,0.3454911765837894,0.38109293168591557,0.40186655457953,0.638306265628684,0.5156446525617235,0.42928452579034904,0.4285791395232561,0.44209816711493255,0.9149959624638454,0.44401546861860636,0.0,0.46845942742376306,0.4537895997281888,1
0.18386208071252083,0.41425954800059134,0.8749419953596287,0.49178641465700895,0.49297996230600427,0.030753679233088062,0.5742258666497977,0.948739699514179,0.45201208530351417,0.7803203661327229,0.5002288055309339,0.4997187213293837,0.19022041648811916,0.36882386229345127,0.5536912751678074,0.0,0.502248485342112,0.4483433133630111,0.42417948859457305,0.9331675228764127,0.33226906992805294,0.9991100414896151,0.0,0.2532074896333625,0.3836222526322018,0.40649297756710495,0.5956002926390682,0.5024166894206132,0.42928452579034904,0.4285791395232561,0.44209816711493255,0.9149959624638454,0.38966496642779636,0.0,0.3527805492913658,0.32740336306126744,1
0.18386208071252083,0.3601430258804026,0.8619025522041763,0.40225928565285884,0.4040892925893559,0.030753679233088062,0.4103703513984223,0.948739699514179,0.42038739114704615,0.7803203661327229,0.39696605251373096,0.3971037252212613,0.253505353334397,0.4063558606071599,0.956375838926192,0.0,0.42735509898595214,0.4483433133630111,0.42417948859457305,0.9558272385699222,0.40026435052703546,0.9991100414896151,0.0,0.501787251960588,0.3836222526322018,0.40649297756710495,0.5956002926390682,0.43199648716215766,0.42928452579034904,0.4285791395232561,0.44209816711493255,0.9149959624638454,0.38966496642779636,0.0,0.35158409060385654,0.336762204901329,1
0.18386208071252083,0.37813120655699634,0.8619025522041763,0.40225928565285884,0.4040892925893559,0.029611754276668845,0.4103703513984223,0.9751945318311919,0.3786464193759528,0.7803203661327229,0.39696605251373096,0.3971037252212613,0.253505353334397,0.4065259253620399,0.9630872483221538,0.0,0.42735509898595214,0.34898323881563,0.3260519805190728,0.9558272385699222,0.4046469245899482,0.9991100414896151,0.0,0.501787251960588,0.3836222526322018,0.40649297756710495,0.5956002926390682,0.4319377748670854,0.42928452579034904,0.3129215582807452,0.310843625659989,0.9293608753915716,0.3426718201849676,0.0,0.30563121273037797,0.27760385766924417,0
0.1797254544017612,0.3641417984448094,0.8619025522041763,0.4095988957756375,0.41033912508555126,0.029611754276668845,0.3197483806960727,0.9751945318311919,0.35877046116696304,0.7803203661327229,0.39830615073581355,0.3986021592906183,0.253505353334397,0.41159407079402677,0.9630872483221538,0.0,0.5394781953625843,0.3137243637537427,0.29222525691752715,0.9558272385699222,0.40502249857591155,0.9991100414896151,0.0,0.501787251960588,0.38745014678937045,0.4104850281938008,0.521659569569042,0.44525529158933663,0.42928452579034904,0.4104031789578746,0.42819486221896363,0.9293608753915716,0.3211971312584714,0.0,0.3540938461959943,0.3349506536159541,0
0.1797254544017612,0.468890093888017,0.8510904872389791,0.41105092809388366,0.41111747186992037,0.029611754276668845,0.3197483806960727,0.9751945318311919,0.4463888668639578,0.7803203661327229,0.4021688505883606,0.402490292759108,0.2014782938029488,0.3990151241375564,0.5872483221477296,0.0,0.4401716734040786,0.4406137606660346,0.4141944329092466,0.962255537477221,0.35177630847143826,0.9991100414896151,0.0,0.5305746464462865,0.2707467418078394,0.28465946537172826,0.521659569569042,0.44525529158933663,0.42928452579034904,0.4104031789578746,0.42819486221896363,0.9293608753915716,0.40235589156006346,0.0,0.2882080394250646,0.2569866709248864,0
0.1797254544017612,0.468890093888017,0.8510904872389791,0.41105092809388366,0.41111747186992037,0.01958020121771955,0.3197483806960727,0.9632810229442761,0.49539036488248095,0.7803203661327229,0.4021688505883606,0.402490292759108,0.2014782938029488,0.4577642148177561,0.4429530201342686,0.0,0.3937030613071985,0.44854252848846493,0.4222798976125281,0.962255537477221,0.42317301678909214,0.9991100414896151,0.0,0.5305746464462865,0.30368554204571013,0.32068827611129463,0.521659569569042,0.4815190084259484,0.42928452579034904,0.515204446996873,0.5240505092627882,0.9301444623008034,0.4529940839953254,0.0,0.18902927486556345,0.13600898493018188,0
