front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_net_in,shipping_ctn_net_out,shipping_ctn_mem,label
0.07080251400075997,0.8978487535137022,0.8892223615839454,0.9664196696060487,0.969665285733489,0.6781789080825928,0.6644496609285341,0.9604177166761991,0.8542545090560831,0.6193293885601578,0.9717404666128695,0.9722233420927737,0.010598257971634977,0.13076716419332998,0.004250265641602802,0.5822758361814968,0.9140397263794591,0.9053779326168377,0.46184927926377817,0.9522198641390229,1.0,0.0,0.758815766318916,0.8543512804285612,0.8550603324508486,0.009992968302889906,0.9380406764420532,0.8219633943427622,0.972671659541416,0.9821442263311169,0.12939884691972658,0.8570215566488124,0.7804584439462288,0.7561152660019836,0.0,0
0.07080251400075997,0.8534810477421376,0.8744848593442034,0.9664196696060487,0.969665285733489,0.6807627089733483,0.5671403658491335,0.9682583435989898,0.7983705582686025,0.6193293885601578,0.9717404666128695,0.9722233420927737,0.010598257971634977,0.1312615264406054,0.003625226576660978,0.47364558781314053,0.9602883828420652,0.9496592272145541,0.46184927926377817,0.9522198641390229,1.0,0.0,0.758815766318916,0.9633778470422071,0.9607384953725051,0.009992968302889906,0.9436867482314961,0.858569051580699,0.972671659541416,0.9821442263311169,0.13209246915593978,0.7884065984334652,0.7050886359166866,0.6785231805196829,0.0,0
0.06922124699824277,0.7136877533411882,0.8744848593442034,0.9713835868982874,0.9737502803384854,0.6807627089733483,0.6202488840795347,0.9682583435989898,0.9602215162256995,0.6193293885601578,0.9745370445190594,0.9748908667885846,0.010598257971634977,0.1334279413554676,0.003833572931641438,0.2987667340632325,0.9602883828420652,0.9496592272145541,0.46184927926377817,0.9546933272537963,1.0,0.0,0.758815766318916,0.793274878128227,0.7882133894743133,0.009456935267529838,0.9436867482314961,0.858569051580699,0.975447042394562,0.9757184831435575,0.13209246915593978,0.8741570479842217,0.6560143098009183,0.6140564341725032,0.0,0
0.06922124699824277,0.9822087730486312,0.8763662426088514,0.9750245383546609,0.9772497304388541,0.6807627089733483,0.6202488840795347,0.9682583435989898,0.8946688676664616,0.6193293885601578,0.9745370445190594,0.9748908667885846,0.010831255573515374,0.11632127053613854,0.003833572931641438,0.2987667340632325,0.9641151192050854,0.9573625100976653,0.4642462202013923,0.957625806394366,1.0,0.0,0.4070785828495903,0.9710043222959837,0.9685047184185311,0.009456935267529838,0.9397503738362329,0.858569051580699,0.975447042394562,0.9757184831435575,0.13209246915593978,0.6579379097851865,0.9009812983478742,0.8888753669395905,0.0,0
0.06922124699824277,0.9822563452607024,0.9364361225586812,0.9750245383546606,0.977249730438854,0.6642391849358928,0.5008754025915662,0.9570260077343522,0.9499436346379492,0.6193293885601578,0.7769492791664326,0.7766056605610289,0.010831255573515374,0.1345024560018358,0.003833572931641438,0.2987667340632325,0.9691500474350422,0.9618470523725147,0.4642462202013923,0.8427115187949649,1.0,0.0,0.45712803806744545,0.9756412083012485,0.9728881652369129,0.009456935267529838,0.8658987727493903,0.858569051580699,0.9784982317659665,0.9714270942207621,0.13674306016098953,0.7858181373978451,0.8994096247466453,0.9062263436753739,0.0,0
0.06961844569652788,0.9841539296389217,0.9258197455653108,0.8214437985692195,0.8219504130487646,0.6642391849358928,0.3199037254081205,0.9570260077343522,0.9428313811067847,0.6193293885601578,0.9799192991702991,0.9803026549809097,0.010831255573515374,0.12069525285666437,0.0037710690251473444,0.2895168519424427,0.9691500474350422,0.9618470523725147,0.4642462202013923,0.6844729766986818,1.0,0.0,0.581816245851688,0.9687294423946556,0.9679545932837302,0.00847310018117306,0.9336517054882172,0.858569051580699,0.9812010102600708,0.9812633173780281,0.13674306016098953,0.8945838425708258,0.8994096247466453,0.9062263436753739,0.0,0
0.06961844569652788,0.9832284554546535,0.91609926536463,0.975779005257792,0.9784691777895621,0.6642391849358928,0.3199037254081205,0.9570260077343522,0.9428313811067847,0.6193293885601578,0.9799192991702991,0.9803026549809097,0.010975443573269253,0.1412002047836456,0.004021084651124163,0.23179703436057103,0.8298981360447135,0.822598792415475,0.4658694395742964,0.9391993560927689,1.0,0.0,0.581816245851688,0.9687294423946557,0.9679545932837303,0.00847310018117306,0.9282731776731701,0.858569051580699,0.9812010102600708,0.9812633173780281,0.13674306016098953,0.8945838425708258,0.9087360676626174,0.9113254645010209,0.0,0
0.06961844569652788,0.9832284554546535,0.91609926536463,0.975779005257792,0.9784691777895621,0.6764801245896941,0.3199037254081205,0.9498250359313785,0.938204871193706,0.6193293885601578,0.9799192991702991,0.9803026549809097,0.010975443573269253,0.14054532586199311,0.0034168802216805183,0.21958713157696755,0.9686418206940268,0.9636381951661994,0.4658694395742964,0.9410530826472311,1.0,0.0,0.45704795893909683,0.9700670070264493,0.970638446090256,0.00847310018117306,0.9299528849275629,0.858569051580699,0.6447715057023614,0.6016430968963828,0.1359681249119386,0.8970306790340099,0.8925536647443587,0.8999475796927914,0.0,0
0.06943247638184787,0.9806022750724552,0.9314638953592544,0.9774925532423757,0.9799510969298283,0.6764801245896941,0.2524453602448723,0.9498250359313785,0.938204871193706,0.6193293885601578,0.9770895222566454,0.9771205237084946,0.010975443573269253,0.13068355647639848,0.0025626601662604998,0.19354023674976345,0.9686418206940268,0.9636381951661994,0.4658694395742964,0.9410530826472311,1.0,0.0,0.7367442636134602,0.9700670070264493,0.970638446090256,0.00795181989129816,0.8276470736923716,0.858569051580699,0.9744991002889689,0.9703279556280411,0.1359681249119386,0.8602637788379114,0.893036933196624,0.9003963415919809,0.0,0
0.06943247638184787,0.7563556802082907,0.9314638953592544,0.9774925532423757,0.9799510969298283,0.6764801245896941,0.5688641325922985,0.9498250359313785,0.938204871193706,0.6193293885601578,0.9770895222566454,0.9771205237084946,0.010992547867516547,0.144459698112578,0.0025626601662604998,0.5297509155725031,0.9686418206940268,0.9636381951661994,0.466434804634116,0.9457580676659456,1.0,0.0,0.8064171021813855,0.9596577200105902,0.9681976336821567,0.00795181989129816,0.9326588183438742,0.858569051580699,0.9744991002889689,0.9703279556280411,0.1359681249119386,0.9279532585060747,0.893036933196624,0.9003963415919809,0.0,0
0.06943247638184787,0.8701673032534651,0.8585378964343306,0.9774925532423757,0.9799510969298283,0.6948554260941082,0.5688641325922985,0.9509349805520984,0.8646015740036083,0.6193293885601578,0.9770895222566454,0.9771205237084946,0.010992547867516547,0.13007631545871975,0.0025626601662604998,0.6981607896331925,0.969855262818692,0.970246374934514,0.466434804634116,0.8755132133987034,1.0,0.0,0.8064171021813854,0.9596577200105902,0.9681976336821567,0.00795181989129816,0.8196567505874972,0.858569051580699,0.9744991002889689,0.9703279556280411,0.13728833171549365,0.9279532585060747,0.7156339021027589,0.7043324183635622,0.0,0
0.06929747965930073,0.9793719303376969,0.8588066654721376,0.8117644581827033,0.8135269582688798,0.6948554260941082,0.5688641325922985,0.9509349805520984,0.9339363959993477,0.6193293885601578,0.9773198048499775,0.9773327760360068,0.010992547867516547,0.14131760457020728,0.0025209908952645854,0.6981607896331925,0.9683806207026292,0.9628076361382043,0.466434804634116,0.9511266996581725,1.0,0.0,0.7606483025516156,0.9441825530774823,0.9595002383941907,0.009621716271532021,0.9359494754940711,0.858569051580699,0.817027547129793,0.7948744282385025,0.13728833171549365,0.9339748380946954,0.7872433122074911,0.7811416777086087,0.0,0
0.06929747965930073,0.9793719303376969,0.8588066654721376,0.9758354758383035,0.9789044210030149,0.6948554260941082,0.5266524863096769,0.9509349805520984,0.9339363959993477,0.6193293885601578,0.9773198048499775,0.9773327760360068,0.010806963099154304,0.14002115775032392,0.0025209908952645854,0.573152595898305,0.9683806207026292,0.9628076361382043,0.46334957726120163,0.8107231066068643,1.0,0.0,0.8311699611821045,0.7677333946812472,0.777135425014772,0.009621716271532021,0.9400890507862105,0.858569051580699,0.9763316141411296,0.9673212381056582,0.13728833171549365,0.9374759040730422,0.918195918508333,0.9189436220370579,0.0,0
0.06929747965930073,0.9783110239655629,0.8588066654721376,0.9758354758383034,0.9789044210030147,0.7389985893597728,0.6539962874219963,0.9696484681732627,0.754539977128056,0.6193293885601578,0.9773198048499775,0.9773327760360068,0.010806963099154304,0.12131241071162076,0.0025209908952645854,0.573152595898305,0.9611466684976441,0.951882019828088,0.46334957726120163,0.8522770163930901,1.0,0.0,0.8311699611821045,0.6889649654163774,0.6957261962395306,0.009621716271532021,0.9359371454997711,0.858569051580699,0.9763316141411296,0.9673212381056582,0.132138272151283,0.9203712498820764,0.918195918508333,0.9189436220370579,0.0,0
0.06969995534739888,0.8770278672129719,0.8434868303171472,0.8149408367022374,0.8161691939179139,0.7389985893597728,0.6539962874219963,0.9696484681732627,0.7980260535778269,0.6193293885601578,0.9764382141426625,0.9765577880108005,0.010806963099154304,0.11337517059907866,0.003479384128174612,0.19480084077907633,0.9611466684976441,0.951882019828088,0.46334957726120163,0.9771262590062506,1.0,0.0,0.7735053961307995,0.6101965361515075,0.614316967464289,0.00851368512332002,0.9359371454997711,0.858569051580699,0.9721861087343611,0.9711227587880031,0.132138272151283,0.8101465631016672,0.9003882676023311,0.8972369477901673,0.0,1
0.06969995534739888,0.9674104151851101,0.9045869915785703,0.969689324719934,0.9727999370982504,0.7389985893597728,0.6539962874219963,0.9696484681732627,0.9370983982295433,0.6193293885601578,0.929604069504324,0.9294546363872955,0.011780927380240698,0.13706544489764644,0.0036877304831550717,0.2242939837699089,0.7832644072318536,0.7714935671875914,0.4630126304624087,0.9771262590062506,1.0,0.0,0.41157007140762036,0.9577132698886717,0.9668545115619399,0.00851368512332002,0.9122289767754816,0.858569051580699,0.9709171276738306,0.9692589751221015,0.132138272151283,0.892989670009499,0.8882640029372451,0.8869118553933927,0.0,1
0.06969995534739888,0.9625515819261523,0.9045869915785703,0.969689324719934,0.9727999370982504,0.7180453444568917,0.39989724462161674,0.983029770534865,0.8940530419104794,0.6193293885601578,0.929604069504324,0.9294546363872955,0.011780927380240698,0.13766624467943553,0.0022084713627936736,0.17418218451418538,0.8781589363594497,0.8683160338362846,0.4630126304624087,0.9444207387241802,1.0,0.0,0.3736695475153439,0.9577132698886717,0.9668545115619399,0.00851368512332002,0.7823344259494496,0.858569051580699,0.974641080996631,0.9667123727356501,0.12975233897128166,0.8902137066909876,0.8882640029372451,0.8869118553933925,0.0,1
0.0864775021703063,0.9642343991713448,0.9045869915785703,0.900613603250263,0.9025850056246174,0.7180453444568917,0.521775245782255,0.983029770534865,0.8940530419104794,0.6193293885601578,0.9180446590000835,0.9178441527192442,0.011780927380240698,0.1381159898405532,0.0022084713627936736,0.5833720182789826,0.8781589363594499,0.8683160338362848,0.4630126304624087,0.904740954051915,1.0,0.0,0.7988913626802733,0.9683656028124568,0.9688452040507963,0.008514621385522066,0.859930022429686,0.858569051580699,0.974641080996631,0.9667123727356501,0.12975233897128166,0.7720478235423622,0.7427431710901654,0.7338669080680605,0.0,1
0.0864775021703063,0.9152079020301527,0.92290808098907,0.8828235018002593,0.8839905906735974,0.7180453444568917,0.521775245782255,0.983029770534865,0.8703110816833154,0.6193293885601578,0.8968520319718626,0.8969389903033758,0.016501843157644303,0.13822880233451665,0.0022084713627936736,0.5833720182789826,0.8781589363594499,0.8683160338362848,0.7994204389589219,0.8916831092852311,1.0,0.0,0.7988913626802733,0.8817899772808033,0.8845757448586702,0.008514621385522066,0.691086343205282,0.858569051580699,0.8950774493624901,0.8909470190545687,0.12975233897128166,0.8147049730322407,0.8302652128729868,0.8255368636250411,0.0,1
0.0864775021703063,0.8869444816128743,0.9045421967389358,0.8951905474296821,0.896184055309081,0.6968887789540907,0.556071615669687,0.9684723633503443,0.863979444063062,0.6193293885601578,0.8968520319718626,0.8969389903033758,0.016501843157644303,0.12461558956594183,0.0021876367272954944,0.5833720182789826,0.734326248183389,0.7338691968653247,0.7994204389589219,0.8633214341918013,1.0,0.0,0.7988913626802733,0.8817899772808033,0.8845757448586702,0.008514621385522066,0.6199169771295195,0.858569051580699,0.8950774493624901,0.8909470190545687,0.12726047161694604,0.7452985318012664,0.8302652128729868,0.8255368636250411,0.0,1
0.08795547070815486,0.8825093827175504,0.9470524995520517,0.7259588737476196,0.7251804500295846,0.6968887789540907,0.556071615669687,0.9684723633503443,0.8699267978583597,0.6193293885601578,0.8513983680005854,0.8514305777638015,0.016501843157644303,0.12036728920217309,0.0021876367272954944,0.5833720182789826,0.8670167351804848,0.8677895026819937,0.7994204389589219,0.8702217536099454,1.0,0.0,0.7670486475644972,0.8817899772808033,0.8845757448586702,0.006488267762311803,0.5912138614269018,0.858569051580699,0.8454664276964532,0.8457268215486768,0.12726047161694604,0.8140004755276266,0.8432387241614978,0.841508933856321,0.0,1
0.08795547070815486,0.8825093827175504,0.9470524995520517,0.7450599182793884,0.7444895494401969,0.6968887789540907,0.6126252505010019,0.9684723633503443,0.8699267978583597,0.6193293885601578,0.8513983680005854,0.8514305777638015,0.024212804768719984,0.16025381575496223,0.027876742296393697,0.5862033326727938,0.8670167351804848,0.8677895026819937,0.822471013331038,0.8405765448800021,1.0,0.0,0.7670486475644972,0.5789314624235892,0.5711758805153426,0.006488267762311803,0.7991166145825728,0.858569051580699,0.8485974149880681,0.8439217033801445,0.12726047161694604,0.8259161239644262,0.8432387241614978,0.841508933856321,0.0,1
0.08795547070815486,0.6585652270308969,0.8904766170937106,0.6737341358605355,0.6723868630674851,0.6661543278820503,0.6126252505010019,0.9559287792618616,0.5043217057610431,0.6193293885601578,0.7891734754706041,0.789411730434062,0.024212804768719984,0.14716054962070474,0.027876742296393697,0.5862033326727938,0.7664742910479753,0.7691208745161366,0.822471013331038,0.7973163729132444,1.0,0.0,0.7670486475644972,0.6482569456978987,0.6415312980345635,0.006488267762311803,0.7991166145825728,0.858569051580699,0.8485974149880681,0.8439217033801445,0.1284270228918591,0.8259161239644262,0.8432387241614977,0.8415089338563208,0.0,1
0.12736045763137346,0.699687422996862,0.8904766170937106,0.7482404347238739,0.7500788893616659,0.6661543278820503,0.6701348507504016,0.9559287792618616,0.564297456241544,0.6193293885601578,0.6073246236867884,0.6070440272728319,0.024212804768719984,0.15141567892404653,0.027876742296393697,0.5862033326727938,0.7214247644179774,0.726645837437496,0.822471013331038,0.685381031421787,1.0,0.0,0.6599528163443905,0.8308672011907574,0.8268545033219434,0.0070375904359111785,0.6871092678495376,0.858569051580699,0.8485974149880681,0.8439217033801445,0.1284270228918591,0.6553659230212819,0.6651723788766748,0.678955933120772,0.0,1
0.12736045763137346,0.699687422996862,0.8904766170937106,0.6943298018526673,0.6957918440305211,0.6661543278820503,0.7030520252483795,0.9559287792618616,0.6386792410092759,0.6193293885601578,0.7487475005213472,0.7494614893630777,0.10884370575558257,0.4209907313706823,0.1677396503948163,0.1349884742616672,0.7214247644179774,0.726645837437496,1.0,0.6657568631160167,1.0,0.0,0.6599528163443905,0.5920814030806566,0.5957798109119405,0.0070375904359111785,0.576427566717932,0.858569051580699,0.7932249943637064,0.7878635049864393,0.1284270228918591,0.6203915996213545,0.6651723788766748,0.678955933120772,0.0,1
0.12736045763137346,0.5813160418506441,0.8571044615660275,0.5694731077385031,0.5698515614251659,0.732201951538521,0.7555335289710289,0.9471561500440571,0.5761285820978298,0.6193293885601578,0.5525123270321071,0.5531198901629174,0.10884370575558257,0.4209907313706822,0.1677396503948163,0.1530916759899454,0.7309287732874298,0.7394930615832714,1.0,0.595364768802503,1.0,0.0,0.6599528163443905,0.5920814030806566,0.5957798109119405,0.0070375904359111785,0.576427566717932,0.858569051580699,0.5603062752718218,0.5555826073981331,0.1313041929166066,0.6203915996213545,0.5602123908771065,0.5600438485895142,0.0,1
0.20702041680860991,0.4712460406701932,0.829555635190826,0.5303739670092055,0.5313049307816572,0.732201951538521,0.7555335289710289,0.9471561500440571,0.5782843726598381,0.6193293885601578,0.5525123270321071,0.5531198901629174,0.10884370575558257,0.46643228851931384,0.1677396503948163,0.16494080032197542,0.5243387522494328,0.5295575787808652,1.0,0.4581084930322624,1.0,0.0,0.32384362336386113,0.5920814030806566,0.5957798109119405,0.009071627643269978,0.5289918541327595,0.858569051580699,0.5603062752718218,0.5555826073981331,0.1313041929166066,0.5368691871482614,0.37357892684862964,0.3662923445503071,0.0,1
0.20702041680860991,0.4450957335434661,0.829555635190826,0.5303739670092055,0.5313049307816572,0.732201951538521,0.7230866491200909,0.9471561500440571,0.44830524565551777,0.6193293885601578,0.42314156049097523,0.4236595834431547,0.2624232561655641,0.6585457440520183,0.1703648144675709,0.16494080032197542,0.5243387522494328,0.5295575787808653,0.5472025275890449,0.4917982535374725,1.0,0.0,0.32384362336386113,0.38772367437979494,0.390414929045132,0.009071627643269978,0.2601222158422606,0.858569051580699,0.37258421776945444,0.3728306526504535,0.1313041929166066,0.44830894417707595,0.4611424998125701,0.4631863074434459,0.0,1
0.20702041680860991,0.4021772717927085,0.833542375918294,0.45387887790287906,0.4553818216623157,0.8689920486389735,0.7729847274198441,0.9448939621851125,0.34696431858687443,0.6193293885601578,0.34996916693735697,0.3497984637811099,0.2624232561655641,0.7893794820324312,0.1703648144675709,0.16494080032197542,0.29279095612569184,0.295922598670557,0.5472025275890449,0.35285867009245575,1.0,0.0,0.32384362336386113,0.38772367437979494,0.390414929045132,0.009071627643269978,0.24239764926806548,0.858569051580699,0.37258421776945444,0.3728306526504535,0.13371537823232396,0.429139007468423,0.3505718957856949,0.3751689548353431,0.0,1
0.5322035182395356,0.3631913801045155,0.9111718330048377,0.329707253591348,0.33150727037630356,0.8689920486389735,0.7729847274198441,0.9448939621851125,0.34696431858687443,0.6193293885601578,0.34996916693735697,0.3497984637811099,0.2624232561655641,0.8310948266157193,0.1703648144675709,0.3678423357028269,0.2472088789397313,0.2500410161758372,0.5472025275890449,0.24287364635707456,1.0,0.0,0.12520824661441218,0.38772367437979494,0.390414929045132,0.011502169889623388,0.07659991839575109,0.858569051580699,0.37258421776945444,0.3728306526504535,0.13371537823232396,0.3298965424679465,0.3505718957856949,0.3751689548353431,0.0,1
0.5322035182395356,0.2841286316238704,0.9111718330048377,0.329707253591348,0.3315072703763035,0.8689920486389735,0.6530758644262944,0.9448939621851125,0.2475078646473099,0.6193293885601578,0.11861453776363534,0.11724301963231396,0.9597280024944972,0.9357761630555079,0.1693230826926686,0.3678423357028269,0.2472088789397313,0.2500410161758372,0.6831120132747872,0.24287364635707456,1.0,0.0,0.3430845415995887,0.1543079947625818,0.16358072875017315,0.011502169889623388,0.1763136851807592,0.858569051580699,0.14935644102197465,0.15523072351471195,0.13371537823232396,0.2349242425489831,0.1561213786138953,0.1832220912867355,0.0,1
0.5322035182395356,0.19566201107413772,0.9156513169682852,0.08703566242687827,0.08353240176117141,0.9842410106056352,0.5011143698506694,0.9080352243125476,0.17861417938599394,0.6193293885601578,0.14741656008713047,0.14753086911931962,0.9597280024944972,0.891805154931596,0.1693230826926686,0.3678423357028269,0.14301170777083677,0.1434255826454582,0.6831120132747872,0.17791377746786205,1.0,0.0,0.3430845415995887,0.15430799476258183,0.16358072875017318,0.011502169889623388,0.1763136851807592,0.858569051580699,0.14935644102197468,0.155230723514712,0.1257591456817378,0.156666878961781,0.13277340849351604,0.14896144122368982,0.0,1
0.9679260092255156,0.17824405699394924,0.9156513169682852,0.09943331917921641,0.09665872897460598,0.9842410106056352,0.5903063851699278,0.9080352243125476,0.1892672636037499,0.6193293885601578,0.14741656008713047,0.14753086911931962,0.9597280024944972,0.999412638579009,0.16917724024418224,0.308220533033337,0.14513838093970355,0.14533473196751592,0.6831120132747872,0.1505020701613976,1.0,0.0,0.4010802415815228,0.15430799476258183,0.16358072875017318,0.022354322325755786,0.17220862266550144,0.858569051580699,0.14935644102197468,0.155230723514712,0.1257591456817378,0.156666878961781,0.13608013300255214,0.15205428655308878,0.0,1
0.9679260092255156,0.18207861415617208,0.7462372334707041,0.14874514698690425,0.15032540252902454,0.9842410106056352,0.5003076177909371,0.9080352243125476,0.1892672636037499,0.6193293885601578,0.14741656008713044,0.1475308691193196,0.9605620932567476,0.9999937500376936,0.16917724024418224,0.40521515106917977,0.14513838093970355,0.14533473196751592,0.6882827725261468,0.15133387540226242,1.0,0.0,0.3326684199799819,0.14446563354659178,0.14957473283935696,0.022354322325755786,0.16658690562476594,0.858569051580699,0.15436887590245926,0.16590546679745155,0.1257591456817378,0.15013662192424176,0.13608013300255214,0.15205428655308878,0.0,1
