front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,label
0.08730761239885629,0.9614667770631207,0.8351212476336427,0.8332000571863083,0.8324091229384911,0.6432279996329584,0.4077818816475129,0.007534894730510832,0.08204311623453799,0.017790956263899205,0.9767140589065395,0.9756593998652872,0.858141725836692,0.8228876670254103,0.5740432612312816,0.6693402183865872,0.9731155178907256,0.9759079682216527,0.815806980156505,0.8633431345907305,0.995852961812168,0.0,0.777970693119669,0.6333527211702642,0.6280122087650676,0.12654095041984492,0.897230907983602,0.6336088154269968,0.9180586862574454,0.9089036598275284,0.6147933750859408,0.7327330050532821,0.0,0.7810420834552673,0.769422156193648,0
0.08730761239885629,0.9531610862386795,0.8643288560353375,0.977233138542367,0.9765938822168991,0.6432279996329584,0.5133983328014355,0.007534894730510832,0.0832959900762002,0.017790956263899205,0.9767140589065395,0.9756593998652872,0.8597269481785906,0.9567911763598929,0.5307820299501032,0.6693402183865872,0.972684097218615,0.9679189982262507,0.8166312334015375,0.9472122228232897,0.995852961812168,0.0,0.7779706931196693,0.9700294958870621,0.9726730519186716,0.12654095041984492,0.897230907983602,0.6336088154269968,0.6444463968332355,0.6129927441398051,0.6147933750859408,0.800713348301707,0.0,0.9164879094444693,0.907406637269421,0
0.08730761239885629,0.9531610862386795,0.8643288560353375,0.977233138542367,0.9765938822168991,0.655191239441842,0.3736308036787684,0.0074177274203280534,0.07403112800841323,0.017790956263899205,0.9760052388933059,0.9752971546560847,0.8597269481785906,0.9522757345503957,0.4359400998336014,0.5557322179523997,0.972684097218615,0.9679189982262507,0.8166312334015375,0.8656661843086267,0.995852961812168,0.0,0.8404881522037526,0.9700294958870621,0.9726730519186716,0.12654095041984492,0.7937282650644766,0.6336088154269968,0.7282097605064113,0.7017422851129872,0.6159348510940122,0.800713348301707,0.0,0.9164879094444691,0.9074066372694207,0
0.08708928685031836,0.952098809487651,0.8643288560353375,0.977233138542367,0.9765938822168991,0.655191239441842,0.3736308036787684,0.0074177274203280534,0.07063451509419817,0.017976278724981476,0.9760052388933059,0.9752971546560847,0.8597269481785906,0.9522757345503957,0.4359400998336014,0.5557322179523997,0.9706625906410958,0.9624076737304601,0.8166312334015375,0.9459941606673368,0.995852961812168,0.0,0.7790299611284351,0.9700294958870621,0.9726730519186716,0.06130981863433416,0.8676525712988385,0.6942148760330573,0.8170838434037346,0.7973474267278526,0.6159348510940122,0.7869572389139767,0.0,0.9048219359916002,0.9070703026243202,0
0.08708928685031836,0.9547699649682246,0.8526999008383667,0.7222022362784205,0.7215802243882885,0.655191239441842,0.47868643533643135,0.0074177274203280534,0.0826487721866232,0.018161601186063747,0.9760052388933059,0.9752971546560847,0.8559864656167272,0.9428102786170918,0.3743760399334519,0.5763356572070846,0.9719769572374714,0.9632561996905593,0.8175836596757011,0.9406716360438959,0.995852961812168,0.0,0.7790299611284351,0.8011815756342667,0.8071296929184536,0.06130981863433416,0.8676525712988385,0.6942148760330573,0.9821963916658617,0.9725712204110815,0.6159348510940122,0.7777358436007042,0.0,0.9048219359916002,0.9070703026243202,0
0.08708928685031836,0.9539254361935731,0.8476516722257277,0.9752957699771404,0.9770738041576463,0.6668817084428882,0.47868643533643135,0.007302131848427666,0.07456972345746761,0.018161601186063747,0.6777668401212015,0.676486416183265,0.8559864656167272,0.9428102786170918,0.3743760399334519,0.5763356572070846,0.9719769572374714,0.9632561996905593,0.8175836596757011,0.9406716360438959,0.995852961812168,0.0,0.6195465061413867,0.9744650074583494,0.9789872186938297,0.06130981863433416,0.8650700599662228,0.6942148760330573,0.9813369269434226,0.961916803180294,0.6165308547594405,0.7777358436007042,0.0,0.9048219359916002,0.9070703026243202,0
0.08684230144681092,0.9509270831887806,0.8476516722257277,0.7097084154998579,0.7089679266773893,0.6668817084428882,0.5679635332025672,0.007302131848427666,0.08230344874815401,0.018161601186063747,0.9775730000006068,0.9770112789908837,0.8559864656167272,0.9408795767611047,0.5274542429284566,0.5763356572070846,0.9732755622508662,0.9591588768186928,0.8175836596757011,0.9341325995329034,0.995852961812168,0.0,0.6198191722316578,0.9777212699272991,0.9811365554231669,0.08263016341018847,0.861910074106909,0.6942148760330573,0.9813369269434226,0.961916803180294,0.6165308547594405,0.7719637792863052,0.0,0.8943771121184694,0.8993621315353362,0
0.08684230144681092,0.9493232033231315,0.8789777337059406,0.9772562374521423,0.9780531482643589,0.6668817084428882,0.5764034039667814,0.007302131848427666,0.08176041247295282,0.018161601186063747,0.9775730000006068,0.9770112789908837,0.857318455726424,0.8610449772107189,0.5274542429284566,0.5148587998627137,0.9732755622508662,0.9591588768186928,0.8214537138159114,0.9341325995329034,0.995852961812168,0.0,0.6198191722316578,0.9777212699272991,0.9811365554231669,0.08263016341018847,0.7558679357922411,0.6942148760330573,0.9804733864425162,0.9578717126753284,0.6165308547594405,0.7426137241931863,0.0,0.8943771121184694,0.8993621315353362,0
0.08684230144681092,0.9521855374543325,0.8727575948796538,0.9772562374521423,0.9780531482643589,0.685500636209633,0.5764034039667814,0.007350815012848447,0.08163676525238331,0.018161601186063747,0.9766493732943871,0.9761642344958963,0.857318455726424,0.8212625656084395,0.5274542429284566,0.6108941967151431,0.7451900291603468,0.7325229082063934,0.8214537138159114,0.8247455096670195,0.995852961812168,0.0,0.6198191722316578,0.9759213667520283,0.9811983986299982,0.08263016341018847,0.7037651478654628,0.6942148760330573,0.9795224660718004,0.958620215596443,0.6164138873565356,0.7426137241931863,0.0,0.893815859322964,0.9007133884779371,0
0.08767888912326352,0.8740554364373199,0.8585594519066075,0.9772562374521423,0.9780531482643589,0.685500636209633,0.47156395791792444,0.007350815012848447,0.08204382048726248,0.018161601186063747,0.9800921301604459,0.980065556573764,0.857318455726424,0.7800504762262714,0.4542429284525724,0.6108941967151431,0.6613507280612962,0.652227437004707,0.8214537138159114,0.7882909896766827,0.995852961812168,0.0,0.8251286617337238,0.9775381938405431,0.9803518188066671,0.0414577403642602,0.6535911870816375,0.6942148760330573,0.9795224660718004,0.958620215596443,0.6164138873565356,0.6516281609859271,0.0,0.733394361153102,0.7397059763972662,0
0.08767888912326352,0.9581986686236879,0.8585594519066075,0.9826684979538246,0.9828119596980559,0.685500636209633,0.5883878895845225,0.007350815012848447,0.08204382048726248,0.018161601186063747,0.9800921301604459,0.980065556573764,0.8488262416083074,0.9427149365436668,0.5341098169716929,0.5216549453923379,0.9703347104715664,0.9608802768714255,0.8233145981812977,0.9451352988946495,0.995852961812168,0.0,0.8251286617337238,0.9775381938405431,0.9803518188066671,0.0414577403642602,0.6747578029765162,0.6942148760330573,0.9803111612911096,0.9568164230406506,0.6164138873565356,0.6456384174618215,0.0,0.8904967268671389,0.9105482448304325,0
0.08767888912326352,0.9600982833810785,0.9234201748850628,0.9826684979538246,0.9828119596980559,0.6761599700961785,0.5883878895845225,0.007394370005444254,0.06181047910299884,0.018161601186063747,0.8325031753372666,0.8320308142828466,0.8488262416083074,0.9424047534007026,0.5540765391015157,0.5984451100412488,0.9703347104715664,0.9608802768714255,0.8233145981812977,0.8695012709095882,0.995852961812168,0.0,0.8251286617337238,0.9809383677409007,0.9843457030887707,0.0414577403642602,0.716579980550269,0.6942148760330573,0.8332479299055365,0.8027600217857235,0.6162497679801049,0.7096972150690719,0.0,0.7427856212726429,0.749918579975679,0
0.08818805651548298,0.9612644070701171,0.9210312809880106,0.9827451053018897,0.983058241461539,0.6761599700961785,0.5414942008199841,0.007394370005444254,0.07321008034542564,0.01825426241660491,0.9820311477587464,0.9816674059718533,0.8488262416083074,0.9424047534007026,0.5540765391015157,0.5984451100412488,0.9703347104715664,0.9608802768714255,0.8233145981812977,0.866014857664689,0.995852961812168,0.0,0.7506111764673096,0.9809383677409007,0.9843457030887707,0.0811478470360778,0.7645507236300748,0.7024793388429744,0.9832697067547581,0.9546420402096101,0.6162497679801049,0.710910020128195,0.0,0.8904311560060513,0.9004491258120533,0
0.08818805651548298,0.9634647885657205,0.9210312809880106,0.6606920202420521,0.6585627370948355,0.6761599700961785,0.474983935432891,0.007394370005444254,0.08093568571847438,0.01825426241660491,0.9820311477587464,0.9816674059718533,0.8507439067578414,0.9446010430536668,0.5540765391015157,0.5984451100412488,0.9777850302676874,0.9739680374573604,0.8154967681494079,0.964095543755081,0.995852961812168,0.0,0.8059057410592385,0.8358242198938504,0.8431692264409284,0.0811478470360778,0.766632080347398,0.7024793388429744,0.9832697067547581,0.9546420402096101,0.6162497679801049,0.7346381194679106,0.0036496350364814134,0.8924153619940166,0.8951647684306133,0
0.08818805651548298,0.9710761361777285,0.8580185702695393,0.7431024246521357,0.7416397328368758,0.6996096231471969,0.38750926616505793,0.00754746577143233,0.08180313752039162,0.01825426241660491,0.8283328521548654,0.8276830067570752,0.8507439067578414,0.8376277985310792,0.5973377703826941,0.5778967410069392,0.9777850302676871,0.9739680374573602,0.8154967681494079,0.9715156304802987,0.995852961812168,0.0,0.8059057410592385,0.9798602815283809,0.9901752605788058,0.0811478470360778,0.8421747822170956,0.7107438016528933,0.9832697067547581,0.9546420402096101,0.6240187439646776,0.7555793849048931,0.007299270072962827,0.9035142212990623,0.8888100054408717,0
0.08858994380020621,0.9710761361777285,0.8580185702695393,0.8133048850787165,0.812167589095913,0.6996096231471969,0.42318879739497844,0.00754746577143233,0.08171930619827927,0.01825426241660491,0.9814943340333525,0.981047603447959,0.8507439067578414,0.9328180776618225,0.5973377703826941,0.560299971122923,0.9777850302676871,0.9739680374573602,0.8154967681494079,0.973962919913794,0.995852961812168,0.0,0.8101911311952242,0.9798602815283809,0.9901752605788058,0.03516869970368264,0.5603267617442204,0.7107438016528933,0.8062788952907958,0.777583909441165,0.6240187439646776,0.6954021966402708,0.007299270072962827,0.9062283368636337,0.8829825054147667,0
0.08858994380020621,0.9725005358412229,0.8580185702695393,0.9820687011025284,0.9822462992470594,0.6996096231471969,0.35765964725553073,0.00754746577143233,0.08154142132785082,0.01825426241660491,0.9814943340333525,0.981047603447959,0.8553295216852709,0.7882298654943865,0.5174708818635736,0.3307161756215575,0.7171902872609879,0.7182793960516504,0.8198602217178588,0.8360708280352759,0.995852961812168,0.0,0.8101911311952242,0.9798602815283809,0.9901752605788058,0.03516869970368264,0.7173065139247499,0.7107438016528933,0.985843425848011,0.9745192795311461,0.6240187439646776,0.7158628931300348,0.007299270072962827,0.9062283368636337,0.8829825054147667,1
0.08858994380020621,0.8859309009098043,0.8738844316235463,0.8416640950476322,0.8407477549517159,0.7071101394529722,0.28686021547059926,0.00800341679373631,0.15124266215375842,0.09734062268346924,0.9814943340333525,0.981047603447959,0.8553295216852709,0.8113877096488494,0.5158069883527219,0.3307161756215575,0.800047194466776,0.8021754794554092,0.8198602217178588,0.8781749222343657,0.995852961812168,0.0,0.8101911311952242,0.9784945594807001,0.9883199529244918,0.03516869970368264,0.7541961358846959,0.7107438016528933,0.98952054510656,0.9804954351169202,0.6240646604485064,0.7654703139233974,0.007299270072962827,0.8963871636999631,0.8795660676607308,1
0.0994132564971158,0.9395431114540346,0.9017398359325701,0.9214550719873519,0.9215568141985746,0.7071101394529722,0.3378673550592596,0.00800341679373631,0.15870050034552324,0.09734062268346924,0.9152247587264781,0.9159222002283682,0.8553295216852709,0.9081585319504822,0.5158069883527219,0.30997505547939064,0.7277959713833287,0.7290180947273314,0.8198602217178588,0.9053299602018468,0.995852961812168,0.0,0.623072715669033,0.9784945594807001,0.9883199529244918,0.09040305801188975,0.8080858893029603,0.7107438016528933,0.9074214769870332,0.9017283063161402,0.6240646604485064,0.7378532254970562,0.007299270072962827,0.8977127556020652,0.8719127784173819,1
0.0994132564971158,0.8922752242531959,0.9003876318398991,0.8995763022359686,0.8996478563312699,0.7071101394529722,0.31822258131202225,0.00800341679373631,0.15870050034552324,0.09734062268346924,0.9152247587264781,0.9159222002283682,0.8651647271318483,0.8215339209238862,0.5158069883527219,0.3132750140099769,0.8872959931188165,0.884505651635173,0.8173233894117031,0.9053299602018468,0.995852961812168,0.0,0.5942845029955524,0.8926816186260806,0.9054001042322243,0.09040305801188975,0.8424792132995488,0.7107438016528933,0.9074214769870332,0.9017283063161402,0.6240646604485064,0.7545583256393511,0.007299270072962827,0.8309810774132804,0.8171348943869434,1
0.0994132564971158,0.8837344966147499,0.9003876318398991,0.8995763022359686,0.8996478563312699,0.7153747903328422,0.3127517722461824,0.01822774452880394,0.44238991160005037,0.2023952928094885,0.8779866264778514,0.8791238328235845,0.8651647271318483,0.8526319449533161,0.4425956738768946,0.560876259819085,0.8872959931188165,0.884505651635173,0.8173233894117031,0.8766752287495829,0.995852961812168,0.0,0.5942845029955524,0.8637038716131545,0.8785889437971509,0.09040305801188975,0.8457554847873475,0.7107438016528933,0.864288290864201,0.8669332338329087,0.623281405277487,0.7009556171182634,0.007299270072962827,0.6671010402383467,0.6449081702371655,1
0.1360773762748583,0.8195969050439927,0.9218426034436129,0.820196760370731,0.8211309612089083,0.7153747903328422,0.2931415266614443,0.01822774452880394,0.4627373249013442,0.2023952928094885,0.7857622108945725,0.7874918051080689,0.8651647271318483,0.7791708718827011,0.4226289517470718,0.560876259819085,0.8872959931188164,0.8845056516351728,0.8173233894117031,0.7488081771817909,0.995852961812168,0.0,0.6265503629657035,0.8637038716131544,0.8785889437971509,0.13694347817808317,0.7834562258317131,0.7107438016528933,0.864288290864201,0.8669332338329087,0.623281405277487,0.6602257083102856,0.007299270072962827,0.8028223921663634,0.7879067473956717,1
0.1360773762748583,0.7775363083327774,0.9629496078608131,0.7676687416871986,0.7686436000212511,0.7153747903328422,0.2931415266614443,0.01822774452880394,0.46083687649900346,0.2023952928094885,0.7857622108945725,0.7874918051080689,0.8768123635521315,0.7422653312114966,0.4226289517470718,0.560876259819085,0.8142452017101289,0.8063808008724349,0.8262615063214049,0.766752604463801,0.995852961812168,0.0,0.7429524577340794,0.7746292482392603,0.7915947047304867,0.13694347817808317,0.7199057996660334,0.7107438016528933,0.6855547241052175,0.6733353748725535,0.623281405277487,0.6602257083102856,0.007299270072962827,0.711250377078114,0.6999092049797657,1
0.1360773762748583,0.7114599870683548,0.9362210402956819,0.7676687416871986,0.7686436000212511,0.6914326801224926,0.3434418522555076,0.042494031699547165,0.627889546429266,0.20167716827279467,0.7857622108945725,0.7874918051080689,0.8768123635521315,0.6487748690148223,0.4226289517470718,0.43493229225436336,0.7138577794573944,0.7092717442743596,0.8262615063214049,0.766752604463801,0.995852961812168,0.0,0.7429524577340794,0.7178970901009117,0.7348806851103865,0.13694347817808317,0.6781058903466527,0.7107438016528933,0.6114774832402541,0.593097535449329,0.6174852297196504,0.5359066186405821,0.007299270072962827,0.711250377078114,0.6999092049797657,1
0.1882080558307606,0.6684777287278107,0.9362210402956819,0.7011554678389484,0.7026713775291096,0.6914326801224926,0.36213685573124027,0.042494031699547165,0.7576561771417869,0.20167716827279467,0.5482088914498738,0.5506488728098324,0.8768123635521315,0.6606910667052424,0.46921797004989685,0.5416178722737645,0.7138577794573944,0.7092717442743596,0.8262615063214049,0.6612263783849889,0.995852961812168,0.0,0.6889526543643644,0.7178970901009116,0.7348806851103864,0.20145688450494292,0.5528403479188404,0.7107438016528933,0.3118854990626656,0.27529268671963397,0.6174852297196504,0.5152365201535689,0.007299270072962827,0.6449170749731661,0.653273799243905,1
0.1882080558307606,0.617004342052549,0.9362210402956819,0.6450351706920099,0.6471799069922186,0.6914326801224926,0.36213685573124027,0.042494031699547165,0.7576561771417869,0.20167716827279467,0.6161557462120482,0.6178187395519907,0.8728956035290802,0.6606910667052424,0.46921797004989685,0.5416178722737645,0.3838761648183858,0.3754642916961883,0.823809804975166,0.6484655940732424,0.995852961812168,0.0,0.7143765561001598,0.4896115809032701,0.5071529563131617,0.20145688450494292,0.5548799399596771,0.7107438016528933,0.6054317874345373,0.6050371667842748,0.6174852297196504,0.4093400188383026,0.007299270072962827,0.5462702796340311,0.5445121009737566,1
0.1882080558307606,0.45320980452705706,0.9236455422338412,0.64503517069201,0.6471799069922186,0.6426559484222987,0.27716844612881686,0.07674336213310072,0.9181212050942664,0.20251111934766494,0.6161557462120482,0.6178187395519907,0.8728956035290802,0.5558358341466605,0.5507487520798691,0.45758552260838464,0.4307274913302674,0.422256115164595,0.823809804975166,0.5369763527938346,0.995852961812168,0.0,0.6358110873027455,0.4512164365719299,0.4666087442364314,0.20145688450494292,0.5080178797212074,0.7107438016528933,0.6054317874345373,0.6050371667842748,0.6184227572236677,0.3575643291490786,0.007299270072962827,0.39942903143769304,0.3945980912652275,1
0.25098788421798823,0.4790574155055471,0.9236455422338412,0.5431013517544877,0.5461700295732074,0.6426559484222987,0.3643145661124629,0.07674336213310072,0.8763766179721755,0.20251111934766494,0.5729306467795541,0.5736654224103629,0.8728956035290802,0.5558358341466605,0.5507487520798691,0.4744128404071674,0.5608711061149719,0.5522344423951349,0.823809804975166,0.560802054619214,0.995852961812168,0.0,0.5576172355537329,0.4032824236738773,0.4159917503828358,0.21290563196923684,0.5080178797212074,0.7107438016528933,0.5817676516714752,0.5834140352931959,0.6184227572236677,0.3989163644842318,0.007299270072962827,0.4965723930527631,0.5137111485805169,1
0.25098788421798823,0.5321582414044616,0.9456413954746237,0.5431013517544877,0.5461700295732074,0.6426559484222987,0.3643145661124629,0.07674336213310072,0.9984360329398508,0.20334507042253522,0.47400036718701033,0.47409458494717627,0.8658844919721471,0.49000563706314504,0.4792013311147798,0.4744128404071674,0.47278124200733235,0.4642564559098368,0.8230306297538804,0.5479421883334632,0.995852961812168,0.0,0.6818016782249257,0.5569482330156249,0.5747442944137671,0.21290563196923684,0.464149913523471,0.7107438016528933,0.5461113931949887,0.5473575060878858,0.6184227572236677,0.3616195708579032,0.007299270072962827,0.4965723930527631,0.5137111485805169,1
0.25098788421798823,0.5237805562712945,0.9368971423420176,0.5431013517544877,0.5461700295732074,0.6469494697947289,0.4835883283007238,0.09689562449694647,0.9988103984845328,0.20334507042253522,0.5610361810356889,0.5615231953350485,0.8658844919721471,0.40954834417838665,0.4792013311147798,0.41331676261602646,0.42592991549545073,0.4174646324414301,0.8230306297538804,0.5523200853728262,0.995852961812168,0.0,0.598818675851015,0.5461530602645275,0.562619299627041,0.21290563196923684,0.39033562093562435,0.7107438016528933,0.5461113931949887,0.5473575060878858,0.6020329998798449,0.33489273455552876,0.007299270072962827,0.4831816565875366,0.4955448793523697,1
0.2488257437157105,0.5218900442132177,0.9565942486252592,0.5216794793833139,0.5245746403710541,0.6469494697947289,0.5272407841756384,0.09689562449694647,0.9988103984845328,0.20334507042253522,0.549046300528219,0.5484964439300769,0.8658844919721471,0.5286846079486116,0.4841930116472781,0.18839958977285387,0.37907858898356916,0.37067280897302346,0.8230306297538804,0.4875770567877734,0.995852961812168,0.0,0.598818675851015,0.5461530602645275,0.562619299627041,0.22799664528585373,0.4581629072492984,0.7107438016528933,0.293983917840342,0.2698419195852194,0.6020329998798449,0.3080952666686608,0.007299270072962827,0.49555848692648147,0.5075717502869463,1
0.2488257437157105,0.5168725105331397,0.9565942486252592,0.41363273187069627,0.4143854250759895,0.6469494697947289,0.5272407841756384,0.09689562449694647,0.9988103984845328,0.20334507042253522,0.549046300528219,0.5484964439300769,0.8684770940937082,0.5286846079486116,0.4841930116472781,0.18839958977285387,0.5373680019558348,0.5260961623643285,0.8202707174255142,0.5369920028816264,0.995852961812168,0.0,0.4279830093833866,0.5382115422001887,0.5512012191856793,0.22799664528585373,0.4498520788692777,0.7107438016528933,0.3398483520038648,0.32249200254575694,0.6020329998798449,0.38422369178516447,0.007299270072962827,0.48949111170481296,0.5081056548083001,1
0.2488257437157105,0.5183273213942243,0.9534841792121156,0.36998806087674835,0.36987532033569837,0.6698373509250664,0.532825776359171,0.11386203275419282,0.9101059159819386,0.20359988880652333,0.5399537523053874,0.5390260190747107,0.8684770940937082,0.5156196039550833,0.5307820299501032,0.4836619007672552,0.5373680019558348,0.5260961623643285,0.8202707174255142,0.42171022323390883,0.995852961812168,0.0,0.42161934143775553,0.5311651590111882,0.5427542449152918,0.22799664528585373,0.45293053753005663,0.7107438016528933,0.38571278616738763,0.3751420855062943,0.610001957483645,0.38186340266379076,0.007299270072962827,0.48949111170481296,0.5081056548083001,1
