food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label
0.00020699581073841747,0.2707423580786026,0.1728395061728395,0.7030714135258935,0.8536585365853658,0.7421875,0.021794585063348377,0.0,0.4828469022017409,0.21359220965199077,0.0,0.0,0.0028321663784609784,0.0,0.0,0.00947217755190888,0.0,0.0,0
0.00020699581073841747,0.2707423580786026,0.1728395061728395,0.7030714135258935,0.8536585365853658,0.7421875,0.021794585063348377,0.0,0.4828469022017409,0.21359220965199077,0.0,0.0,0.0028321663784609784,0.0,0.0,0.00947217755190888,0.0,0.0,0
0.014251142527441491,0.21015283842794757,0.4691358024691358,0.7030714135258935,0.8536585365853658,0.7421875,0.021794585063348377,0.0,0.4828469022017409,0.7256644619873723,0.9016393442622951,1.0,0.0028321663784609784,0.0,0.0,0.03105360141444475,0.09188544152744631,0.030699628372919695,0
0.28266920467659,0.0,0.0,0.10042717134618123,0.4268292682926829,0.37109375,0.003665148048993196,0.0,0.0,0.3142501712313873,0.9016393442622951,1.0,0.005019750470395402,0.0,0.0,0.013202668964843229,0.09188544152744631,0.030699628372919695,1
0.4983639210828623,0.0,0.0,0.07791510419138936,0.0,0.0,0.007742882113938045,0.0,0.0,0.05186279947448945,0.0,0.0,0.005019750470395402,0.0,0.0,0.003998445176938864,0.0,0.0,1
0.9179097174757902,0.0,0.0,0.21035472391655194,0.0,0.0,0.009974921334471792,0.0,0.0,0.14940056522551004,0.0,0.0,0.0015239547885937679,0.0,0.0,0.007624585750712997,0.0,0.0,1
0.9179097174757902,0.0,0.0,0.2011649217377889,0.0,0.0,0.009974921334471792,0.0,0.0,0.14940056522551004,0.0,0.0,0.0015239547885937679,0.0,0.0,0.009052357555995844,0.0,0.0,1
0.3494003107056276,0.0,0.0,0.2011649217377889,0.0,0.0,0.005244069310027807,0.118607516943931,0.04864311315924219,0.1373300710075882,0.0,0.0,0.0020844643954870557,0.0795125980999587,0.04052901023890785,0.009052357555995844,0.0,0.0,1
0.5087842479570784,0.0,0.0,0.03268941798784829,0.0,0.0,0.005244069310027807,0.118607516943931,0.04864311315924219,0.0968905934608764,0.0,0.0,0.00579699915163577,0.0,0.0,0.0028761294678951244,0.0,0.0,1
0.7484753447290762,0.0,0.0,0.03268941798784829,0.0,0.0,0.00857986671545984,0.0,0.0,0.1103566628117628,0.0,0.0,0.00579699915163577,0.0,0.0,0.005346956544916617,0.0,0.0,1
0.7484753447290762,0.0,0.0,0.07899554842882234,0.0,0.0,0.007700821045843311,0.0,0.0,0.1103566628117628,0.0,0.0,0.0007063444864309906,0.0,0.0,0.09006233507769673,0.8551312649164678,0.6576183551462271,1
0.4043334914873444,0.3938318777292576,0.4888888888888889,0.31155454175962405,0.8536585365853658,0.7421875,0.051518754337273945,0.7627849661121381,0.901689708141321,0.07280031283386883,0.0,0.0,0.041437725429253384,0.8141263940520447,0.8856655290102389,0.09006233507769673,0.8551312649164678,0.6576183551462271,1
0.4969552694521816,0.0,0.0,0.31155454175962405,0.8536585365853658,0.7421875,0.009407720934162526,0.0,0.0,0.3180961919731019,0.9016393442622951,1.0,0.041437725429253384,0.8141263940520447,0.8856655290102389,0.00885488614252841,0.045942720763723154,0.15390208434318953,1
0.4969552694521816,0.0,0.0,0.07549536894194711,0.0,0.0,0.009407720934162526,0.0,0.0,0.3180961919731019,0.9016393442622951,1.0,0.0022719039493296197,0.0,0.0,0.0038373210842891792,0.0,0.0,1
0.4514008911056237,0.0,0.0,0.20295682376465565,0.0,0.0,0.006116798156039269,0.0,0.0,0.09563289174974697,0.0,0.0,0.006049736622064265,0.0,0.0,0.0038373210842891792,0.0,0.0,1
0.5225813939981757,0.0,0.0,0.20295682376465565,0.0,0.0,0.010178329623175636,0.0,0.0,0.09563289174974697,0.0,0.0,0.006049736622064265,0.0,0.0,0.007011976579922349,0.0,0.0,1
0.5225813939981757,0.0,0.0,0.1282137050837803,0.0,0.0,0.010178329623175636,0.0,0.0,0.07756684686445302,0.0,0.0,0.0018977377166390396,0.10553490293267245,0.0674061433447099,0.01109852247385676,0.07016706443914081,0.04750363548230732,1
0.4631046478529762,0.0,0.0,0.1104717612260882,0.0,0.0,0.0037387275489059258,0.1574245224892175,0.08090117767537122,0.07756684686445302,0.0,0.0,0.0020603448611238194,0.0,0.0,0.01109852247385676,0.07016706443914081,0.04750363548230732,1
0.4631046478529762,0.0,0.0,0.1104717612260882,0.0,0.0,0.01701722720411355,0.0,0.0,0.1313609846346086,0.0,0.0,0.004344432166516022,0.0,0.0,0.004676427993922863,0.0,0.0,1
0.47400359941271486,0.0,0.0,0.059126833436179804,0.0,0.0,0.01701722720411355,0.0,0.0,0.16953933806322447,0.0,0.0,0.004344432166516022,0.0,0.0,0.004676427993922863,0.0,0.0,1
0.47400359941271486,0.0,0.0,0.059126833436179804,0.0,0.0,0.0038840911257309865,0.0,0.0,0.10318428383640475,0.0,0.0,0.0013790799618125405,0.0,0.0,0.0034602720496121828,0.0,0.0,1
0.41517300037760574,0.0,0.0,0.12090962761665161,0.0,0.0,0.0038840911257309865,0.0,0.0,0.10318428383640475,0.0,0.0,0.0013790799618125405,0.0,0.0,0.010085684077723384,0.0,0.0,1
0.5576871624923118,0.21015283842794757,0.4691358024691358,0.2162151187283429,0.8536585365853658,0.7421875,0.003908449760949826,0.0,0.0,0.16388338166305694,0.45081967213114754,0.5,0.001534529698060614,0.0,0.0,0.010085684077723384,0.0,0.0,1
0.6435919478868666,0.0,0.0,0.16736353805715096,0.0,0.0,0.003908449760949826,0.0,0.0,0.16388338166305694,0.45081967213114754,0.5,0.0039012746799562048,0.0,0.0,0.00905076719412188,0.045942720763723154,0.015349814186459847,1
0.5355103087686706,0.0,0.0,0.09630935675463997,0.0,0.0,0.00707117495776404,0.0,0.0,0.08462115437252139,0.0,0.0,0.0039012746799562048,0.0,0.0,0.00905076719412188,0.045942720763723154,0.015349814186459847,1
0.6452407623654002,0.0,0.0,0.09630935675463997,0.0,0.0,0.00707117495776404,0.0,0.0,0.08462115437252139,0.0,0.0,0.0018216535356883814,0.0,0.0,0.0024500013327054815,0.0,0.0,1
0.6452407623654002,0.0,0.0,0.11664533096786442,0.0,0.0,0.005227374065664332,0.0,0.0,0.051795065686044264,0.0,0.0,0.0018216535356883814,0.0,0.0,0.0024500013327054815,0.0,0.0,1
0.41477660398690414,0.0,0.0,0.11664533096786442,0.0,0.0,0.00982244175185246,0.237215033887862,0.09728622631848438,0.3274849093375839,0.0,0.0,0.002561012373625623,0.0795125980999587,0.04052901023890785,0.0034435332687711567,0.0,0.0,1
0.41477660398690414,0.0,0.0,0.012040639685289789,0.0,0.0,0.02075420312082396,0.0,0.0,0.3274849093375839,0.0,0.0,0.003747014262794511,0.0,0.0,0.012926905546720211,0.0,0.0,1
0.49295204629607026,0.0,0.0,0.012040639685289789,0.0,0.0,0.006171602348356355,0.0,0.0,0.08448716731559706,0.0,0.0,0.0020492039504050215,0.0,0.0,0.012926905546720211,0.0,0.0,1
0.49295204629607026,0.0,0.0,0.10490099296292779,0.0,0.0,0.006171602348356355,0.0,0.0,0.08448716731559706,0.0,0.0,0.0020492039504050215,0.0,0.0,0.004016543317370483,0.0,0.0,1
0.33606761511775535,0.0,0.0,0.3634800205890729,0.8536585365853658,0.7421875,0.00023245254004567763,0.0,0.0,0.0539895664056695,0.0,0.0,0.0017778135146669517,0.0,0.0,0.00824624843407106,0.0,0.0,1
0.6820056737161202,0.21015283842794757,0.4691358024691358,0.09932169536478852,0.0,0.0,0.014229635937370696,0.0,0.0,0.31137685210734434,0.9016393442622951,1.0,0.0017778135146669517,0.0,0.0,0.015097118690750136,0.09188544152744631,0.030699628372919695,1
0.6820056737161202,0.21015283842794757,0.4691358024691358,0.09932169536478852,0.0,0.0,0.014229635937370696,0.0,0.0,0.31137685210734434,0.9016393442622951,1.0,0.0025593895978842677,0.0,0.0,0.015097118690750136,0.09188544152744631,0.030699628372919695,1
0.44959868708463346,0.0,0.0,0.0721728221270233,0.0,0.0,0.003475074060377688,0.0,0.0,0.01115830885386103,0.0,0.0,0.002065030491741243,0.0,0.0,0.0034099402059474208,0.0,0.0,1
0.8421661192531859,0.0,0.0,0.0721728221270233,0.0,0.0,0.005296005204624741,0.0,0.0,0.19156651411759062,0.0,0.0,0.002645668965942867,0.0,0.0,0.0034099402059474208,0.0,0.0,1
0.8421661192531859,0.0,0.0,0.0859782924716381,0.0,0.0,0.005296005204624741,0.0,0.0,0.14805107127648764,0.0,0.0,0.002645668965942867,0.0,0.0,0.0014667223441400942,0.0,0.0,1
0.4836292966513751,0.0,0.0,0.16559388646935966,0.0,0.0,0.006257421378235226,0.118607516943931,0.04864311315924219,0.14805107127648764,0.0,0.0,0.002422929561867817,0.0795125980999587,0.04052901023890785,0.017164873437402826,0.0,0.0,1
0.4836292966513751,0.0,0.0,0.08076445833531115,0.0,0.0,0.016905122743600773,0.0,0.0,0.11483319999400389,0.0,0.0,0.004199299415113651,0.0,0.0,0.017164873437402826,0.0,0.0,1
0.3707984815230601,0.0,0.0,0.16469014780224997,0.0,0.0,0.016905122743600773,0.0,0.0,0.11483319999400389,0.0,0.0,0.004199299415113651,0.0,0.0,0.0037857720362851274,0.0,0.0,1
0.6755089886400979,0.0,0.0,0.16469014780224997,0.0,0.0,0.002867016839108105,0.0,0.0,0.04820091840354791,0.0,0.0,0.0008852689454894442,0.0,0.0,0.0037857720362851274,0.0,0.0,1
0.515739215770881,0.21015283842794757,0.4691358024691358,0.10009489812265626,0.0,0.0,0.006237945417761377,0.0,0.0,0.15518976842261883,0.0,0.0,0.004486605949348061,0.0,0.0,0.004293817135038605,0.0,0.0,1
0.515739215770881,0.21015283842794757,0.4691358024691358,0.10009489812265626,0.0,0.0,0.011870625278064768,0.0,0.0,0.15518976842261883,0.0,0.0,0.004486605949348061,0.0,0.0,0.004293817135038605,0.0,0.0,1
0.4628843119190174,0.0,0.0,0.11745431984857835,0.4268292682926829,0.37109375,0.011870625278064768,0.0,0.0,0.16261901761208042,0.45081967213114754,0.5,0.0010702797091495817,0.0,0.0,0.007042904231784136,0.045942720763723154,0.015349814186459847,1
0.4628843119190174,0.0,0.0,0.11837882559215834,0.0,0.0,0.0064534728117179195,0.0,0.0,0.16261901761208042,0.45081967213114754,0.5,0.004693397014349128,0.0,0.0,0.006261139196645135,0.0,0.0,1
0.36875347982814477,0.0,0.0,0.30638984400958846,0.0,0.0,0.006830237949271349,0.0,0.0,0.038758717255293645,0.0,0.0,0.004693397014349128,0.0,0.0,0.006261139196645135,0.0,0.0,1
0.7157468912066671,0.0,0.0,0.30638984400958846,0.0,0.0,0.006830237949271349,0.0,0.0,0.25366100201221164,0.0,0.0,0.002318040215936499,0.0795125980999587,0.04052901023890785,0.003655033628601637,0.0,0.0,1
0.7242936249406212,0.0,0.0,0.0381218626880904,0.0,0.0,0.0057241807471164535,0.118607516943931,0.04864311315924219,0.25366100201221164,0.0,0.0,0.004676237862470337,0.0,0.0,0.010680710420868392,0.0,0.0,1
0.7242936249406212,0.0,0.0,0.15146819522238572,0.0,0.0,0.013435577272340172,0.0,0.0,0.11265350447403878,0.0,0.0,0.004676237862470337,0.0,0.0,0.006829369274919372,0.0,0.0,1
0.3844247173116041,0.0,0.0,0.15146819522238572,0.0,0.0,0.013435577272340172,0.0,0.0,0.11265350447403878,0.0,0.0,0.00032945571607279436,0.0,0.0,0.006829369274919372,0.0,0.0,1
0.4914527520654277,0.0,0.0,0.16772622021407887,0.0,0.0,0.005229333704183061,0.0,0.0,0.09850695113377293,0.0,0.0,0.00244302618859851,0.0,0.0,0.003969525468001741,0.0,0.0,1
0.5798557039738649,0.21015283842794757,0.4691358024691358,0.25567219318127876,0.8536585365853658,0.7421875,0.011046350957661658,0.0,0.0,0.09850695113377293,0.0,0.0,0.0038990250040940163,0.0,0.0,0.006680177338676003,0.0,0.0,1
0.5150225677891856,0.0,0.0,0.25567219318127876,0.8536585365853658,0.7421875,0.011046350957661658,0.0,0.0,0.16067842606662674,0.45081967213114754,0.5,0.0038990250040940163,0.0,0.0,0.017059465318561035,0.09188544152744631,0.030699628372919695,1
0.5150225677891856,0.0,0.0,0.05185205238050031,0.0,0.0,0.0030469751517945296,0.0,0.0,0.22353686226371128,0.0,0.0,0.002051819019480495,0.0,0.0,0.017059465318561035,0.09188544152744631,0.030699628372919695,1
0.41953672708960055,0.0,0.0,0.05185205238050031,0.0,0.0,0.012818630517678363,0.0,0.0,0.08495575188484071,0.0,0.0,0.003669815990771974,0.0,0.0,0.002531918296269314,0.0,0.0,1
0.5571011636296972,0.0,0.0,0.0543982442920207,0.0,0.0,0.00864996484638399,0.0,0.0,0.09530717735722376,0.0,0.0,0.003669815990771974,0.0,0.0,0.005633701456202855,0.0,0.0,1
0.6697373278458539,0.0,0.0,0.32061232466654,0.0,0.0,0.012636219919918219,0.237215033887862,0.09728622631848438,0.09530717735722376,0.0,0.0,0.001357962383456491,0.0795125980999587,0.04052901023890785,0.0062133039545813964,0.0,0.0,1
