front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,carts_ctn_read,orders_ctn_read,label
0.06718076311118669,0.3689647512327824,0.2798593283969669,0.5115795487218711,0.5172213605051406,0.2576278540125907,0.33986615824782745,0.440740382971685,0.5568438231983045,0.21323155216285006,0.5453719667002636,0.5450053787810138,0.2598497395703035,0.6126052341325282,0.652459927730936,0.20465086377242883,0.5485927700757071,0.5408478005379932,0.1943231310139345,0.8093805548922979,0.9754260825261117,0.5375064801642109,0.5245453098923155,0.5432884345684478,0.33205975632825036,0.4997320588063566,0.20024875621890548,0.5371609753478059,0.5442867430207678,0.5949949189525403,0.48602002499799846,0.24993807282635316,0.5857024443824292,0.5864114768078644,0.0,0.0,0
0.06718076311118669,0.5656079147016846,0.2832722470359543,0.5604730131761737,0.5655833645657018,0.2576278540125907,0.33986615824782745,0.440740382971685,0.5702702392129776,0.21323155216285006,0.5453719667002636,0.5450053787810138,0.22048312493171243,0.6964198062546291,0.7966274437135183,0.24476133047399123,0.5917760049476385,0.5855369559023383,0.17045261802023232,0.8874216944972577,0.988169724685137,0.5375064801642109,0.4045651477565988,0.4100344441479426,0.33205975632825036,0.5178396033049937,0.20024875621890548,0.5371609753478059,0.5442867430207678,0.5949949189525403,0.46725733845777867,0.27247956403269313,0.5857024443824292,0.5864114768078644,0.0,0.0,0
0.06718076311118669,0.5849058372097019,0.2832722470359543,0.5604730131761739,0.5655833645657019,0.26219311756117125,0.2752587423727299,0.4465937497149776,0.4535101060968292,0.25903307888040716,0.5889374116543824,0.5885062780348972,0.22048312493171243,0.6970199867504147,0.7966274437135183,0.24620679559990333,0.5917760049476385,0.5855369559023383,0.17045261802023232,0.8889329466002406,1.0,0.44778542707196217,0.454837851770887,0.4627189706056381,0.33205975632825036,0.5154222498141035,0.21144278606965106,0.5849714776009549,0.59569880940744,0.5793962811750113,0.4597171942351266,0.27247956403269313,0.5866869253226825,0.5805281166452412,0.0,0.0,0
0.062030511333384254,0.5747774648481074,0.28028965292101315,0.6057997899985715,0.6097418033971489,0.26219311756117125,0.1799260364698964,0.4465937497149776,0.4712406383151959,0.25903307888040716,0.5889374116543824,0.5885062780348972,0.22048312493171243,0.6524061722856902,0.5969609932363564,0.24620679559990333,0.5694416859917849,0.5644557242819598,0.17045261802023232,0.8902198086912463,0.9935753651914031,0.4974655885143224,0.3945508251169526,0.3995396864775697,0.058802765740973845,0.4824801607517062,0.21144278606965106,0.5826087753272838,0.5859581929778899,0.5793962811750113,0.43940173453552456,0.27247956403269313,0.6232508615837109,0.6140338134673273,0.0,0.0,0
0.062030511333384254,0.5882841358510383,0.28028965292101315,0.6057997899985715,0.6097418033971489,0.26219311756117125,0.4694548326757974,0.4465937497149776,0.5998540723723105,0.30534351145038174,0.5889374116543824,0.5885062780348972,0.2074413828833313,0.6524061722856902,0.5969609932363564,0.26850443098176746,0.6016543289188208,0.5985070381583834,0.1513927209947063,0.7906445271167655,0.984920127001485,0.5786611883703344,0.5909096567977488,0.6117901740858577,0.058802765740973845,0.5584899688880055,0.21144278606965106,0.5826087753272838,0.5859581929778899,0.5793962811750113,0.42325243710688915,0.3237552638097583,0.6232508615837109,0.6140338134673273,0.0,0.0,1
0.062030511333384254,0.5897159409942717,0.27815286907747316,0.5761733839489603,0.5799739698060042,0.5472374459404832,0.555272974325487,0.46973220746380223,0.5497312136083059,0.30534351145038174,0.4786558835064016,0.47756080373785514,0.2074413828833313,0.6480989831382987,0.5969609932363564,0.2216900452940083,0.6016543289188208,0.5985070381583834,0.1513927209947063,0.7713725323048288,0.984920127001485,0.559984193377266,0.5909096567977488,0.6117901740858577,0.058802765740973845,0.5585144085116791,0.21144278606965106,0.4594368711746267,0.4373177003296654,0.534836052697714,0.41596522448863493,0.3742878375030969,0.6121556725467974,0.5875354313484829,0.0,0.0,1
0.06149702415917937,0.5774789421399601,0.27815286907747316,0.5761733839489603,0.5799739698060042,0.5472374459404832,0.5217978243289612,0.46973220746380223,0.5821892197344154,0.3068702290076337,0.5639577818267257,0.5634630864280571,0.2074413828833313,0.6191592641674459,0.5786157694802192,0.20310530769619253,0.595239377536965,0.5905774524138503,0.1513927209947063,0.7378338330118926,0.984920127001485,0.5690965118723398,0.5847226205863594,0.6040402187648316,0.05553748428977742,0.5464211746282541,0.2164179104477606,0.44579670001756805,0.4220570827019163,0.534836052697714,0.41596522448863493,0.3742878375030969,0.6038401531896282,0.5702228598823996,0.0,0.0,1
0.06149702415917937,0.5703004410813477,0.2992239319790476,0.5173455302409735,0.5219957825271987,0.5472374459404832,0.5217978243289612,0.46973220746380223,0.566755179413005,0.3068702290076337,0.5639577818267257,0.5634630864280571,0.21691735593371328,0.597275630735687,0.5643472621143335,0.24848359807822368,0.595239377536965,0.5905774524138503,0.1452030359402822,0.7862446372889469,0.9829442721957463,0.5690965118723398,0.5672684525857216,0.5901983760144061,0.05553748428977742,0.5329577499655085,0.2164179104477606,0.5621180349589445,0.5661178842024872,0.534836052697714,0.4592926605812368,0.4907109239534293,0.6038401531896282,0.5702228598823996,0.0,0.0,1
0.06149702415917937,0.5133124039545278,0.354127405736671,0.5173455302409735,0.5219957825271987,0.7333399133889158,0.6213615981365104,0.6853986467921529,0.5521315291773333,0.3068702290076337,0.5077804766416467,0.50727890266597,0.21691735593371328,0.597275630735687,0.5643472621143335,0.24848359807822368,0.5523544946373941,0.5471557704053286,0.1452030359402822,0.7214332134629187,0.9829442721957463,0.5157856228088695,0.5672684525857216,0.5901983760144061,0.05553748428977742,0.5349207626144603,0.2164179104477606,0.5621180349589445,0.5661178842024872,0.5431683952580751,0.4751852587589034,0.4907109239534293,0.5293445332121985,0.5039222997533416,0.0,0.0,1
0.07995379429067616,0.5253653754932154,0.354127405736671,0.5173455302409735,0.5219957825271987,0.7333399133889158,0.5681478668674438,0.6853986467921529,0.5015187865149748,0.3073791348600512,0.47462635488973387,0.4741359461704059,0.21691735593371328,0.44960614785448805,0.5852867599369969,0.19777203149053213,0.4354215860641873,0.4329236883949351,0.1452030359402822,0.7024968156851854,0.9829442721957463,0.47127587865587145,0.4404042894957413,0.45889228115313574,0.062190584090961565,0.43990942412434786,0.21890547263681537,0.5635634959521557,0.5710996663544903,0.5431683952580751,0.4751852587589034,0.4907109239534293,0.49493896421627487,0.4637346780779863,0.0,0.0,1
0.07995379429067616,0.5344175301534411,0.354127405736671,0.48102279500901124,0.4863890312107145,0.7333399133889158,0.5681478668674438,0.6853986467921529,0.42903442052580204,0.3078880407124682,0.47462635488973387,0.4741359461704059,0.20330321191608267,0.4045965007519276,0.5852867599369969,0.17380318348721507,0.4354215860641873,0.4329236883949351,0.1313238107281139,0.5555299925547269,0.9826211764413488,0.47127587865587145,0.4404042894957414,0.45889228115313585,0.062190584090961565,0.4162894448672103,0.21890547263681537,0.41021214191726224,0.42152649506356704,0.5431683952580751,0.4209015987133463,0.48625216745107736,0.49493896421627487,0.4637346780779863,0.0,0.0,1
0.07995379429067616,0.5714313248287448,0.36064162870412964,0.36879779107616584,0.3721293834780637,1.0,0.17330782247364274,0.7919998215727424,0.3361914734007495,0.3078880407124682,0.32871654378129517,0.32799098924430276,0.20330321191608267,0.34505395243078524,0.6205874177707766,0.17380318348721507,0.3177579533132918,0.31440100747541905,0.1313238107281139,0.4437862369031555,0.9822980806869512,0.3788875920506509,0.4404042894957414,0.45889228115313585,0.062190584090961565,0.3744013955463463,0.21890547263681537,0.41021214191726224,0.42152649506356704,0.5401397006902783,0.34025369943082723,0.48625216745107736,0.3685508612864516,0.3292419654545038,0.0,0.0,1
0.13088150294544149,0.5488700076529286,0.36064162870412964,0.3265085762168741,0.3290734634657601,1.0,0.3664761959989283,0.7919998215727424,0.24681856702329,0.3089058524173032,0.32871654378129517,0.32799098924430276,0.20330321191608267,0.30180285555783787,0.6205874177707766,0.15617335925331194,0.37991908942626296,0.3775077301851966,0.1313238107281139,0.4437862369031555,0.9822980806869512,0.3106765977785267,0.2133201832144946,0.21969601973088224,0.05715364271317491,0.2433677141045944,0.21890547263681537,0.2856540130080535,0.3090474202556276,0.5401397006902783,0.2918310191357999,0.49442655437205474,0.30123069794714585,0.302033962497888,0.0,0.0,1
0.13088150294544149,0.8461418637768758,0.2486682197919603,0.14764490124301086,0.15099356351030907,1.0,0.46987449775217,0.7919998215727424,0.26981642808601575,0.3089058524173032,0.32871654378129517,0.32799098924430276,0.16624207769515864,0.24781058612168988,0.6138237746687665,0.1561733592533119,0.26349383218718714,0.26176696072866446,0.10222440149165778,0.3303637633659417,0.9821862398488905,0.3106765977785267,0.25220029945532174,0.26227171410344907,0.05715364271317491,0.2723226691247476,0.21890547263681537,0.2856540130080535,0.3090474202556276,0.5401397006902783,0.25727474811048406,0.49442655437205474,0.30123069794714585,0.302033962497888,0.0,0.0,1
0.13088150294544149,0.8639989726337701,0.09257912777670607,0.14764490124301086,0.15099356351030907,0.7561089771048188,0.46987449775217,0.9999999999999999,0.1489327540230016,0.3089058524173032,0.16410365739967345,0.16247158775732545,0.16624207769515864,0.22508518326799268,0.610580932085611,0.09867390880512202,0.26349383218718714,0.26176696072866446,0.10222440149165778,0.24870396438302295,0.9821862398488905,0.2211317359959549,0.2144389674708134,0.22476892342237614,0.05715364271317491,0.18011124379052984,0.22014925373134275,0.2856540130080535,0.3090474202556276,0.5978917033293426,0.23172922503533847,0.49938072826356006,0.205989064630299,0.23426323225961604,0.0,0.0,1
0.305111481702503,0.9499027007686676,0.09257912777670607,0.14764490124301086,0.15099356351030907,0.7561089771048188,0.6297156433115099,0.9999999999999999,0.16383504138362948,0.3089058524173032,0.14393261784360722,0.14234615609688733,0.16624207769515864,0.09527048414090161,0.610580932085611,0.098071604562877,0.09976224955242297,0.10238083676309004,0.10222440149165778,0.17007136990110414,0.9820806123907222,0.17968624487303178,0.2144389674708134,0.22476892342237614,0.08479115873791473,0.16935719544617833,0.22139303482587014,0.07442943812503988,0.08350424434194456,0.5978917033293426,0.23172922503533847,0.49938072826356006,0.16058648883513937,0.17808164141480007,0.0,0.0,1
0.305111481702503,0.9495342599659171,0.10672048196346684,0.14764490124301086,0.15099356351030907,0.7561089771048188,0.6924535130737846,0.9999999999999999,0.11348406393557234,0.3089058524173032,0.14393261784360722,0.14234615609688733,0.07340444795295058,0.09414030148238703,0.5906606133605123,0.09168490944959869,0.09976224955242297,0.10238083676309004,0.06676026465903698,0.10464935456973326,0.9808379364122701,0.22170593737242103,0.12086276950194215,0.13052337823229238,0.08479115873791473,0.11090726804103089,0.22139303482587014,0.09069519645980983,0.1141662351019796,0.5978917033293426,0.12124818836817242,0.49938072826356006,0.16058648883513937,0.17808164141480007,0.0,0.0,1
0.305111481702503,0.9994878219784906,0.11652891335638282,0.04700866804489083,0.048368029485008526,0.7944374672362355,0.7509052345151781,0.6006932961636534,0.09610452654688761,0.3094147582697202,0.06730434962691603,0.06529951034816082,0.07340444795295058,0.09246360508327411,0.5771333271564902,0.09168490944959869,0.09976224955242297,0.10238083676309004,0.06676026465903698,0.1009953245727364,0.9795890470539259,0.17727787225200123,0.10599670790287481,0.1132019466173963,0.08479115873791473,0.11090726804103089,0.22139303482587014,0.08622461327283712,0.10232780220557344,0.4281398123719225,0.03174684238464444,0.49591280653950776,0.07736866879343912,0.10507734069880634,0.0,0.0,1
0.6342462944597426,0.9994878219784906,0.11652891335638282,0.04700866804489083,0.048368029485008526,0.7944374672362355,0.844562644643877,0.6006932961636534,0.05460248472561346,0.3094147582697202,0.06730434962691603,0.06529951034816082,0.07340444795295058,0.08153156364794104,0.5771333271564902,0.09664839663234047,0.06744320418708877,0.06966418358714452,0.06676026465903698,0.1009953245727364,0.9795890470539259,0.17727787225200123,0.06760233679007478,0.07381844865730564,0.10673469646846609,0.0911172011992669,0.22263681592039752,0.08622461327283712,0.10232780220557344,0.4281398123719225,0.029561297382559228,0.49591280653950776,0.07634766847405466,0.09998653706078683,0.0,0.0,1
0.6342462944597426,0.8316393563200659,0.12379991393509515,0.045494851266980815,0.048703514084422694,0.7944374672362355,0.844562644643877,0.6006932961636534,0.07664424190599678,0.3099236641221377,0.06649176446892552,0.06441474922410599,0.07116816341888854,0.06421942463913369,0.5771333271564902,0.09664839663234047,0.06744320418708877,0.06966418358714452,0.07077718086053514,0.12473174346687571,0.9801296111045525,0.1649731319013384,0.06760233679007478,0.07381844865730564,0.10673469646846609,0.07882860751451333,0.22263681592039752,0.07039112958323537,0.08544256354008659,0.4281398123719225,0.04226924535911218,0.5048303195442116,0.07634766847405466,0.09998653706078683,0.0,0.0,1
0.6342462944597426,0.7853913652731613,0.12379991393509515,0.045494851266980815,0.048703514084422694,0.7654413323128688,0.7407701780371148,0.6368630576427898,0.06721606611179248,0.3099236641221377,0.06728480133895622,0.06501845266875908,0.07116816341888854,0.05792539034590877,0.5771333271564902,0.06984161848800313,0.06744320418708877,0.06966418358714452,0.07077718086053514,0.11401121634609789,0.9801296111045525,0.1826996733351411,0.05579802999357317,0.058530655196087085,0.10673469646846609,0.0940509134105056,0.2238805970149249,0.07097087222499726,0.08867373547017132,0.4278822473285654,0.04226924535911218,0.5048303195442116,0.07554467815524435,0.08023040904325715,0.0,0.0,1
0.6292124990944603,0.9091264416152448,0.1530619815702393,0.045494851266980815,0.048703514084422694,0.7654413323128688,0.7017262125148793,0.6368630576427898,0.06289944895848526,0.31145038167938965,0.06558867822715435,0.06364211412455244,0.07116816341888854,0.05227123491984807,0.5771333271564902,0.029722749436627026,0.054894555211390375,0.05592635323540945,0.07077718086053514,0.13409608733079983,0.9806701751551792,0.1826996733351411,0.06705812436245102,0.07168832180377796,0.11998966411566789,0.09199429098889243,0.2238805970149249,0.07097087222499726,0.08867373547017132,0.4278822473285654,0.04042505389952268,0.505325736933365,0.07554467815524435,0.08023040904325715,0.0,0.0,1
0.6292124990944603,0.9988507596187677,0.1530619815702393,0.045494851266980815,0.048703514084422694,0.7654413323128688,0.6959519185822598,0.6368630576427898,0.07692953823757517,0.3129770992366412,0.06558867822715435,0.06364211412455244,0.07238493496017698,0.06934830864587531,0.5875104234225894,0.04829548514128331,0.06641970900765375,0.06934401414618263,0.06581324394956721,0.11541047988991904,0.9806701751551792,0.16781240935048566,0.06705812436245102,0.07168832180377796,0.11998966411566789,0.08871045459158124,0.2238805970149249,0.07210266576133303,0.08587608899846422,0.4278822473285654,0.034094905521500865,0.505325736933365,0.07386095500092947,0.07806143594117759,0.0,0.0,1
0.6292124990944603,0.9975566924289843,0.16383493344808653,0.04406780001172325,0.04671863159162924,0.7089937038616363,0.791362158829344,0.6194569441477702,0.07715546795311473,0.3129770992366412,0.05035115165286495,0.04813327310529271,0.07238493496017698,0.08925665522697905,0.5987213934957847,0.04829548514128331,0.06641970900765373,0.0693440141461826,0.06581324394956721,0.09095557235181012,0.9814282075020349,0.16781240935048566,0.06705812436245102,0.07168832180377796,0.11998966411566789,0.08474722971426228,0.2238805970149249,0.05190726926708738,0.046414866054587695,0.4011373874560797,0.030333982516056297,0.5060688630170915,0.07386095500092947,0.07806143594117759,0.0,0.0,1
0.6440173342564701,0.998428197603533,0.17960855307088475,0.04406780001172325,0.04671863159162924,0.7089937038616363,0.6684201980177786,0.6194569441477702,0.07416596092385971,0.3129770992366412,0.06400188879747794,0.062117764596816574,0.07238493496017698,0.08268197069530697,0.5995552673028808,0.04835696652852341,0.06547289686596142,0.06733329006344624,0.06581324394956721,0.1022424800213503,0.9821862398488905,0.13745992169743484,0.0647459189682071,0.06751801050004015,0.0853413878893999,0.08767708035344067,0.2238805970149249,0.07069410756883679,0.08222484707739935,0.4011373874560797,0.01528079204537964,0.5060688630170915,0.07400155710548639,0.09010571261133682,0.0,0.0,1
0.6440173342564701,0.9984571259631871,0.17960855307088475,0.021021564304555436,0.021091638772494366,0.7089937038616363,0.6684201980177786,0.6194569441477702,0.0730827090317579,0.3129770992366412,0.06400188879747794,0.062117764596816574,0.06941240533541924,0.08234035754374595,0.5995552673028808,0.04835696652852341,0.06297203127649109,0.06379133590297378,0.056252576781532025,0.10941083510103106,0.9821862398488905,0.13745992169743484,0.0647459189682071,0.06751801050004015,0.0853413878893999,0.06750462101152334,0.2238805970149249,0.07069410756883679,0.08222484707739935,0.4011373874560797,0.01865487945016659,0.5065642804062378,0.07400155710548639,0.09010571261133682,0.0,0.0,1
