front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_read,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,label
0.36510672815222855,0.9637310533297223,0.937612246643291,0.9628030667155495,0.9644231385041483,0.7017558837459612,0.5547183971029684,0.7204863599825405,0.9111702404137798,1.0,0.9170870055558913,0.9177995606636121,0.07044404055365253,0.9168448462563368,0.955128205128176,0.0,0.2922780441848888,0.9607872593005442,0.9564531089259285,0.9377754759579254,0.9310154861525027,0.0,0.5357371480951724,0.9581138088846574,0.9457311686850318,0.17493005803423656,0.8648595950099464,0.9444444444444438,0.9697809706730389,0.9635928454029092,0.018241308317424976,0.04369944252837525,0.765493667466675,0.910967434778418,0.8948898596691072,0
0.36510672815222855,0.9637310533297223,0.937612246643291,0.9619791471141627,0.9626019803850686,0.7027299537434462,0.5547183971029684,0.7012990625507494,0.9111702404137798,1.0,0.9655400058224977,0.9656952782715927,0.07044404055365253,0.8497013573844936,0.7211538461538112,0.0,0.3191914270225665,0.9607872593005442,0.9564531089259285,0.9377754759579254,0.9341713718320517,0.0,0.5646385228915739,0.9581138088846574,0.9457311686850318,0.17493005803423656,0.9125641909617495,0.9444444444444438,0.9697809706730389,0.9635928454029092,0.01830839362682546,0.0389665087250584,0.765493667466675,0.910967434778418,0.8948898596691072,0
0.3616835160775185,0.9713820743399617,0.937612246643291,0.9619791471141627,0.9626019803850686,0.7027299537434462,0.49680630235195145,0.7012990625507494,0.9111702404137798,1.0,0.9655400058224977,0.9656952782715927,0.07044404055365253,0.9565933699743515,0.5416666666666288,0.8291391896958601,0.5663530675008802,0.9597807964558291,0.9575737883295979,0.9377754759579254,0.9397453746584224,0.0,0.5646385228915739,0.9581082905200983,0.9468113396681381,0.1727211625100944,0.8953815318437801,0.9444444444444438,0.9697809706730389,0.9635928454029092,0.01830839362682546,0.0441290471451954,0.765493667466675,0.9223441076449775,0.9196052822041372,0
0.3616835160775185,0.9698732309056867,0.9495424613016337,0.7927850321576295,0.7915318118081799,0.7027299537434462,0.38971537778553716,0.7012990625507494,0.7713032920347143,1.0,0.9622917306394607,0.9629183066644585,0.07089562313524828,0.9565933699743515,0.5416666666666288,0.8291391896958601,0.5663530675008802,0.9617988759486322,0.962934371521249,0.9408102812488911,0.9432207156877939,0.8491070105030623,0.8224348453597161,0.9559333729655568,0.9410134913234838,0.1727211625100944,0.8953815318437801,0.9444444444444438,0.6517918068336527,0.6148592267292529,0.01830839362682546,0.03678933058230683,0.765493667466675,0.7714471472836589,0.7623966646788155,0
0.3616835160775185,0.9704564567931538,0.9424014367570341,0.9616397271308498,0.962482648338613,0.7155893697562412,0.4385448544631509,0.6953234622902944,0.6976722569769492,1.0,0.9622917306394607,0.9629183066644585,0.07089562313524828,0.9551313268761871,0.5512820512819872,0.6608772084029181,0.512791019225539,0.9617988759486322,0.962934371521249,0.9408102812488911,0.9412907451953058,0.8491070105030623,0.8224348453597161,0.9559333729655568,0.9410134913234838,0.1727211625100944,0.8975882154827215,0.9444444444444438,0.7343181702656877,0.7051033330762805,0.01766375842310803,0.038777339999226695,0.765493667466675,0.9280208065795762,0.9194861107029865,0
0.36326584302156023,0.9734193529775266,0.9791755751304201,0.9621338245355524,0.962292031417101,0.7155893697562412,0.4876244604516572,0.6953234622902944,0.8381943975666041,1.0,0.9622917306394607,0.9629183066644585,0.07089562313524828,0.9561215220839898,0.5160256410256352,0.9228465522743451,0.5893673936175733,0.9617988759486322,0.962934371521249,0.9408102812488911,0.9419664648524172,0.653484175993678,0.7675350293583418,0.9599023307597936,0.9490040683053962,0.24366984929694557,0.8975882154827215,0.9444444444444438,0.8173462340510381,0.79562700806684,0.01766375842310803,0.03953335817622695,0.765493667466675,0.9280208065795762,0.9194861107029865,0
0.36326584302156023,0.9734193529775266,0.9791755751304201,0.9621338245355524,0.962292031417101,0.7155893697562412,0.5863004557701508,0.6953234622902944,0.8285206466928003,1.0,0.3988858340674628,0.39787158580322807,0.0705803603191773,0.9568559254226169,0.5160256410256352,0.9228465522743451,0.5893673936175733,0.7796362190240548,0.778692116188324,0.9507813880502854,0.8684539947755351,0.8890903747081688,0.6513419292319942,0.6777787264000185,0.673579329201125,0.24366984929694557,0.742875997446131,0.9444444444444438,0.9640688210624191,0.9560244250905123,0.01766375842310803,0.04293434595525103,0.765493667466675,0.7688886866423462,0.7605362116394723,0
0.36326584302156023,0.9734193529775266,0.9791755751304201,0.962737592155574,0.9622954736982191,0.7219163279779184,0.5863004557701508,0.6969546724505441,0.9284419580204002,1.0,0.3988858340674628,0.39787158580322807,0.0705803603191773,0.954195360184342,0.6153846153846416,0.6989941059442575,0.5162427541717283,0.51346664613163,0.510502086044813,0.9507813880502854,0.944631358426591,1.0,0.7337996321322735,0.622310621609514,0.6177867832171173,0.24366984929694557,0.777483646769668,0.9444444444444438,0.9640688210624191,0.9560244250905123,0.017257695691837962,0.04277028986654214,0.765493667466675,0.8765870089581372,0.891561425311203,0
0.36305115427885276,0.9810064315600807,0.9601898571795091,0.962737592155574,0.9622954736982191,0.7219163279779184,0.4695175480426224,0.6969546724505441,0.9284419580204002,1.0,0.3988858340674628,0.39787158580322807,0.0705803603191773,0.9530580696516633,0.6923076923076223,0.8632277777777776,0.5176320153351917,0.9597923641283805,0.9515521015857618,0.9507813880502854,0.9446498001223274,0.7375806534132272,0.7039607375292223,0.9708924524539451,0.9651916736764365,0.29153516514952793,0.9021417054801977,0.9444444444444438,0.8150872598812023,0.793157493117947,0.017257695691837962,0.03853873029816974,0.765493667466675,0.8765870089581372,0.891561425311203,0
0.36305115427885276,0.985335490857507,0.9601898571795091,0.962737592155574,0.9622954736982191,0.7219163279779184,0.34261466472431906,0.6969546724505441,0.937153484116588,1.0,0.9683112112806986,0.9695136818162151,0.07099885799384571,0.8598945317853238,0.6923076923076223,0.9999999999999999,0.6012780892385763,0.9597923641283805,0.9515521015857618,0.9534680003681099,0.871362467121723,0.8830862909734233,0.8447412557244901,0.9708924524539451,0.9651916736764365,0.29153516514952793,0.8159033665556935,0.9444444444444438,0.9681357167326514,0.9614986398201255,0.017257695691837962,0.041272706087496086,0.765493667466675,0.8765870089581372,0.891561425311203,0
0.36305115427885276,0.9843774450752732,0.9530915932609256,0.9643490367536142,0.9655867056082542,0.7232267677695736,0.34261466472431906,0.709818697605557,0.9417557408766278,1.0,0.9683112112806986,0.9695136818162151,0.07099885799384571,0.9490133655597718,0.5993589743590064,0.8055277777777778,0.48234430569789727,0.9597923641283805,0.9515521015857618,0.9534680003681099,0.9425965392937627,0.8830862909734233,0.8447412557244901,0.968902040943875,0.9655393517747757,0.29153516514952793,0.7893241130771022,0.9444444444444438,0.9681357167326514,0.9614986398201255,0.016886022874281634,0.04047247911198901,0.765493667466675,0.8560121253722096,0.8710824717045934,0
0.3669617549560733,0.8912698406615092,0.9485162062772601,0.9643490367536142,0.9655867056082542,0.7232267677695736,0.544744692051237,0.709818697605557,0.9503245654142496,1.0,0.9656698650102605,0.966890530102194,0.07099885799384571,0.9467210265949303,0.5288461538461888,0.0,0.29981397228178686,0.961109305701245,0.9468763926280609,0.9534680003681099,0.9409465603642351,0.6672465835116851,0.7861681470977987,0.8435121783833741,0.8411463049622265,0.2975039509628503,0.7458451247064601,0.9444444444444438,0.9668339908936185,0.9500938925346409,0.016886022874281634,0.04047247911198901,0.765493667466675,0.6960097440501316,0.7005545512241801,0
0.3669617549560733,0.9868864479483616,0.9485162062772601,0.9643490367536142,0.9655867056082542,0.7232267677695736,0.6133851555796415,0.709818697605557,0.9544912891605689,1.0,0.9690245068222919,0.970074612741388,0.07069328120807394,0.9467210265949303,0.5288461538461888,0.0,0.29981397228178686,0.9574918289150919,0.9447737556371583,0.9517818448280485,0.9409465603642351,0.0,0.5891191326432317,0.9730954208378293,0.9716201249756429,0.2975039509628503,0.9117805814338502,0.9444444444444438,0.9702676470897367,0.9494948641840535,0.016886022874281634,0.04003251007914456,0.765493667466675,0.8582218676016063,0.863570083838566,0
0.3669617549560733,0.9851063813253458,0.9527495082528008,0.9621791110963831,0.9642443825130886,0.7514914663665149,0.6133851555796415,0.7118790204832771,0.9476364559777642,1.0,0.9690245068222919,0.970074612741388,0.07069328120807394,0.8791518902881323,0.7243589743590064,0.0,0.29981397228178686,0.9574918289150919,0.9447737556371583,0.9517818448280485,0.8481727133611794,0.0,0.5891191326432317,0.9666460990629094,0.9681040256435902,0.2975039509628503,0.914665011137672,0.9444444444444438,0.9702198255548393,0.9537008350727125,0.017407083478616293,0.04003251007914456,0.765493667466675,0.8582218676016063,0.863570083838566,0
0.3625264105109963,0.9844726666731553,0.9893098434961087,0.9621791110963831,0.9642443825130886,0.7514914663665149,0.5608338336001423,0.7118790204832771,0.9476364559777642,1.0,0.9690245068222919,0.970074612741388,0.07069328120807394,0.9609691297535878,0.8237179487178992,0.0,0.5664593139615564,0.5964343828496553,0.5888073178645487,0.9517818448280485,0.9460289901151908,0.4322578269525468,0.7834841585294812,0.964108971800888,0.9644538144864722,0.3052201997335704,0.9297302883265659,0.9444444444444438,0.9702198255548393,0.9537008350727125,0.017407083478616293,0.03975046621027192,0.765493667466675,0.8582218676016063,0.863570083838566,0
0.3625264105109963,0.9190016276281274,0.9893098434961087,0.9621791110963831,0.9642443825130886,0.7514914663665149,0.5608338336001423,0.7118790204832771,0.9446067304497522,1.0,0.6599095546717877,0.6599213605287111,0.07181609939163654,0.9609691297535878,0.8237179487178992,0.0,0.5664593139615564,0.6762453154122942,0.6689167765196207,0.9477031963169347,0.9460289901151908,0.5603473056242467,0.8425549859440402,0.8345716162785124,0.8337735518176899,0.3052201997335704,0.9297302883265659,0.9444444444444438,0.9675328554291349,0.9480059990964909,0.017407083478616293,0.04164440899785767,0.765493667466675,0.8732395587338273,0.8709081811682721,0
0.3625264105109963,0.7906473567372229,0.9893098434961087,0.7897504821449157,0.7894578663636888,0.7615033219545979,0.5608338336001423,0.708536062489066,0.8590195609367633,1.0,0.7409372568136807,0.741323935441084,0.07181609939163654,0.965946858530701,0.8237179487178992,0.0,0.674930559741614,0.756056247974933,0.7490262351746925,0.9477031963169347,0.9421318908452492,0.4394540754589819,0.7862454912005782,0.7541635743651819,0.7526560703348952,0.3052201997335704,0.9339844155203021,0.9444444444444438,0.8035268845097436,0.7706503593137638,0.018087119616509374,0.04164440899785767,0.765493667466675,0.9053595440088201,0.8825404608532117,0
0.35867839923604594,0.8755618228064161,0.9645942016591122,0.9649491075110903,0.967150184030378,0.7615033219545979,0.6742501013637073,0.708536062489066,0.8119848045422856,1.0,0.8219649589555735,0.8227265103534568,0.07181609939163654,0.8947310572351518,0.8173076923076223,0.0,0.5408642858991968,0.9578755819959407,0.9509377625226257,0.9477031963169347,0.8492908240446925,0.5868523485248579,0.8559705092326712,0.5361647105900696,0.5375070762814065,0.31538160098933754,0.9321776116392733,0.9444444444444438,0.9688614036498746,0.9557942835151065,0.018087119616509374,0.03904673035202987,0.765493667466675,0.9053595440088201,0.8825404608532117,0
0.35867839923604594,0.9615638538656629,0.9123834772941077,0.9649491075110903,0.967150184030378,0.7615033219545979,0.791071599875291,0.708536062489066,0.9225261211600294,1.0,0.7790364823607986,0.7795994261648814,0.0720657587027521,0.8536049524664866,0.8173076923076223,0.0,0.5408642858991968,0.9578755819959407,0.9509377625226257,0.9488382922635398,0.9388784848131346,0.5868523485248579,0.8559705092326712,0.9620005694037443,0.9630391143373023,0.31538160098933754,0.7691239998228656,0.9444444444444438,0.9688614036498746,0.9557942835151065,0.018087119616509374,0.04295736777357226,0.765493667466675,0.9053595440088201,0.8825404608532117,0
0.35867839923604594,0.9615638538656629,0.9123834772941077,0.9655255022659168,0.9655855414967476,0.8004602124692606,0.791071599875291,0.7045552336495828,0.9188614911557951,1.0,0.6980087802189057,0.6981968512525087,0.0720657587027521,0.7216328829107032,0.5993589743590064,0.0,0.6654937766413933,0.9578755819959407,0.9509377625226257,0.9488382922635398,0.9444203469210082,0.4302272103230271,0.7848700870300114,0.9620005694037443,0.9630391143373023,0.31538160098933754,0.81413624897723,0.9444444444444438,0.9688614036498746,0.9557942835151065,0.018579836139087237,0.04295736777357226,0.765493667466675,0.7106534888886753,0.6877429102329555,1
0.36177862698676544,0.9419381469592985,0.9641665953989567,0.9655255022659168,0.9655855414967476,0.8004602124692606,0.6945936028924805,0.7045552336495828,0.8329980627774407,1.0,0.6169810780770127,0.6167942763401361,0.0720657587027521,0.955169877821125,0.5384615384615472,0.0,0.5534338513100762,0.9387693882198886,0.9299057528631326,0.9488382922635398,0.9461474728872588,0.5634129795749006,0.8405231011270424,0.9622890337334111,0.9619046175089152,0.32196214243499566,0.8363967563100613,0.9444444444444438,0.957963668026976,0.9465386310396129,0.018579836139087237,0.09470334581335581,0.7861432326569627,0.900249177252825,0.8822631933816333,1
0.36177862698676544,0.9419381469592985,0.9641665953989567,0.9332563575857024,0.9347370288423762,0.8004602124692606,0.5269605069593752,0.7045552336495828,0.8813073220359281,1.0,0.9434798684505576,0.9444074441327347,0.1217302211819814,0.955169877821125,0.5384615384615472,0.0,0.5534338513100762,0.9387693882198886,0.9299057528631326,0.958299268899123,0.9385509803911386,0.5634129795749006,0.8405231011270424,0.9337010659429187,0.9324500054660536,0.32196214243499566,0.9293922472022071,0.9444444444444438,0.9571797674639291,0.9568494695883638,0.018579836139087237,0.22668289668216016,0.8067927978472504,0.900249177252825,0.8822631933816333,1
0.36177862698676544,0.9373072436015412,0.9641665953989567,0.9254961680677165,0.9271353565136252,0.8452067538245371,0.5269605069593752,0.7128486732674383,0.8748502831702757,1.0,0.9434798684505579,0.9444074441327348,0.1217302211819814,0.9227931900123089,0.6217948717948047,0.0,0.5534338513100762,0.9387693882198886,0.9299057528631326,0.958299268899123,0.7798187136314004,0.41443653339785935,0.7543011310846462,0.9306493596015782,0.9259273980578219,0.32196214243499566,0.8708705753245428,0.973118279569892,0.9571797674639291,0.9568494695883638,0.026458548481973453,0.22668289668216016,0.8067927978472504,0.9002491772528252,0.8822631933816334,1
0.4155076541730608,0.9059469067515611,0.9649362866672371,0.9254961680677165,0.9271353565136252,0.8452067538245371,0.47346672661592015,0.7128486732674383,0.8748502831702757,1.0,0.8905748747168969,0.8916231681875488,0.1217302211819814,0.9123255289627886,0.6217948717948047,0.0,0.28682012593915646,0.9056135708956721,0.8980001127100204,0.958299268899123,0.8778551572028361,0.0,0.5599186651351762,0.9306493596015782,0.9259273980578219,0.27019583116640744,0.8609459263019105,0.973118279569892,0.9525204994469757,0.9530000827524254,0.026458548481973453,0.3114564122607154,0.8067927978472504,0.6990439762724729,0.675831849908712,1
0.4155076541730608,0.8844477373695003,0.8875395535790644,0.7853085065289925,0.7850192726402033,0.8452067538245371,0.7516144569715998,0.7128486732674383,0.8385972549061523,1.0,0.8905748747168969,0.8916231681875488,0.19464598064241054,0.9123255289627886,0.6217948717948047,0.0,0.28682012593915646,0.8888012124956658,0.8795295638670815,0.9547455020714428,0.8778551572028361,0.0,0.5599186651351762,0.8952681920718482,0.8969986866164993,0.27019583116640744,0.8350024277180356,0.973118279569892,0.899982674611102,0.8928610199526217,0.026458548481973453,0.440726752185472,0.8067927978472504,0.7906406018086145,0.8079254563898272,1
0.4155076541730608,0.8685606645204731,0.8875395535790644,0.519642898848312,0.515801483194722,0.8551344548275717,0.7516144569715998,0.7383115392765834,0.6978836967359576,1.0,0.8905748747168969,0.8916231681875488,0.19464598064241054,0.8282786332386949,0.6858974358974592,0.0,0.28682012593915646,0.8726773874380217,0.8663044519187163,0.9547455020714428,0.8713131031618871,0.0,0.5632268264177605,0.6522271536019991,0.6564474915653504,0.27019583116640744,0.7895494138029343,0.973118279569892,0.7028734249894839,0.6732658498772659,0.027074139381871584,0.6172050970695663,0.8067927978472504,0.7906406018086145,0.8079254563898272,1
0.4683585355673075,0.7191830315735461,0.8875395535790644,0.589777370430851,0.5869144787443987,0.8551344548275717,0.7655718860021852,0.7383115392765834,0.7323673592897759,1.0,0.87521482051477,0.8760330659679433,0.19464598064241054,0.423343786228882,0.6858974358974592,0.0,0.5771103677062911,0.8452908324640954,0.8395216760559081,0.9547455020714428,0.7795956283332645,0.0,0.5581417897577237,0.8348751631561683,0.8425606363675697,0.2828368793874083,0.7010088655369741,0.973118279569892,0.848223392924703,0.8363614347657325,0.027074139381871584,0.6172050970695663,0.8067927978472504,0.7906406018086145,0.8079254563898272,1
0.4683585355673075,0.8418528840169914,0.8517916702300521,0.8523686820103202,0.8550479081794432,0.8551344548275717,0.7493533650425839,0.7383115392765834,0.731877691281511,1.0,0.5358584544260993,0.5355525848934054,0.2627660249736121,0.8461775636587958,0.7916666666666288,0.0,0.5771103677062911,0.8452908324640954,0.8395216760559081,0.957355578503748,0.8415123704496122,0.0,0.5581417897577237,0.826162992949154,0.8380769296041404,0.2828368793874083,0.7052452302315898,0.973118279569892,0.848223392924703,0.8363614347657325,0.027074139381871584,0.8277994810205909,0.8067927978472504,0.7115115866436053,0.7544278739087324,1
0.4683585355673075,0.8418528840169917,0.8517916702300521,0.8523686820103202,0.8550479081794432,0.8578534718379753,0.7493533650425839,0.766227151112507,0.797973817434816,1.0,0.6103711109657128,0.6102198541157344,0.2627660249736121,0.7816457515998252,0.7916666666666288,0.0,0.5771103677062911,0.8414681607118593,0.8367874192653081,0.957355578503748,0.7625829819675607,0.0,0.4280892538689547,0.826162992949154,0.8380769296041404,0.2828368793874083,0.686011248691766,0.973118279569892,0.848223392924703,0.8363614347657325,0.0271096574387048,0.8408444884931037,0.8067927978472504,0.7115115866436053,0.7544278739087324,1
0.5063168485144778,0.8244249747694767,0.8491405114170874,0.811896910150176,0.816066366639381,0.8578534718379753,0.8863668807994288,0.766227151112507,0.6563159080286651,1.0,0.679297247474106,0.6794723052534567,0.2627660249736121,0.8318097746860682,0.9358974358974592,0.0,0.5845766472898009,0.8125348685773391,0.8121983895038783,0.957355578503748,0.7104606468007192,0.0,0.3821851992483069,0.826162992949154,0.8380769296041404,0.2062297248220728,0.7422135178042112,0.973118279569892,0.8131774188221174,0.7988346449774523,0.0271096574387048,0.9695600301788525,0.8067927978472504,0.512043353193858,0.5314136534499975,1
0.5063168485144778,0.7401802574273328,0.8491405114170874,0.811896910150176,0.816066366639381,0.8578534718379753,0.6943260791773392,0.766227151112507,0.7683576722589656,1.0,0.8240099686113616,0.8248701348321428,0.28242828131558184,0.8318097746860682,0.9358974358974592,0.0,0.5845766472898009,0.8125348685773391,0.8121983895038783,0.951566161622299,0.8055450270618446,0.0,0.7496083110632452,0.6776370674213579,0.6931990811163842,0.2062297248220728,0.7422135178042112,0.973118279569892,0.8162677438885917,0.8024854070099743,0.0271096574387048,0.9991678537499151,0.8067927978472504,0.7274239245797365,0.7570024429853089,1
0.5063168485144778,0.7060642049687775,0.8491405114170874,0.8161036317638839,0.8194018836788624,0.8820557692905893,0.6943260791773392,0.766055582436319,0.7641984649423766,1.0,0.6893053224951249,0.6895277611586539,0.28242828131558184,0.8356583412565002,0.8878205128204399,0.0,0.5845766472898009,0.677103701663675,0.6751825244413414,0.951566161622299,0.8104716913039769,0.0,0.8418496351333945,0.7932005899366704,0.809820051866697,0.2062297248220728,0.7531717251046862,0.973118279569892,0.8162677438885917,0.8024854070099743,0.03534807954474104,0.9990847242637211,0.8067927978472504,0.7396709278198399,0.7589839717807166,1
0.5029660516374194,0.6102814251460531,0.8678696656119047,0.8161036317638839,0.8194018836788624,0.8820557692905893,0.5088232080419579,0.766055582436319,0.7641984649423766,1.0,0.8170536153297107,0.8180217545492481,0.28242828131558184,0.6546798558042871,0.8878205128204399,0.0,0.6335253597389612,0.8058173130313118,0.802683638209315,0.951566161622299,0.8076583667958775,0.0,0.8418496351333945,0.7932005899366704,0.809820051866697,0.23301722100946853,0.7794352663972114,0.973118279569892,0.6976167351920061,0.6749241540004911,0.03534807954474104,0.9988378283049608,0.8067927978472504,0.7396709278198399,0.7589839717807166,1
0.5029660516374194,0.8217800920954204,0.8811682203027453,0.5394048369315984,0.5374293179889248,0.8820557692905893,0.5088232080419579,0.766055582436319,0.7763604785929187,1.0,0.8215875836371141,0.8222061720275227,0.28208549429304963,0.6294574978075937,0.8429487179487296,0.0,0.5785393317471276,0.8058173130313118,0.802683638209315,0.9810211251720582,0.8120704253790936,0.0,0.765164460757674,0.7894356365905041,0.8049325676759861,0.23301722100946853,0.7794352663972114,0.973118279569892,0.8196390967070044,0.8096211305817945,0.03534807954474104,0.9194581512258112,0.8067927978472504,0.7396709278198399,0.7589839717807166,1
