,food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label,class
585,0.0101763809801039,0.0,0.0,0.0021515839414886,0.0,0.0,0.4599101834686603,0.0,0.0,0.1457330515436326,0.0,0.0,0.0028735537588029,0.0,0.0,0.0047660802578378,0.0,0.0,1,1
586,0.0067946692189092,0.0,0.0,0.0021515839414886,0.0,0.0,0.4599101834686603,0.0,0.0,0.1457330515436326,0.0,0.0,0.0097479821684164,0.0,0.0,0.0047660802578378,0.0,0.0,1,1
587,0.0097114483059948,0.1344421344421344,0.3333333333333333,0.0018055323176601,0.0,0.0,0.4238069672494909,0.0,0.0,0.0967669271027417,0.0,0.0,0.0097479821684164,0.0,0.0,0.0031183587785454,0.0,0.0,1,1
588,0.0097114483059948,0.1344421344421344,0.3333333333333333,0.0061554577169282,0.8270676691729323,0.7421875,0.5648817378218062,0.6802197802197802,0.9027137736815156,0.1746574166668481,0.4545454545454545,0.7421875,0.0321355780174741,0.4196944673823286,0.2372013651877133,0.1613726791416232,0.9995226730310264,0.997737556561086,1,1
589,0.013465815634927,0.4771309771309771,0.4166666666666667,0.0061554577169282,0.8270676691729323,0.7421875,0.7014894686455426,0.0,0.0,0.1746574166668481,0.4545454545454545,0.7421875,0.0163116573444416,0.0,0.4441126279863481,0.1613726791416232,0.9995226730310264,0.997737556561086,1,1
590,0.013465815634927,0.4771309771309771,0.4166666666666667,0.0036763250973667,0.0,0.0,0.5553722897594116,0.0,0.0,0.0710531423911672,0.0,0.0,0.0163116573444416,0.0,0.4441126279863481,0.0026777598995119,0.0,0.0,1,1
591,0.0031436111228263,0.0,0.0,0.0050472280870159,0.0,0.0,0.5553722897594116,0.0,0.0,0.0710531423911672,0.0,0.0,0.0011083411107659,0.0,0.0,0.0060478674755244,0.0,0.0,1,1
592,0.0150577833585235,0.0,0.0,0.0050472280870159,0.0,0.0,0.3171080993463244,0.0,0.0,0.1109670043777444,0.0,0.0,0.0193976898007416,0.1589595375722543,0.0810580204778157,0.0060478674755244,0.0,0.0,1,1
593,0.0150577833585235,0.0,0.0,0.0006819771776033,0.0,0.0,0.3171080993463244,0.0,0.0,0.1109670043777444,0.0,0.0,0.0193976898007416,0.1589595375722543,0.0810580204778157,0.0024111464448823,0.0050119331742243,0.003393665158371,1,1
594,0.0064592637855879,0.0,0.0,0.0088832701414139,0.0,0.0,0.4833612248685879,0.1403846153846153,0.0809011776753712,0.0687779345199026,0.0,0.0,0.0035830869820963,0.0086705202312138,0.0089590443686006,0.0086265675863534,0.0,0.0,1,1
