,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,orders_ctn_read,carts_ctn_read,label,class
160,0.6665271362754587,0.6701210576846307,0.801869741352446,0.8031286094179475,0.8087030683918979,0.942877923077579,0.4780377441783468,0.9650122530429608,0.5900902409028499,0.0815789473684205,0.8006159707820478,0.8003900465524126,0.5066374004644166,0.5887176734970035,0.7950530035335532,0.7045639574557045,0.7967615621765912,0.7960912261291626,0.8721257212627479,0.7557027951759812,0.9999624920295564,0.7001101757684285,0.7844290647050822,0.7971276811151708,0.6776595406704192,0.8248422288983286,0.181247383842612,0.8040597686714522,0.8268280179514059,0.9677286098379898,0.6850393519202442,0.9999593032720168,0.7704468285379779,0.7790847097546749,0.0,0.0,1,1
161,0.6665271362754587,0.8038424461453416,0.8005609224057335,0.8031286094179475,0.8087030683918979,0.942877923077579,0.5167867710222392,0.9650122530429608,0.7868053156390412,0.0815789473684205,0.8006159707820478,0.8003900465524126,0.4808838987833875,0.6897016562484545,0.5936395759717925,0.7045639574557045,0.8055775834763549,0.7980659430750456,0.8822461760483149,0.7557027951759812,0.9999624920295564,0.7001101757684285,0.7844290647050822,0.7971276811151708,0.6776595406704192,0.9979482191124376,0.181247383842612,0.8068701597009837,0.8234581209819999,0.9677286098379898,0.6960221187148827,0.9999593032720168,0.6325402576096952,0.6396797828099062,0.0,0.0,1,1
162,0.6665271362754587,0.8052731208808419,0.7991274540355251,0.8059205086972171,0.8116208463821964,0.9173169206567842,0.5167867710222392,0.9609742442070052,0.7868053156390412,0.0815789473684205,0.8006159707820478,0.8003900465524126,0.4808838987833875,0.6939392635890664,0.5512367491165833,0.7045639574557045,0.8055775834763549,0.7980659430750456,0.8822461760483149,0.7587977055569176,0.9999624920295564,0.7142947371903546,0.7887356872022341,0.8036646954814572,0.6776595406704192,0.9981076157721694,0.181247383842612,0.8161488669722582,0.8315616739841665,0.9759916251222908,0.6900810907319749,0.9999593032720168,0.755150163764436,0.7804061725838419,0.0,0.0,1,1
163,0.6470661603477961,0.8052731208808419,0.7991274540355251,0.8105172347244123,0.8165290212169376,0.9173169206567842,0.5294906953511336,0.9609742442070052,0.7365131584206167,0.0815789473684205,0.815813020505781,0.8157720383609909,0.4808838987833875,0.6961571844037454,0.75618374558303,0.5727581322573495,0.8055775834763548,0.7980659430750455,0.8822461760483149,0.7587977055569176,0.9999624920295564,0.7142947371903546,0.7887356872022341,0.8036646954814572,0.5741367223036716,0.9987519223781696,0.181247383842612,0.8161488669722582,0.8315616739841665,0.9759916251222908,0.6201373969586063,0.9999593032720168,0.755150163764436,0.7804061725838419,0.0,0.0,1,1
164,0.6470661603477961,0.805354595269078,0.8077905889685257,0.8105172347244123,0.8165290212169377,0.9173169206567842,0.5925572105940997,0.9609742442070052,0.7945615214470652,0.0815789473684205,0.815813020505781,0.8157720383609909,0.4716465212326376,0.574777105017518,0.75618374558303,0.6518230222679755,0.8119971998494713,0.8074665537751695,0.8724528745834882,0.7587977055569176,0.9999624920295564,0.6003253628154154,0.6721711707738403,0.6845610849102746,0.5741367223036716,0.9987519223781696,0.181247383842612,0.8190796285857513,0.833668753074173,0.9759916251222908,0.677289674770211,0.9999593032720168,0.7506265629483224,0.7855602204744365,0.0,0.0,1,1
165,0.6470661603477961,0.805354595269078,0.8077905889685257,0.8144285331233657,0.8209955434960581,0.8955359100093885,0.7567981829155945,0.9526585621919934,0.7945615214470652,0.0815789473684205,0.815813020505781,0.8157720383609909,0.4716465212326376,0.6148682175431396,0.7632508833922884,0.6518230222679755,0.8119971998494713,0.8074665537751695,0.8724528745834882,0.615920947720004,0.9999624920295564,0.7463707787824679,0.7985329019508551,0.81526279829795,0.5741367223036716,0.9990053800319412,0.181247383842612,0.8190796285857513,0.833668753074173,0.9823327008723584,0.60927299934978,0.9999593032720168,0.7675072014204115,0.7924363537224289,0.0,0.0,1,1
166,0.641187803312419,0.8045931992254117,0.8247429105640385,0.8144285331233657,0.8209955434960581,0.8955359100093885,0.7922054868208716,0.9526585621919934,0.7184833531620604,0.0815789473684205,0.6957061449266361,0.6953110191157565,0.4716465212326376,0.6447086108487488,0.7632508833922884,0.3005481559568352,0.811997199849471,0.8074665537751693,0.8724528745834882,0.6761045102266298,0.9999624920295564,0.7463707787824679,0.7985329019508551,0.81526279829795,0.3313149938420636,0.9983983232979596,0.181247383842612,0.8182242518015344,0.8270317257993475,0.9823327008723584,0.6932309500037231,0.9999593032720168,0.7675072014204115,0.7924363537224289,0.0,0.0,1,1
167,0.641187803312419,0.7319486925524349,0.8247429105640385,0.8177180318882548,0.8246097740748872,0.8955359100093885,0.7922054868208716,0.9526585621919934,0.7727566077860315,0.0815789473684205,0.8168204766636317,0.8165374377045133,0.4690523247372507,0.710144716757016,0.7738515901060055,0.2828602019429765,0.8168721412523593,0.8111552504847427,0.8645957276726779,0.7630723848965669,0.9999624920295564,0.6368183449552365,0.796122382242267,0.8148026516480534,0.3313149938420636,0.7018385151721759,0.181247383842612,0.8182242518015342,0.8270317257993475,0.9823327008723584,0.696832178899349,0.9999593032720168,0.7641387928529801,0.7937776507151773,0.0,0.0,1,1
168,0.641187803312419,0.6979412819987734,0.8247429105640385,0.8136279639453339,0.8197443658602636,0.9387502810787228,0.7581432797157509,0.9418496464651892,0.7727566077860315,0.0815789473684205,0.8168204766636317,0.8165374377045133,0.4690523247372507,0.568646364046045,0.7738515901060055,0.2828602019429765,0.8168721412523593,0.8111552504847427,0.8645957276726779,0.7595311019939242,0.9999624920295564,0.4281172420345082,0.6760001704001474,0.6930460990454707,0.3313149938420636,0.7852969561492911,0.181247383842612,0.6377205725863999,0.6445850811224872,0.988359384714362,0.6271939618480458,0.9999593032720168,0.7641387928529801,0.7937776507151773,0.0,0.0,1,1
169,0.6518394333234271,0.6039138523332422,0.8193206606419445,0.8136279639453339,0.8197443658602636,0.9387502810787228,0.8389096015106765,0.9418496464651892,0.7177484640179173,0.0815789473684205,0.8198115327860201,0.8196218162759104,0.4690523247372507,0.7272887472031428,0.7703180212014331,0.2721244769744206,0.8168721412523593,0.8111552504847427,0.8645957276726779,0.7565970218340359,0.9999624920295564,0.5215827195293882,0.7984955487732543,0.8205677149189905,0.3812951565407957,0.8194447458991208,0.181247383842612,0.5635225617216564,0.5721637277509497,0.988359384714362,0.7032949103669951,0.9999593032720168,0.7789267053048905,0.8005733907472878,0.0,0.0,1,1
170,0.6518394333234271,0.80439934179325,0.8914303521346212,0.8136279639453339,0.8197443658602636,0.9387502810787228,0.7948166962837054,0.9418496464651892,0.7698937833000754,0.0815789473684205,0.8138996939607571,0.8139231351858455,0.4640883111436462,0.7362288747760176,0.6784452296819836,0.2721244769744206,0.8178084367126447,0.8196561053200285,0.8706242064946413,0.7565970218340359,0.9999624920295564,0.5215827195293882,0.7943468795054657,0.8149722541314661,0.3812951565407957,0.9996395209790266,0.181247383842612,0.8171273614718809,0.8261709743537289,0.988359384714362,0.7032949103669951,0.9999593032720168,0.805083607289404,0.8103114389460682,0.0,0.0,1,1
171,0.6518394333234271,0.8026486516856781,0.8914303521346212,0.8126634340784901,0.8187104812465483,0.9501888619395498,0.7948166962837054,0.9329524813671456,0.7698937833000754,0.0815789473684205,0.8138996939607571,0.8139231351858455,0.4640883111436462,0.7362288747760176,0.6784452296819836,0.2042437886481687,0.8144932906395437,0.8139063379148413,0.8706242064946413,0.7553614267586919,0.9999624920295564,0.6832313692253843,0.7943468795054657,0.8149722541314661,0.3812951565407957,0.9996395209790266,0.181247383842612,0.8171273614718809,0.8261709743537289,0.9633668694790224,0.7040918988920054,0.9999593032720168,0.805083607289404,0.8103114389460682,0.0,0.0,1,1
172,0.6495047662801988,0.8051463880333544,0.8598317232782797,0.8126634340784901,0.8187104812465483,0.9501888619395498,0.7195182724252492,0.9329524813671456,0.7698937833000754,0.0815789473684205,0.8085853782144637,0.8086119145851293,0.4640883111436462,0.7380232674398016,0.5901060070671065,0.1617289813540212,0.8144932906395437,0.8139063379148413,0.8706242064946413,0.6925834606433556,0.9999624920295564,0.7170570448916666,0.7921578333109415,0.8125095943248718,0.382269668982937,0.998680592501616,0.181247383842612,0.8140755689321257,0.8284449242572929,0.9633668694790224,0.7040602761286986,0.9999593032720168,0.7923159210948035,0.7964046736495284,0.0,0.0,1,1
173,0.6495047662801988,0.7994613489531527,0.8598317232782797,0.8126634340784901,0.8187104812465483,0.9501888619395498,0.5937224944629014,0.9329524813671456,0.7538216512223742,0.0815789473684205,0.8031196271123788,0.802832865297269,0.4765329942931489,0.7430259515674976,0.5901060070671065,0.6574825233709818,0.8103425152408656,0.8079006816879277,0.872607286587048,0.7577592205365667,0.9999624920295564,0.7170570448916666,0.7864445597559397,0.8060570970136347,0.382269668982937,0.997705191000296,0.181247383842612,0.8094117694184871,0.8244519049961042,0.9633668694790224,0.7040602761286986,0.9999593032720168,0.7923159210948035,0.7964046736495284,0.0,0.0,1,1
174,0.6495047662801988,0.7392610606473494,0.8598317232782797,0.7984390586598888,0.8045458492056298,0.978293687180475,0.8501016985441051,0.9559220550586732,0.7587668667258003,0.0815789473684205,0.8031196271123788,0.802832865297269,0.4765329942931489,0.6662695982463478,0.5901060070671065,0.6574825233709818,0.8017786126003437,0.8014045258827748,0.872607286587048,0.6638928480419533,0.9999624920295564,0.7788017137593676,0.7810998540097239,0.8006340189939994,0.382269668982937,0.9991949627342837,0.181247383842612,0.8094117694184871,0.8244519049961042,1.0,0.6951571868241365,0.9999593032720168,0.7882126291007552,0.7917073588023078,0.0,0.0,1,1
175,0.6665542116535372,0.790743637137915,0.8315363041445933,0.7984390586598888,0.8045458492056298,0.978293687180475,0.8441001656435739,0.9559220550586732,0.7706012720233165,0.0815789473684205,0.6595211216264936,0.6589176093009992,0.4765329942931489,0.6343818077248307,0.6148409893993403,0.6574825233709818,0.8017786126003437,0.8014045258827748,0.872607286587048,0.6946846077570161,0.9999624920295564,0.6101568351203739,0.7810998540097239,0.8006340189939994,0.397348948294309,0.9204472397886742,0.181247383842612,0.8094117694184871,0.8244519049961042,1.0,0.6448089321555017,0.9999593032720168,0.7882126291007552,0.7917073588023078,0.0,0.0,1,1
176,0.6665542116535372,0.6688838106291225,0.8315363041445933,0.7984390586598888,0.8045458492056298,0.978293687180475,0.8441001656435739,0.9559220550586732,0.7616697739300091,0.0815789473684205,0.7949682532998507,0.7947433395566592,0.4767874514262178,0.7360736869173071,0.7915194346289809,0.8813041744447845,0.7963881074308429,0.7956883101131119,0.8694325711339731,0.7523467902644361,0.9999624920295564,0.7538071689591764,0.6558024106820776,0.6685707584980236,0.397348948294309,0.9994067646269827,0.1818054974187247,0.5450067455053587,0.558392622490933,1.0,0.7100012268891168,0.9999593032720168,0.7679416394167019,0.7768701409215099,0.0,0.0,1,1
177,0.6665542116535372,0.7019320775903064,0.8315363041445933,0.8013161147697754,0.807626471554646,0.985841576441417,0.747719550088129,0.9687247268548458,0.7534095400125747,0.0815789473684205,0.7995175750896318,0.8001272923561698,0.4767874514262178,0.732240482431781,0.7915194346289809,0.8813041744447845,0.8029440177920505,0.8027684745747163,0.8694325711339731,0.7576705379147649,0.9999624920295564,0.7538071689591764,0.7823487151211002,0.7969311904272702,0.397348948294309,0.91189750289037,0.1818054974187247,0.6114183394254658,0.6264353474639343,0.9782285318248144,0.6561259719372687,0.9999593032720168,0.7465467835620164,0.7574169909037475,0.0,0.0,1,1
178,0.660350633259888,0.6695855123241907,0.8315363041445933,0.8013161147697754,0.807626471554646,0.985841576441417,0.7808901408450705,0.9687247268548458,0.6816745494474068,0.0815789473684205,0.7995175750896318,0.8001272923561698,0.4767874514262178,0.7236441732584808,0.3250883392225887,0.8813041744447845,0.8029440177920505,0.8027684745747163,0.8694325711339731,0.7045305335300831,0.9999624920295564,0.6985203738160097,0.7823487151211002,0.7969311904272702,0.252554223046581,0.7894049017157155,0.1818054974187247,0.6778299333455728,0.6944780724369352,0.9782285318248144,0.7144681392331802,0.9999593032720168,0.7465467835620164,0.7574169909037475,0.0,0.0,1,1
179,0.660350633259888,0.6980991914978307,0.8379557494546588,0.8013161147697754,0.807626471554646,0.985841576441417,0.7808901408450705,0.9687247268548458,0.7594348997820901,0.0815789473684205,0.8005180923718905,0.8011157511039289,0.4629000877325877,0.7199110066413879,0.3250883392225887,0.284002200734739,0.8000452277174667,0.802429413090268,0.8629008864138312,0.7718685121692898,0.9999624920295564,0.6985203738160097,0.7848239940130136,0.8011087078997283,0.252554223046581,0.901072021006324,0.1823636109948374,0.8016318431726333,0.8178419129535035,0.9782285318248144,0.6287326835879672,0.9999593032720168,0.6061586609131792,0.6149847257642979,0.0,0.0,1,1
180,0.660350633259888,0.6650078767733644,0.8379557494546588,0.8014866615513456,0.8083398264809859,0.943825475136248,0.830303164351647,0.9576447408036232,0.7694348901883332,0.0815789473684205,0.802346989365676,0.8020992970893729,0.4629000877325877,0.7199110066413879,0.3250883392225887,0.284002200734739,0.8049326315514067,0.8079090105013257,0.8629008864138312,0.6327133239996775,0.9999624920295564,0.5116027198053983,0.7848239940130136,0.8011087078997283,0.252554223046581,0.8594223582323387,0.1823636109948374,0.8016318431726334,0.8178419129535037,0.9728813107029538,0.5963620926420335,0.9999593032720168,0.7840090364439748,0.8029820141490296,0.0,0.0,1,1
181,0.6615887886180187,0.797172978684998,0.8723589903396696,0.8014866615513456,0.8083398264809859,0.943825475136248,0.7662945306244064,0.9576447408036232,0.7694348901883332,0.0815789473684205,0.802346989365676,0.8020992970893729,0.4629000877325877,0.718699936788675,0.5265017667844631,0.284002200734739,0.8049326315514067,0.8079090105013257,0.8629008864138312,0.7220527818863219,0.9999624920295564,0.7180308099146877,0.7848239940130136,0.8011087078997283,0.1582011005222059,0.998081848175254,0.1823636109948374,0.8016318431726334,0.8178419129535037,0.9728813107029538,0.5884468869127215,0.9999593032720168,0.7922064560957774,0.8192637699556546,0.0,0.0,1,1
190,0.5050719350944785,0.9208147141271984,0.8128388906201307,0.913252176850063,0.915807972692422,0.9436542939276268,0.8148810083717432,0.9681037392651896,0.8643629096225763,0.0815789473684205,0.9166765269964932,0.9166559078405756,0.267977996662557,0.797642041892744,0.805653710247384,0.755889890859736,0.93739203900052,0.9307072799465382,0.8616275669933622,0.8695852869357533,0.9999624920295564,0.5995629949390474,0.9037667204829668,0.9087888019777676,0.0930074408062724,0.4165634163251709,0.0013022650109297,0.8934971953839241,0.8950261752109657,0.8689650456804552,0.771491135328234,0.9999593032720168,0.8806760165082018,0.8802120454566709,0.0,0.0,0,2
191,0.5050719350944785,0.935383529712194,0.8128388906201307,0.913252176850063,0.915807972692422,0.9436542939276268,0.7806281183009884,0.9681037392651896,0.7611522085606965,0.0815789473684205,0.916676526996493,0.9166559078405756,0.1517578889724284,0.797642041892744,0.805653710247384,0.3448809543168631,0.93739203900052,0.9307072799465382,0.8728153363897797,0.8815202367029136,0.9999624920295564,0.5995629949390474,0.9763469162277988,0.9727942389909984,0.0930074408062724,0.2811427689140627,0.0013022650109297,0.938719235669894,0.9379844576213582,0.8689650456804552,0.8425416391561926,0.9999593032720168,0.8806760165082018,0.8802120454566709,0.0,0.0,0,2
192,0.5050719350944785,0.867155855194848,0.8128388906201307,0.9650436796934808,0.9660101219003944,0.8817879010515983,0.7806281183009884,0.958830928867253,0.8213266119390906,0.0815789473684205,0.9746693046459908,0.9739715581381706,0.1517578889724284,0.7271886304510928,0.805653710247384,0.3448809543168631,0.988747102636957,0.9829326131943126,0.8728153363897797,0.8815202367029136,0.9999624920295564,0.5995629949390474,0.9768387711538452,0.973113323828478,0.0930074408062724,0.2520184432474424,0.0013022650109297,0.938719235669894,0.9379844576213582,0.8473211625145203,0.8425416391561926,0.9999593032720168,0.9352006733035428,0.94078099975511,0.0,0.0,0,2
204,0.4334961671098544,0.9840144189393742,0.8885634153942035,0.989014807436864,0.9901393275329924,0.8717883292299087,0.4486947814276835,0.93507845894517,0.9422618571732364,0.0815789473684205,0.9870853193105992,0.9863767595848124,0.0989140732517568,0.8113931251740484,0.7385159010600546,0.2567894729115454,0.9921771282844452,0.993973496713072,0.8611102814954819,0.9323612008182156,0.9999624920295564,0.6381674150725459,0.9977837824712495,1.0,0.0079474882368779,0.0234736753578158,0.0013022650109297,0.989142031983311,0.9857339155833804,0.8370466373884232,0.921166672257429,0.9999593032720168,0.9518339380639154,0.9587110009174082,0.0,0.0,0,2
208,0.4251707178422321,0.9783918308798576,0.9543783110003116,0.9959798624804262,0.996509027856062,0.8790150878610601,0.2684980473996322,0.9403935438527382,0.8548843704196314,0.0815789473684205,0.9984215287365932,0.9980063801800168,0.0990325965603901,0.7461370034531831,0.6607773851590082,0.6103349187658269,0.9964523516800214,0.9960325404830132,0.8548330067804387,0.7770150960190998,0.9999624920295564,0.9160966602688138,0.9961652773176092,0.997458390710231,0.0040548955254447,0.0259515676388485,0.0013022650109297,0.6237661372988907,0.6166009922499341,0.8354341393801742,0.9065741237349416,0.9999593032720168,0.945288821124955,0.940791882583766,0.0,0.0,0,2
224,0.4372934988590536,0.9845530503229372,0.8244936117170458,0.9820064151706056,0.9829590492343973,0.8373807400923634,0.7168271935921624,0.9198583728313064,0.9304771696942794,0.0815789473684205,0.9850921421849144,0.9846465775394684,0.0995166357922128,0.8259150764719548,0.805653710247384,0.3094043397463705,0.9817049617971452,0.989127305910744,0.8554354729301477,0.9093762226341844,0.9999624920295564,0.3052540075813071,0.9655488079372436,0.9636521985102044,0.0049128540763942,0.0259898131144004,0.0013022650109297,0.9769946953467484,0.9640368274692404,0.8280362832300928,0.8256184657343315,0.9999593032720168,0.7607731439060531,0.7467055542940197,0.0,0.0,0,2
225,0.4372934988590536,0.9827755261986822,0.8266126519164847,0.9794413247838968,0.980608025421844,0.8512410229869047,0.5837480043955133,0.9189434273371138,0.9304771696942794,0.0815789473684205,0.9769795755701526,0.977012816712113,0.0995166357922128,0.8228657418405964,0.805653710247384,0.3670675408564646,0.977233326383202,0.9818561055181476,0.8554354729301477,0.9026739029960192,0.9999624920295564,0.4713853972622356,0.968211727407901,0.968043957361108,0.0049128540763942,0.0257777668952343,0.0013022650109297,0.9769946953467484,0.9640368274692404,0.8735382785136498,0.9147860112487628,0.9999593032720168,0.6712542664599128,0.6578336642056536,0.0,0.0,0,2
237,0.4422461740318157,0.851207729409779,0.94016827672172,0.9780885575935396,0.9803741835575782,0.8890542741649776,0.7555291341234266,0.9382879974252314,0.9456634745487016,0.0815789473684205,0.9843492993026484,0.9840217395331452,0.1005730170979858,0.8547618812557181,0.6855123674911283,0.2858472300222386,0.9856792105438942,0.979360196925991,0.8473213146867306,0.9260723402052682,0.9999624920295564,0.8577374487279715,0.9646468807005892,0.97213562220809,0.0048669194036111,0.0270450962587105,0.0013022650109297,0.9810435857741808,0.9826346055133216,0.8887776964028612,0.917817120840866,0.9999593032720168,0.957574458539529,0.9464650246049398,0.0,0.0,0,2
238,0.4453192308736059,0.8943846225519942,0.94016827672172,0.9780885575935396,0.9803741835575782,0.8890542741649776,0.70386875,0.9382879974252314,0.8689931965776531,0.0815789473684205,0.9843492993026484,0.9840217395331452,0.1005730170979858,0.7819518317105405,0.6855123674911283,0.3659195835442981,0.9856792105438942,0.9793601969259912,0.8473213146867306,0.926205339245337,0.9999624920295564,0.8577374487279715,0.964646880700589,0.97213562220809,0.0055344375138301,0.0268817569821952,0.0013022650109297,0.8407597874009362,0.8353827539251233,0.8887776964028612,0.917817120840866,0.9999593032720168,0.9583339532851456,0.9514751093412598,0.0,0.0,0,2
258,0.4375451821234826,0.9117819714963644,0.8598317232782797,0.9808224064045592,0.9845965745066858,0.909879532409772,0.867212855637513,0.9100174307303404,0.9239976881950012,0.0815789473684205,0.9829877358307548,0.9831873405051768,0.100994621846996,0.8408638383275429,0.8975265017668335,0.6494992362325817,0.9884958831721548,0.9941029762194152,0.849207339591391,0.9179195653666856,0.9999624920295564,0.7700215166443181,0.976166268758414,0.9810905610599744,0.0062475005456208,0.0232516556221668,0.0013022650109297,0.9811268388876142,0.9788417187291544,0.7949281420013533,0.8863255205819142,0.9999593032720168,0.9584750007434046,0.9368244532235444,0.0,0.0,0,2
259,0.4320615246796936,0.982176767176002,0.8812714241196633,0.9822866482763404,0.9848378925505964,0.909879532409772,0.6982259816065429,0.9100174307303404,0.8386724546198928,0.0815789473684205,0.9829877358307548,0.9831873405051768,0.100994621846996,0.8438792643163292,0.8975265017668335,0.637881543075022,0.9884958831721548,0.9941029762194152,0.849207339591391,0.9119289785460644,0.9999624920295564,0.7133979687184709,0.6745196825143313,0.6670642312495697,0.0050857076637372,0.0248247829847031,0.0013022650109297,0.9872275682020696,0.9841293585182302,0.7949281420013533,0.8863255205819142,0.9999593032720168,0.9584750007434046,0.9368244532235444,0.0,0.0,0,2
306,0.4459699053942991,0.97910141699973,0.8854471798067931,0.974051273907399,0.9756483416609238,0.9190536792223956,0.7703354600626903,0.9408553666826416,0.923196297603214,0.1078947368421054,0.971287945061563,0.9710221671984274,0.1022862839020321,0.7857290776941988,0.8480565371024795,0.5458938977200324,0.9757325211899482,0.9810102430031448,0.8682096656245524,0.9150647838492868,0.9999624920295564,0.8423386908380772,0.964344292761544,0.9573962239882392,0.0038044301413057,0.0235697404157869,0.0013022650109297,0.9723865246659203,0.9615456235625816,0.8212240204208516,0.9028640681747968,0.9999593032720168,0.9505404313289708,0.9339392727407744,0.0,0.0,0,2
322,0.4189654506564103,0.8868069895151977,0.8977874727329382,0.9906387257521174,0.992373397348878,0.8269910406539607,0.5902030249352773,0.9060493208679952,0.8190925287855281,0.1078947368421054,0.9968413887959424,0.9969093689447656,0.0981331902252895,0.8241819589119971,0.7844522968198362,0.2936078864594166,0.995774501518098,0.9900806969438636,0.8414639008236856,0.8559284969626747,0.9999624920295564,0.7198591897704248,0.9797920381009368,0.976927468185029,0.0040820833274724,0.0254700410941655,0.0013022650109297,0.9995705500506356,1.0,0.8809811027287473,0.7170047425135998,0.9999593032720168,0.9705583457616954,0.9535303966098088,0.0,0.0,0,2
323,0.4189654506564103,0.7268933390261427,0.8977874727329382,0.9906387257521174,0.9923733973488782,0.8269910406539607,0.5902030249352773,0.9060493208679952,0.9124808304495704,0.1078947368421054,0.995575540702002,0.9951714857384644,0.0988654264247654,0.757881830328816,0.7844522968198362,0.3494719609735521,0.9965475843026044,0.9940937458427872,0.8466348119561042,0.9187054198679162,0.9999624920295564,0.6202930203828781,0.9797920381009368,0.976927468185029,0.0040820833274724,0.0254319664947335,0.0013022650109297,0.9950842752364512,0.9910344995430204,0.8809811027287473,0.9476404941229406,0.9999593032720168,0.9705583457616954,0.9535303966098088,0.0,0.0,0,2
368,0.4298595009717869,0.977489379212998,0.8372078529136799,0.9851444521616752,0.9873491287397254,0.8400512555153932,0.9118341162914376,0.9272262057545944,0.9298718196166056,0.1078947368421054,0.97696079490412,0.9766259036560032,0.0984847181401298,0.8241385917141584,0.8091872791519563,0.64313109141066,0.9786608042393172,0.9812970621491768,0.865267375030899,0.9261271730519262,0.9999624920295564,0.8232958037417868,0.9815717096863592,0.9813131792961032,0.001577384822859,0.0254502104819315,0.0013022650109297,0.9887017846294962,0.9847859951472304,0.8253677686082659,0.8689742315290678,0.9999593032720168,0.9437284507824188,0.962486376494386,0.0,0.0,0,2
369,0.4298595009717869,0.9779668310299,0.8343409161732627,0.7422277424055244,0.7428145385206666,0.8716992387707285,0.9118341162914376,0.9152245954213922,0.8262815692423644,0.1078947368421054,0.9738270990947954,0.9738981129340984,0.0984847181401298,0.8304024657927538,0.8303886925795041,0.64313109141066,0.9786608042393172,0.9812970621491768,0.865267375030899,0.7685258570596057,0.9999624920295564,0.94028238051538,0.9816995285424414,0.9781767349691004,0.001577384822859,0.025347210231716,0.0013022650109297,0.9887017846294962,0.9847859951472304,0.8273115736374852,0.8654745926345155,0.9999593032720168,0.9437284507824188,0.962486376494386,0.0,0.0,0,2
370,0.4398150429967947,0.9780690134603306,0.8288563415394203,0.9807827015957375,0.981558096324625,0.8716992387707285,0.8205397914215639,0.9152245954213922,0.9208949762009706,0.1078947368421054,0.9738270990947956,0.9738981129340988,0.0984847181401298,0.8304024657927538,0.8303886925795041,0.3616979548480244,0.9849955922932444,0.9838288255410892,0.865267375030899,0.9172966598263848,0.9999624920295564,0.8255564354008899,0.9816995285424414,0.9781767349691004,0.0022660432685667,0.0234054184473418,0.0013022650109297,0.8261835446470654,0.8285831748392738,0.8273115736374852,0.8646150262398852,0.9999593032720168,0.9437284507824188,0.962486376494386,0.0,0.0,0,2
371,0.4398150429967947,0.9780690134603306,0.8288563415394203,0.9807827015957375,0.981558096324625,0.8716992387707285,0.8205397914215639,0.9152245954213922,0.8585825197048881,0.1078947368421054,0.7896060947440917,0.7890259271236649,0.0999317761805488,0.8415865314374774,0.8303886925795041,0.3616979548480244,0.977069362778699,0.9737304047307688,0.8731257874954561,0.8034527988568476,0.9999624920295564,0.8255564354008899,0.9816995285424414,0.9781767349691004,0.0022660432685667,0.0251347817381761,0.0013022650109297,0.9764942058261302,0.9756938136775212,0.8273115736374852,0.8614014808032763,0.9999593032720168,0.9250305098085446,0.9559558406458908,0.0,0.0,0,2
372,0.4398150429967947,0.8849573856824492,0.8319725771268307,0.9788105786665332,0.9800604651507424,0.8676185512283565,0.447185447930574,0.9171146359202942,0.9298994031131308,0.1078947368421054,0.9734645303047316,0.9733193911150364,0.0999317761805488,0.7563610413147509,0.8515901060070519,0.3616979548480244,0.977069362778699,0.9737304047307688,0.8731257874954561,0.9230393811575636,0.9999624920295564,0.6106678163151799,0.9845119663620728,0.9805928614145166,0.0022660432685667,0.0252100268437245,0.0013022650109297,0.9781244810290952,0.9795046045054652,0.8249719641386154,0.8507394011840012,0.9999593032720168,0.9343108284423666,0.947389027297916,0.0,0.0,0,2
397,0.4417028599137741,0.9101202455611482,0.8734808351511374,0.9827330870731344,0.9846192971863224,0.8747108835540462,0.7124679841154217,0.9213995798056928,0.9706699420415495,0.1078947368421054,0.9845724330632508,0.9844070604162364,0.0992119229672872,0.8153800915256741,0.8833922261484304,0.604889514665758,0.987159194163458,0.990222991798152,0.8528479175657206,0.9121488831448016,0.9999749946863709,0.5762800930039047,1.0,0.9906721379171876,0.0033013967011343,0.0243966408178761,0.0071159480954374,0.9799761760755592,0.9748432688047556,0.8246552423623453,0.7193005690796898,1.0,0.9547912803783192,0.959916160086312,0.0,0.0,0,2
398,0.4417028599137741,0.9920197818309668,0.8378934247429104,0.9827330870731344,0.9846192971863224,0.8747108835540462,0.7124679841154217,0.9213995798056928,0.9706699420415495,0.1078947368421054,0.9845724330632508,0.9844070604162364,0.0988162392611196,0.8153800915256741,0.8833922261484304,0.604889514665758,0.9827576939868298,0.9848424148606892,0.8528649072608684,0.9121488831448012,0.9999749946863709,0.5762800930039047,0.9756432072591212,0.9775378303305235,0.0033013967011343,0.0243966408178761,0.0071159480954374,0.981127211146175,0.9764544113287876,0.8246552423623453,0.7772078273860383,1.0,0.8181739091461869,0.822565489746851,0.0,0.0,0,2
