,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,carts_ctn_read,orders_ctn_read,label,class
307,0.6180392657195068,0.9986493138233956,0.1850325689018495,0.0703391889070448,0.0704684628890031,0.9294464326866452,0.468330270041001,0.7559900010527898,0.0802693154273058,0.0211640211640204,0.0689780723222854,0.0674752973411227,0.9172314590355548,0.0677409478256385,0.0356687898089091,0.0515250538298646,0.0731177779415388,0.0763886751369535,0.9430008400282198,0.0733912319318759,0.9971211199407916,0.0998270406364466,0.0712050850790999,0.086159417685674,0.3412153630635067,0.0713076402881769,0.2487804878048756,0.0296877185637565,0.0161620458469814,0.7080866755860462,0.06992551326406,0.0388888888888914,0.0756618175579206,0.1344486948530938,0.0,0.0,1,1
308,0.6180392657195068,0.9986493138233956,0.1850325689018495,0.0703391889070448,0.0704684628890031,0.9294464326866452,0.468330270041001,0.7559900010527898,0.0802693154273058,0.0211640211640204,0.0689780723222854,0.0674752973411227,0.923895731586031,0.0659352365888558,0.1248407643311964,0.2625845671914656,0.0731177779415388,0.0763886751369535,0.94033525905215,0.067074930041861,0.9971211199407916,0.0998270406364466,0.0712050850790999,0.086159417685674,0.3412153630635067,0.0752600960920587,0.2487804878048756,0.0378159900439805,0.03233470797101,0.7080866755860462,0.0657673555202201,0.0388888888888914,0.0756618175579206,0.1344486948530938,0.0,0.0,0,1
309,0.6180392657195068,0.9986493138233956,0.1850325689018495,0.0703391889070448,0.0704684628890031,0.9462850420807836,0.6350436989004793,0.7558313404657621,0.0680127692172259,0.0211640211640204,0.0697124621674083,0.06851100912048,0.923895731586031,0.0737790708888679,0.2535031847133666,0.2625845671914656,0.0731177779415388,0.0763886751369535,0.94033525905215,0.062539728151809,0.9971211199407916,0.078460473190907,0.0738191375719018,0.0860856525655969,0.3412153630635067,0.0725817909176684,0.2487804878048756,0.0459442615242044,0.0485073700950385,0.6588886901705011,0.0612444781746365,0.0388888888888914,0.072893559347889,0.1280730830331474,0.0,0.0,0,1
323,0.0226128736316473,0.8754841308932177,0.3738212593308715,0.9947142188013728,0.9969980904214394,0.2977733375576317,0.698195231194836,0.6114173411875504,0.9226837922701384,0.0211640211640204,0.988336643412619,0.9878827682481532,0.8095687202572612,0.903229495703366,0.1566878980891601,0.5791988070789156,0.9855453269999233,0.9731935526983948,0.8979076418990651,0.975782130525432,0.9971336640804832,0.855266308138709,0.9822706697408872,0.982583723461082,0.1713090571130197,0.951750276281077,0.0146341463414607,0.6615471004583503,0.6309330333227544,0.7291380660138697,0.9122940300949248,0.0388888888888914,0.9307709764637871,0.9094096180241038,0.0,0.0,0,2
497,0.0004052947521855,0.01742302710888,0.2761145537822718,0.0002170865976538,0.0014129266242868,0.2669688167700209,0.7541523655116508,0.4689124465432754,0.0073695554112426,0.4523809523809525,0.0001360612049575,5.540589995590636e-05,0.0,0.0057562902392205,0.0178343949044688,0.0166585651537335,0.0008766088569773,0.0068374052683647,0.0,0.0105124992121019,0.9981371952558064,0.217765633242338,0.0290410833443077,0.0403664175299766,0.7366545049561334,0.0957162925219818,0.2487804878048756,0.0022707002971813,0.0365877802500898,0.9011655401484608,0.0140892632175196,0.0777777777777828,0.1010560522601188,0.1595270965686853,0.0,0.0,0,1
498,0.0004052947521855,0.0007396968870342,0.2761145537822718,0.0002879354533837,0.001427417755371,0.0439174594388688,0.550668421417192,0.0114326980534919,0.0059921574294841,0.4523809523809525,0.0001874341296425,0.000575129163124,0.0,0.0057562902392205,0.0178343949044688,0.0213307125437588,0.0008766088569773,0.0068374052683647,0.0,0.0021321139435483,0.9981371952558064,0.217765633242338,0.0004697566091129,0.0120825218040472,0.7366545049561334,0.0201200342874282,0.2487804878048756,0.0022707002971813,0.0365877802500898,0.0,0.0140892632175196,0.0777777777777828,0.0049876240802544,0.0703483886877796,0.0,0.0,0,1
499,0.0003727399908754,0.0002998699034754,0.2768752872561294,0.000335391854033,0.0015770243690506,0.0439174594388688,0.550668421417192,0.0114326980534919,0.0054491744036797,0.4523809523809525,0.0001713031299521,0.0007866521288671,0.0,0.0052544436759455,0.0178343949044688,0.0235816266549,0.0009958097274129,0.0070767838789279,0.0,0.0021321139435483,0.9981371952558064,0.0202404521071235,0.0004697566091129,0.0120825218040472,0.7306067024237092,0.0071288163079294,0.2487804878048756,0.0023847157781527,0.0411346139965013,0.0,0.0146079838627584,0.0777777777777828,0.0049876240802544,0.0703483886877796,0.0,0.0,0,1
500,0.0003727399908754,0.0013254866764013,0.2773031998351744,0.000335391854033,0.0015770243690506,0.0439174594388688,0.5340731982587199,0.0114326980534919,0.0016978622713907,0.4523809523809525,0.0001713031299521,0.0007866521288671,0.0,0.004786629701539,0.0178343949044688,0.0337539058491551,0.0005780933871863,0.0040158807189952,0.0,0.002139829123582,0.9981371952558064,0.0158749222666491,0.0003116787977673,0.0092581064410594,0.7306067024237092,0.0127666061264064,0.2487804878048756,0.0023894879024358,0.0372960110611281,0.0,0.0146079838627584,0.0777777777777828,0.0049876240802544,0.0703483886877796,0.0,0.0,0,1
501,0.0003727399908754,0.0007686661005582,0.2773031998351744,0.0003582814123054,0.0018275358720818,0.0475893689284834,0.5897917800089024,0.0,0.0039227074231221,0.8756613756613749,0.0002335772344912,0.0006618672582002,0.0,0.0049784681505778,0.0178343949044688,0.0337539058491551,0.0005780933871863,0.0040158807189952,0.0,0.0003895623153899,0.9981371952558064,0.0158749222666491,0.0004540444306077,0.0118017884235786,0.7306067024237092,0.0096595509456774,0.2487804878048756,0.0023894879024358,0.0372960110611281,0.0,0.0045288081478905,0.0777777777777828,0.0047459537625349,0.0709478240373515,0.0,0.0,0,1
502,0.000401511624067,0.0278334793320433,0.310759624070875,0.0001271905908019,0.0007401005079784,0.0475893689284834,0.5897917800089024,0.0,0.0043269154336021,0.8756613756613749,0.0002335772344912,0.0006618672582002,0.0,0.0050267815711261,0.0178343949044688,0.0351836214240108,0.0004785881989911,0.0043679834312761,0.0,0.0008358752030841,0.9981371952558064,0.0177255543812517,0.0004540444306077,0.0118017884235786,0.6387341125674487,0.0130332254852034,0.2487804878048756,0.002746453572344,0.0329913696136789,0.0,0.0,0.0777777777777828,0.0047459537625349,0.0709478240373515,0.0,0.0,0,1
