,food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label,class
1096,0.085692612071651,0.2668052668052668,0.4797979797979798,0.4949804873493291,0.0,0.0,0.0138885352154533,0.0,0.0,0.0765751760885813,0.0,0.0,0.0033552433511106,0.0,0.0,0.0071504125913671,0.0918854415274463,0.0307244501940491,1,1
1097,0.085692612071651,0.2668052668052668,0.4797979797979798,0.4949804873493291,0.0,0.0,0.0057218492259182,0.0,0.0,0.0765751760885813,0.0,0.0,0.0033552433511106,0.0,0.0,0.002425176526065,0.0,0.0,1,1
1098,0.0532411364749608,0.0,0.0,0.3852759360249204,0.0,0.0,0.0078414573989082,0.0,0.0,0.0319099454781244,0.0,0.0,0.0014246655223195,0.0,0.0,0.002425176526065,0.0,0.0,1,1
1099,0.0532411364749608,0.0,0.0,0.9149390141139734,0.0,0.0,0.0078414573989082,0.0,0.0,0.0319099454781244,0.0,0.0,0.0014246655223195,0.0,0.0,0.0036172138835988,0.0,0.0,1,1
1100,0.0430803459873814,0.0,0.0,0.9149390141139734,0.0,0.0,0.0099230562519896,0.0986168032786885,0.0486431131592421,0.0376153454454558,0.0,0.0,0.0019902611464716,0.0764799364322606,0.0405117270788912,0.0036172138835988,0.0,0.0,1,1
1101,0.1585362147660053,0.0,0.0,0.4897387668788297,0.0,0.0,0.0112153262761017,0.0,0.0,0.0376153454454558,0.0,0.0,0.0025914414342104,0.0,0.0,0.0019388267214571,0.0,0.0,1,1
1102,0.1585362147660053,0.0,0.0,0.4897387668788297,0.0,0.0,0.0112153262761017,0.0,0.0,0.03606691366091,0.0,0.0,0.0041187122375073,0.0,0.0,0.0019388267214571,0.0,0.0,1,1
1103,0.0388068484842636,0.0,0.0,0.3436926749636854,0.0,0.0,0.0041031090124396,0.0,0.0,0.0510851783654821,0.0,0.0,0.0059184445071998,0.0262216924910607,0.0281449893390191,0.002332378058909,0.0,0.0,1,1
1104,0.0526792965666411,0.0,0.0,0.3436926749636854,0.0,0.0,0.0041031090124396,0.0,0.0,0.0510851783654821,0.0,0.0,0.0059184445071998,0.0262216924910607,0.0281449893390191,0.0087219031056744,0.0472553699284009,0.0320181112548512,1,1
1105,0.0991085022177625,0.7331947331947332,0.5202020202020202,0.5167385002055422,0.0335658238884045,0.1930894308943089,0.0276299526934481,0.3171106557377049,0.20942140296979,0.0582762870676982,0.3525641025641026,0.37109375,0.0113880064102136,0.3915375446960667,0.2230277185501066,0.0087219031056744,0.0472553699284009,0.0320181112548512,1,1
1106,0.0838341188194189,0.2668052668052668,0.4797979797979798,0.7909384250011736,0.0,0.0,0.0141396895567419,0.0,0.4828469022017409,0.1237730721827064,0.0,0.0,0.002640829149304,0.0,0.444776119402985,0.026512569476271,0.4763723150357995,0.484395213454075,1,1
1107,0.0838341188194189,0.2668052668052668,0.4797979797979798,0.7909384250011736,0.0,0.0,0.0141396895567419,0.0,0.4828469022017409,0.1237730721827064,0.0,0.0,0.002640829149304,0.0,0.444776119402985,0.0062442563949534,0.0,0.0,1,1
1108,0.0332019156998176,0.0,0.0,0.4032378343890563,0.0,0.0,0.0030857242640183,0.0,0.0,0.0098946190893386,0.0,0.0,0.0024923613165414,0.0,0.0,0.0062442563949534,0.0,0.0,1,1
1109,0.0774450441788214,0.0,0.0,0.7296066526944532,0.0,0.0,0.024707943765135,0.197233606557377,0.0972862263184843,0.1283432700255903,0.0,0.0,0.0042862620095449,0.1529598728645212,0.0810234541577825,0.0015541285424205,0.0,0.0,1,1
1110,0.0774450441788214,0.0,0.0,0.685891174491898,0.0,0.0,0.024707943765135,0.197233606557377,0.0972862263184843,0.1283432700255903,0.0,0.0,0.0042862620095449,0.1529598728645212,0.0810234541577825,0.0035091095332072,0.0,0.0,1,1
1111,0.0592872165650164,0.0,0.0,0.685891174491898,0.0,0.0,0.0054512978326207,0.0322745901639344,0.032258064516129,0.0197315422538348,0.0,0.0,0.0002861228027944,0.0083432657926102,0.008955223880597,0.004801830358064,0.0100238663484486,0.0067917205692108,1,1
