,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_net_in,shipping_ctn_net_out,shipping_ctn_mem,label,class
152,0.9950197618080352,0.172574885406906,0.8432887887082061,0.1238726022800602,0.1254912332791493,0.8826685788750173,0.598852398679836,0.8885052344828432,0.1796467418077575,0.1219512195121943,0.1505692974208924,0.1540867707046685,0.9849290815046244,0.7647071578279256,0.1879843600009367,0.2909376750386082,0.1460233514658744,0.1494970803696563,0.931672705771818,0.1526311122945596,1.0,0.0,0.2182431103965544,0.1438285568751991,0.1633550956767518,0.0164346453014053,0.1580136460539509,0.3800383877159303,0.1532144625539764,0.1773030074506535,0.1182961754191363,0.1469181053919271,0.1471110710931637,0.2050641882321033,0.0,1,1
153,0.9950197618080352,0.1710598881865346,0.781677668652391,0.1477235547804429,0.1513900206097776,0.8826685788750173,0.2617855923249109,0.8885052344828432,0.1749028528269254,0.1219512195121943,0.1505692974208924,0.1540867707046685,0.9914665714674809,0.999851735704226,0.1894593898527308,0.0861827379288151,0.1460233514658744,0.1494970803696563,0.9583154282766344,0.1365587483417301,1.0,0.0,0.2264187768873439,0.1467547312629782,0.1653561359233437,0.0164346453014053,0.1361749615706899,0.3800383877159303,0.1532144625539764,0.1773030074506535,0.1182961754191363,0.1250671811440221,0.0984267739232307,0.1307165907091632,0.0,1,1
154,0.9950197618080352,0.1707017840596739,0.781677668652391,0.1477235547804429,0.1513900206097776,0.8763583361319853,0.3329211269558372,0.8506771186653381,0.1749028528269254,0.1219512195121943,0.1513301327991751,0.1551406537075378,0.9914665714674809,0.999851735704226,0.1894593898527308,0.2621020890537048,0.1460233514658744,0.1494970803696563,0.9583154282766344,0.1395534961487842,1.0,0.0,0.2264187768873439,0.1463538154103567,0.1649842985395674,0.0164346453014053,0.1401223001429175,0.3800383877159303,0.1204651907674301,0.1282181694296872,0.1142171651267991,0.094773842247333,0.1353172447143715,0.1793622602082592,0.0,1,1
155,0.9840054028681486,0.1717331821851132,0.6852358718402836,0.1211013993843624,0.1224820958266913,0.8763583361319853,0.3329211269558372,0.8506771186653381,0.1578021208818473,0.1219512195121943,0.1524690505127894,0.1562141104339908,0.9914665714674809,0.999484132444612,0.189248671302475,0.3400410069689097,0.1467755387412727,0.1505160255296438,0.9583154282766344,0.1528113852731316,1.0,0.0,0.1335290315074795,0.1463538154103567,0.1649842985395674,0.0213331050890825,0.1546499763052514,0.3800383877159303,0.1568809871398112,0.1869670269412033,0.1142171651267991,0.0861019442104055,0.1353172447143715,0.1793622602082592,0.0,1,1
156,0.9840054028681486,0.1435670967879491,0.6852358718402836,0.1493906134027553,0.1509716312883129,0.8763583361319853,0.3800207676685994,0.8506771186653381,0.1399208304013412,0.1219512195121943,0.1524690505127894,0.1562141104339908,0.972852899661758,0.9999097859049908,0.1892252581302242,0.3400410069689097,0.146651401377012,0.1479109064861037,0.9717193190254088,0.1225445494675843,1.0,0.0,0.1335290315074795,0.114875764267852,0.130255667741458,0.0213331050890825,0.1455076238292774,0.3800383877159303,0.1568809871398112,0.1869670269412033,0.1142171651267991,0.1349179708924735,0.1353172447143715,0.1793622602082592,0.0,1,1
157,0.9840054028681486,0.1538895674861427,0.6636075779530941,0.1493906134027553,0.1509716312883129,0.9408637396090412,0.3800207676685994,0.8588984687185064,0.1478875865512018,0.1219512195121943,0.1517824001428586,0.1559100894327123,0.972852899661758,0.999926880087639,0.1892252581302242,0.2617302859755449,0.146651401377012,0.1479109064861037,0.9717193190254088,0.1305193594469306,1.0,0.0,0.1335290315074795,0.144999895292318,0.1644129055777513,0.0213331050890825,0.1455076238292774,0.3800383877159303,0.1568809871398112,0.1869670269412033,0.1113176583224118,0.1142844876764812,0.1405560453727426,0.191427359569108,0.0,1,1
158,0.9825057795391176,0.1742161773870496,0.669242741372833,0.1518193731817326,0.1526019068021886,0.9408637396090412,0.4443857414376316,0.8588984687185064,0.1441647128417908,0.1219512195121943,0.1517824001428586,0.1559100894327123,0.972852899661758,0.999926880087639,0.1892252581302242,0.2617302859755449,0.1471002583169003,0.1484499628770827,0.9717193190254088,0.1253532059496187,1.0,0.0,0.2280327868302834,0.144999895292318,0.1644129055777513,0.01771416120345,0.1530682297440136,0.3800383877159303,0.1562462132539482,0.1899010968544785,0.1113176583224118,0.1108438049440032,0.1405560453727426,0.191427359569108,0.0,1,1
159,0.9825057795391176,0.1582783012953067,0.669242741372833,0.1493878931399104,0.1505301467422737,0.9408637396090412,0.4443857414376316,0.8588984687185064,0.1509618474700543,0.1219512195121943,0.1517824001428586,0.1559100894327123,0.9691920635916568,1.0000000000000002,0.1891784317857228,0.3519589357674487,0.1471002583169003,0.1484499628770827,1.0,0.1559602255414815,1.0,0.0,0.2280327868302834,0.144518261241399,0.1639776956872544,0.01771416120345,0.1604486510019896,0.3800383877159303,0.1562462132539482,0.1899010968544785,0.1113176583224118,0.1447284304204202,0.148297421406691,0.2053122278531672,0.0,1,1
160,0.9825057795391176,0.1713952315287227,0.7316052165512801,0.1493878931399104,0.1505301467422737,0.9199805547042172,0.4983809670009941,0.8485888376051627,0.1429950913201909,0.1219512195121943,0.1507733730440068,0.1543141348675835,0.9691920635916568,0.6457906743837951,0.1891784317857228,0.3519589357674487,0.1477777183496591,0.1531011439317153,1.0,0.1556687950807277,1.0,0.0,0.2083707982939433,0.1441293542243293,0.1636777961019144,0.01771416120345,0.1405641672562892,0.3800383877159303,0.1561054661080453,0.1896006475981122,0.1093498441009895,0.1441548009878196,0.148297421406691,0.2053122278531672,0.0,1,1
161,0.9724178092095824,0.1715600630749416,0.8038426447700315,0.1496590465335697,0.1504760894215593,0.9199805547042172,0.5440504824822016,0.8485888376051627,0.1766002136207898,0.1219512195121943,0.1304590202507785,0.1336276007461634,0.9691920635916568,0.7448570290665891,0.1891784317857228,0.2844957402586572,0.1477777183496591,0.1531011439317153,1.0,0.1556687950807277,1.0,0.0,0.2389314437815843,0.1441293542243293,0.1636777961019144,0.022219511824198,0.1735675174743454,0.3800383877159303,0.1566507829748452,0.1864921992385247,0.1093498441009895,0.145072820006115,0.148297421406691,0.2053122278531672,0.0,1,1
162,0.9724178092095824,0.1733358250669496,0.8038426447700315,0.1496590465335697,0.1504760894215593,0.9199805547042172,0.5902215909283982,0.8485888376051627,0.1785899266352808,0.1219512195121943,0.1300432554337755,0.1332017378593811,0.9499052057243104,0.99934278189188,0.1892954976469756,0.0451360544217687,0.1477777183496591,0.1531011439317153,0.9672077417865304,0.1556687950807277,1.0,0.0,0.2389314437815843,0.1433647754921181,0.1641220522202803,0.022219511824198,0.1752700102129773,0.3800383877159303,0.1566507829748452,0.1864921992385247,0.1093498441009895,0.1058646095493565,0.1018227454576644,0.1449757091906721,0.0,1,1
163,0.9724178092095824,0.1734808510929195,0.8097998175280416,0.1150003915135688,0.1135317118989603,0.9976734719369872,0.5902215909283982,0.8708219310287688,0.1785899266352808,0.1219512195121943,0.117444321585199,0.1202968018962823,0.9499052057243104,0.9990811902660052,0.1883589707569477,0.0812585087594008,0.1463288403499162,0.150419614093547,0.9672077417865304,0.1571842624282653,1.0,0.0,0.2128771330585681,0.1426425631050217,0.1641146488310118,0.022219511824198,0.1412040577757009,0.3800383877159303,0.0876657119148385,0.0774452248951949,0.1069654187860207,0.1104552613923895,0.1475020312307254,0.2067929409169177,0.0,1,1
164,0.9763379811640892,0.1739554890594026,0.8082434390597326,0.0967050496090225,0.0950049143485536,0.9976734719369872,0.5664071993780304,0.8708219310287688,0.160885954013796,0.1219512195121943,0.1494360711573341,0.1533219745315804,0.9499052057243104,0.9990811902660052,0.1883589707569477,0.0812585087594008,0.1453570950490859,0.1493381847660533,0.9672077417865304,0.0743188827697098,1.0,0.0,0.2408255854355449,0.1426425631050217,0.1641146488310118,0.0138919871032826,0.1640233558099403,0.3800383877159303,0.1578550101597058,0.1948267752132325,0.1069654187860207,0.1195728256274019,0.1475020312307254,0.2067929409169177,0.0,1,1
165,0.9763379811640892,0.1734856447122041,0.8082434390597326,0.1473271711010794,0.1491880110096873,0.9976734719369872,0.5984804630969608,0.8708219310287688,0.1859459975691839,0.1219512195121943,0.1494360711573341,0.1533219745315804,0.9787275084424024,0.9991671865753728,0.1871180726276602,0.0821502747909286,0.1453570950490859,0.1493381847660533,0.9663316916925886,0.1518131669302638,1.0,0.0,0.2408255854355449,0.1415722697130106,0.1614748195188233,0.0138919871032826,0.1632563265580906,0.3800383877159303,0.1578550101597058,0.1948267752132325,0.1069654187860207,0.1387108968754999,0.1431611561362484,0.2060217284476077,0.0,1,1
166,0.9763379811640892,0.1750169883778065,0.7547898889067786,0.1473271711010794,0.1491880110096873,0.9999999999999998,0.5984804630969608,0.8483044295010413,0.1859459975691839,0.1219512195121943,0.1503402189935744,0.1543985994358242,0.9787275084424024,0.9991671865753728,0.1871180726276602,0.0818261298920728,0.1443129060367594,0.146762409157161,0.9663316916925886,0.1497852452186868,1.0,0.0,0.2408255854355449,0.1409476664835813,0.1606911748989774,0.0138919871032826,0.1689168918686476,0.3800383877159303,0.1578550101597058,0.1948267752132325,0.1084958595881665,0.0941487059460104,0.1393545075489954,0.1996660679908172,0.0,1,1
167,0.9999999999999998,0.1762551152789746,0.6637149143991845,0.1473271711010794,0.1491880110096873,0.9999999999999998,0.4988933140376266,0.8483044295010413,0.1496314313886173,0.1219512195121943,0.1503402189935744,0.1543985994358242,0.9787275084424024,0.902910694393859,0.1876565755894264,0.2767348425768537,0.1430423751934198,0.1457449026644728,0.9663316916925886,0.1497852452186868,1.0,0.0,0.1154108196829324,0.1409476664835813,0.1606911748989774,0.0159409327944033,0.1595454735430226,0.3800383877159303,0.1575107912807606,0.2030657043023621,0.1084958595881665,0.1300013272868433,0.1393545075489954,0.1996660679908172,0.0,1,1
168,0.9999999999999998,0.1762551152789746,0.6637149143991845,0.148842603071073,0.1508016984768107,0.9999999999999998,0.5072130602754211,0.8483044295010413,0.1397964892574576,0.1219512195121943,0.1503402189935744,0.1543985994358242,0.9831675088985043,0.8258538265434753,0.1888272342019616,0.2767348425768537,0.1433138014202075,0.1456842757994277,0.9435413622072228,0.1497852452186868,1.0,0.0,0.2168375014370445,0.1433623633843968,0.1632428825352604,0.0159409327944033,0.0976183972517786,0.3800383877159303,0.1571402848013127,0.1960179555598112,0.1084958595881665,0.1278517568808295,0.139699601938027,0.1975239527950976,0.0,1,1
169,0.9999999999999998,0.1780527222750048,0.6449310363333871,0.148842603071073,0.1508016984768107,0.977288967504611,0.5963373308659184,0.8526856101295246,0.1400913091809693,0.1219512195121943,0.1508997070822401,0.1552871596025024,0.9831675088985043,0.8688971774865871,0.1884526234459507,0.3333017836493735,0.1433138014202075,0.1456842757994277,0.9435413622072228,0.1511804696650025,1.0,0.0,0.2168375014370445,0.1433623633843968,0.1632428825352604,0.0159409327944033,0.1276833719451251,0.3800383877159303,0.1571402848013127,0.1960179555598112,0.1133520723614106,0.1304248991803122,0.134102442730157,0.1906027102120348,0.0,1,1
170,0.990674544323488,0.1800841813241597,0.6449310363333871,0.148842603071073,0.1508016984768107,0.977288967504611,0.5963373308659184,0.8526856101295246,0.1558549574320878,0.1219512195121943,0.1508997070822401,0.1552871596025024,0.9831675088985043,0.9106325394586408,0.1884526234459507,0.2896230158730158,0.1423921225860893,0.14226079867713,0.9435413622072228,0.1511804696650025,1.0,0.0,0.2426671914540113,0.144533637529613,0.1655436881339776,0.0217872520821056,0.116966198383224,0.3800383877159303,0.1576830105421011,0.1986942204291299,0.1133520723614106,0.1261051329687419,0.134102442730157,0.1906027102120348,0.0,1,1
171,0.990674544323488,0.1788274517452445,0.6681693769119303,0.0992144685445096,0.097383622485437,0.977288967504611,0.4914399378740174,0.8526856101295246,0.1892508778641688,0.1219512195121943,0.1514606297640053,0.1554320728424678,0.9999665612106304,0.8365561137947529,0.1884526234459507,0.2896230158730158,0.1215193590000077,0.1203361837513841,0.9536658954648548,0.1283760873590683,1.0,0.0,0.2211749530588328,0.1456707802668227,0.1655063299686283,0.0217872520821056,0.1787715588735204,0.3800383877159303,0.1547986990815059,0.1907165786734989,0.1133520723614106,0.1293838577784462,0.1138098679329384,0.1657542191366149,0.0,1,1
172,0.990674544323488,0.1765275282724238,0.6757902645843399,0.1118368452759487,0.110923271425279,0.9019351223195368,0.7087467527781786,0.8504771054560947,0.1684324706463471,0.1219512195121943,0.1301378856423626,0.1330948864007828,0.9999665612106304,0.8095707127539522,0.1884526234459507,0.2896230158730158,0.1430050709591815,0.1432913857083302,0.9536658954648548,0.1332534941404181,1.0,0.0,0.252518228216711,0.1456707802668227,0.1655063299686283,0.0217872520821056,0.1787715588735204,0.3800383877159303,0.1526543187658208,0.1787498803187355,0.1142658656449553,0.1271788234522803,0.1352416144697911,0.195315090001429,0.0,1,1
173,0.9909944901775934,0.1764215314252843,0.6757902645843399,0.1244592220073879,0.124462920365121,0.9019351223195368,0.7087467527781786,0.8504771054560947,0.1861344969731851,0.1219512195121943,0.1526817736357135,0.1561510179546084,0.9999665612106304,0.8403058387705837,0.1884760366182014,0.2863360464922533,0.1430050709591815,0.1432913857083301,0.9536658954648548,0.1511729887035096,1.0,0.0,0.2238537715268339,0.1447771061175154,0.1636905095194702,0.2898500685587317,0.1816825701102306,0.3800383877159303,0.1526543187658208,0.1787498803187355,0.1142658656449553,0.1291693216598141,0.1352416144697911,0.195315090001429,0.0,1,3
174,0.9909944901775934,0.1764215314252843,0.6757902645843399,0.151643319451528,0.1533560760353283,0.9019351223195368,0.7799534394860661,0.8504771054560947,0.1853071151849514,0.1219512195121943,0.129315948760957,0.1322542734207938,0.9723502285661396,0.9991833477081524,0.1882184917234433,0.2863360464922533,0.1430050709591815,0.1432913857083301,0.9350287224092808,0.1508002612914082,1.0,0.0,0.2238537715268339,0.1470587603363234,0.167114745667649,0.2898500685587317,0.1816825701102306,0.3800383877159303,0.1526543187658208,0.1787498803187355,0.1142658656449553,0.1315788881097366,0.1352416144697911,0.195315090001429,0.0,1,3
175,0.9909944901775934,0.1691406022933845,0.8875114044973973,0.151643319451528,0.1533560760353283,0.8880118715128316,0.662825175847675,0.8679781502869865,0.1855851268319482,0.1219512195121943,0.1165924676246475,0.1192416885912431,0.9723502285661396,0.9991162851415346,0.1882184917234433,0.2865987790806789,0.1445062077709916,0.1468848284577131,0.9350287224092808,0.1521316819865587,1.0,0.0,0.1156723284105901,0.1470587603363234,0.167114745667649,0.2898500685587317,0.1526793922066392,0.3800383877159303,0.1186058018898482,0.1272760549389991,0.1121567588983998,0.117675879421018,0.1449551068191865,0.215579251207334,0.0,1,3
176,0.9829632830959196,0.1666329107562285,0.8875114044973973,0.151643319451528,0.1533560760353283,0.8880118715128316,0.7027585816245608,0.8679781502869865,0.1848105264529376,0.1219512195121943,0.1038352701066987,0.1057095419941444,0.9723502285661396,0.9997465350686664,0.1891784317857228,0.2865987790806789,0.1445062077709916,0.1468848284577131,0.9350287224092808,0.1521316819865587,1.0,0.0,0.1230115346160194,0.1470587603363234,0.167114745667649,0.2885435496127758,0.1407748440278937,0.3800383877159303,0.1013984686346135,0.1022255941454221,0.1121567588983998,0.1404175381627251,0.1449551068191865,0.215579251207334,0.0,1,3
177,0.9829632830959196,0.1666329107562285,0.8875114044973973,0.1531521692311101,0.1546229317241977,0.8880118715128316,0.7027585816245608,0.8679781502869865,0.1517218495486422,0.1219512195121943,0.1513164507858116,0.1547677832283415,0.9819127572002604,0.999166629403179,0.1891784317857228,0.0869376546177879,0.1445062077709916,0.1468848284577131,0.9271650640337225,0.1517305097425025,1.0,0.0,0.1493865620758568,0.1446302269273218,0.1625112475608772,0.2885435496127758,0.1446241179030704,0.3800383877159303,0.1537416711687131,0.1868444327116299,0.1121567588983998,0.1404175381627251,0.1470557971090357,0.2270476289619799,0.0,1,3
178,0.9829632830959196,0.1678284922561923,0.8283690227016582,0.1213833811611653,0.1206722110403245,0.8831989249849215,0.6990738269364223,0.9004347192686788,0.1577966326260786,0.1219512195121943,0.1520424646446427,0.155642606373538,0.9819127572002604,0.9989891533237616,0.1887569946852094,0.2794378768545875,0.1452234960088421,0.1470960993737038,0.9271650640337225,0.151451921961723,1.0,0.0,0.146760809293755,0.1446302269273218,0.1625112475608772,0.2885435496127758,0.1540657415521708,0.3800383877159303,0.1537416711687131,0.1868444327116299,0.1118954858869415,0.1403088472063651,0.1470557971090357,0.2270476289619799,0.0,1,1
179,0.9826608199930214,0.1508882095915339,0.8283690227016582,0.1084705519487093,0.1068725074801686,0.8831989249849215,0.6990738269364223,0.9004347192686788,0.1641753360929261,0.1219512195121943,0.1520424646446427,0.155642606373538,0.9819127572002604,0.9990832738843544,0.1887569946852094,0.3245258137873457,0.1452234960088421,0.1470960993737038,0.9271650640337225,0.1525180790378258,1.0,0.0,0.146760809293755,0.1446302269273218,0.1625112475608772,0.2796328891683809,0.1864258454549402,0.3800383877159303,0.1537416711687131,0.1868444327116299,0.1118954858869415,0.1308801319133201,0.1448440565673739,0.2114661186848852,0.0,1,1
180,0.9826608199930214,0.1662734356470351,0.8283690227016582,0.1539962686838326,0.1558607174253475,0.8831989249849215,0.5347142740842548,0.9004347192686788,0.1454725193031047,0.1219512195121943,0.1552363981591407,0.1587811147722831,0.9578827051077388,0.8355058774121527,0.1888740605464631,0.2915036848072562,0.1250743962409942,0.1261766596129438,0.9461501745284424,0.1394861395407087,1.0,0.0,0.1379554503111924,0.1432712279808308,0.1589230814612758,0.2796328891683809,0.1829063195819447,0.3800383877159303,0.1569021217117986,0.1949664760287259,0.1118954858869415,0.1510590292696508,0.1485867836983015,0.2190401982907808,0.0,1,1
181,0.9826608199930214,0.17314937213474,0.6783663392905064,0.1539962686838326,0.1558607174253475,0.823921403538874,0.5347142740842548,0.8890022381163003,0.1340102216626564,0.1219512195121943,0.155625434396568,0.159530824360041,0.9578827051077388,0.7108643133331627,0.1888740605464631,0.2760171019848976,0.1498887743895791,0.152654431438334,0.9461501745284424,0.1541524748873775,1.0,0.0,0.114864007186604,0.1446963590467485,0.1601402866323545,0.2796328891683809,0.1843152515885602,0.3800383877159303,0.1616350870612207,0.1956571690686226,0.1129377227885175,0.1558652516298974,0.1485867836983015,0.2190401982907808,0.0,1,1
