,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,label,class
198,0.2800461377530029,0.5075962772643462,0.8122666340209341,0.5528133530533206,0.5572836280211475,0.7035761634310729,0.6331000000000001,0.1132092357279691,0.9987437250433724,0.198933106736534,0.5119571510473551,0.5188410789991471,0.9293875718874464,0.512547445537363,0.5931174089068918,0.3600581295893359,0.506187176809999,0.4981174943202461,0.8600306718672867,0.471072975424892,0.9965169890748724,0.0,0.6090106508477713,0.5121244725252851,0.5261635971626432,0.334686156755011,0.4698627006063568,0.2083333333333357,0.3962752518073067,0.4047520065905554,0.745227576994856,0.3202111613909879,0.0600000000000591,0.4806446013980969,0.5243587329948368,1,1
392,0.0895304973173516,0.8612329217050342,0.8210197710718004,0.9816460378971804,0.9770549887698852,0.69328200101055,0.5416678252648556,0.0080378046854691,0.084394895763095,0.0152480762875891,0.979048998658878,0.978049225438819,0.8802223397926318,0.9273399611612227,0.9372469635627568,0.7477950440608032,0.9785353033408708,0.9709028148355928,0.8467560499447029,0.6863421661758625,1.0,0.0,0.8735274431702279,0.9814733721601058,0.9745448840441668,0.2203403838996218,0.8967367695072161,0.25,0.9747339746242812,0.9743287788200338,0.799410325575584,0.5560836406779752,0.4300000000000636,0.9257558842057808,0.9095853725355164,1,1
393,0.0895304973173516,0.9634287851225782,0.8270184244353307,0.9796411718074604,0.9746208097154864,0.69328200101055,0.435779288589816,0.0080378046854691,0.0769207124917459,0.0152480762875891,0.8392924736808749,0.8384354153108314,0.887695589146235,0.9245408690210866,0.8967611336032633,0.6583865309633667,0.803394340714827,0.795794512657904,0.8528941558090254,0.8793092917288304,1.0,0.0,0.7909246099771315,0.9814733721601058,0.9745448840441668,0.2203403838996218,0.8952769558356901,0.25,0.7061289857447566,0.6929432690617923,0.799410325575584,0.6410007611435026,0.4300000000000636,0.8684274912909649,0.8621177732643762,1,1
394,0.0895304973173516,0.929193471008026,0.842749586827447,0.9177779095299488,0.914905447464774,0.7000636813660039,0.4910776987485368,0.0125155950653383,0.1498794203404519,0.0927630647217108,0.9383105741071456,0.9368239675232536,0.887695589146235,0.9245408690210866,0.8967611336032633,0.6583865309633667,0.7217187921215267,0.7141341949962869,0.8528941558090254,0.8533368684366897,1.0,0.0,0.8750043830800822,0.7409385347809123,0.7324055825391007,0.2203403838996218,0.8742162326333442,0.25,0.7888187275533933,0.779956414014737,0.8076900126802276,0.6410007611435026,0.4300000000000636,0.8428107426627999,0.8347651097756954,1,1
395,0.1089535658834889,0.929193471008026,0.842749586827447,0.9177779095299488,0.914905447464774,0.7000636813660039,0.4438570907765219,0.0125155950653383,0.2535346490715794,0.1847235991124958,0.9271116544390348,0.9252570381366092,0.887695589146235,0.8859389045600058,0.7449392712550775,0.7537267356158865,0.6498520207609686,0.6427873711180981,0.8528941558090254,0.823833867256999,1.0,0.0,0.8750043830800822,0.6650300223001016,0.6573712636402681,0.2295289474155186,0.8897347484617851,0.25,0.8483055521925125,0.856547452492388,0.8076900126802276,0.6135884365959056,0.4300000000000636,0.7230005133113793,0.7160986118371371,1,1
396,0.1089535658834889,0.9146505260268564,0.842749586827447,0.8913355822049204,0.8890423629675203,0.7000636813660039,0.4438570907765219,0.0125155950653383,0.3355169982730842,0.1991691450691592,0.9271116544390348,0.9252570381366092,0.8937466327560758,0.6705565216958177,0.7449392712550775,0.623117879839756,0.8457104959855849,0.8316749001785532,0.8554157476955176,0.8171322833500682,1.0,0.0,0.7186804635856783,0.8454922134351588,0.8407869995875417,0.2295289474155186,0.8350337961195821,0.25,0.8483055521925125,0.856547452492388,0.8076900126802276,0.415305472786914,0.4300000000000636,0.7281883917048265,0.744535939008682,1,1
397,0.1089535658834889,0.8630927196103944,0.8318540735753199,0.8913355822049204,0.8890423629675203,0.6989125174718682,0.3224469845533915,0.0292861238586461,0.4336031790219137,0.1991691450691592,0.7871168605526386,0.7863413607843664,0.8937466327560758,0.6705565216958177,0.7449392712550775,0.2677858296575963,0.8457104959855849,0.8316749001785532,0.8554157476955176,0.7330367355131392,1.0,0.0,0.7186804635856783,0.8454922134351588,0.8407869995875417,0.2295289474155186,0.7283114374523626,0.25,0.8483055521925125,0.856547452492388,0.7797851804927155,0.4180455559020012,0.4300000000000636,0.6650979098744326,0.6833445740628624,1,1
398,0.1516436768179829,0.738130340233172,0.8318540735753199,0.6873757176068794,0.6856072442614773,0.6989125174718682,0.5525233493385198,0.0292861238586461,0.5396172686429067,0.1991691450691592,0.7871168605526386,0.7863413607843664,0.8937466327560758,0.6373257371233849,0.8663967611336147,0.2677858296575963,0.7632702431954392,0.7447395291563939,0.8554157476955176,0.6918953761673718,1.0,0.0,0.5208163400872096,0.8454922134351588,0.8407869995875417,0.1931986797248839,0.6432058586539203,0.25,0.7969348809152809,0.8071303056012533,0.7797851804927155,0.4221409147796325,0.4300000000000636,0.6650979098744326,0.6833445740628624,1,1
399,0.1516436768179829,0.6011204702289837,0.8603782824263941,0.6616248910136422,0.6642955683685948,0.6989125174718682,0.5525233493385197,0.0292861238586461,0.4975621966893044,0.1991691450691592,0.7017582604399859,0.7006575146769413,0.8931898389575055,0.670790998543626,0.8562753036437698,0.3765222355476684,0.6900388393302249,0.6790311411612171,0.8556980131926905,0.6918953761673718,1.0,0.0,0.4972645188458157,0.7002984118865497,0.7045808470527929,0.1931986797248839,0.6886983979987146,0.25,0.7057948326766121,0.7163844771097042,0.7797851804927155,0.4613543286229256,0.4300000000000636,0.6355352775599883,0.6374564728382257,1,1
400,0.1516436768179829,0.5789184540624353,0.8603782824263941,0.6616248910136422,0.6642955683685948,0.6789925204505971,0.5970728717018721,0.058043643680508,0.5702598347858997,0.1991691450691592,0.7017582604399859,0.7006575146769413,0.8931898389575055,0.670790998543626,0.8562753036437698,0.3806654094864617,0.6900388393302249,0.6790311411612171,0.8556980131926905,0.5130675154936772,1.0,0.0,0.4972645188458157,0.7002984118865497,0.7045808470527929,0.1931986797248839,0.649897108161115,0.25,0.7057948326766121,0.7163844771097042,0.7681701223734662,0.3074962331232539,0.4300000000000636,0.5745993978234667,0.5926311485153365,1,1
401,0.2188485448209576,0.5789184540624353,0.8603782824263941,0.6616248910136422,0.6642955683685948,0.6789925204505971,0.4945507298939161,0.058043643680508,0.9276539370963472,0.1991691450691592,0.6495524474232154,0.6498196418141868,0.8931898389575055,0.539188325740139,0.9453441295546554,0.3806654094864617,0.6900388393302249,0.6790311411612171,0.8556980131926905,0.4590482252718224,1.0,0.0,0.4265387580819016,0.7002984118865497,0.7045808470527929,0.2120602238341218,0.5673008202429074,0.25,0.579491927010611,0.5957293018342941,0.7681701223734662,0.350239531145014,0.4300000000000636,0.5745993978234667,0.5926311485153365,1,1
402,0.2188485448209576,0.5302673077335321,0.8684581012425783,0.6231105960295751,0.6264265506602752,0.6789925204505971,0.5476063306440275,0.058043643680508,0.9276539370963472,0.1991691450691592,0.5580845759323936,0.5597164917025346,0.8952782606847103,0.539188325740139,0.9453441295546554,0.4571164323762446,0.3854612424574773,0.3805187433274908,0.8580317314728321,0.5451163152549424,1.0,0.0,0.4265387580819016,0.4857640730515736,0.4987925211007825,0.2120602238341218,0.5527355380063282,0.25,0.579491927010611,0.5957293018342941,0.7681701223734662,0.3493390419775357,0.4300000000000636,0.517961843550871,0.5347620976394902,1,1
403,0.2188485448209576,0.4800817720999683,0.8684581012425783,0.5432670664455389,0.5475434934886958,0.6872605585106444,0.5476063306440275,0.1046849029160726,0.8473910917647857,0.1991691450691592,0.5580845759323936,0.5597164917025346,0.8952782606847103,0.539188325740139,0.9453441295546554,0.3601038080662473,0.4306581621125395,0.4260084511406813,0.8580317314728321,0.5109275846111977,1.0,0.0,0.5864167102325841,0.5673817306662817,0.5825154024657355,0.2120602238341218,0.5183595525885359,0.25,0.4653194226431108,0.4687133879605582,0.7479542051235014,0.3493390419775357,0.4300000000000636,0.5032556349260219,0.5391426541550823,1,1
404,0.2617626007924648,0.4568556760422226,0.8684581012425783,0.5437185263152396,0.5481309419084496,0.6872605585106444,0.5476063306440275,0.1046849029160726,0.8755200696477065,0.1991691450691592,0.5580845759323936,0.5597164917025346,0.8952782606847103,0.5134869702726417,0.8927125506073139,0.3601038080662473,0.5407917560820122,0.5368554966544732,0.8580317314728321,0.5109275846111977,1.0,0.0,0.5864167102325841,0.5430697924488634,0.5625349221097624,0.2343776460538293,0.4487790101223264,0.25,0.407059498448482,0.4022498042998533,0.7479542051235014,0.336741729224853,0.4300000000000636,0.5032556349260219,0.5391426541550823,1,1
405,0.2617626007924648,0.4406950889422432,0.8999816367754176,0.5437185263152396,0.5481309419084496,0.6872605585106444,0.4943535084380154,0.1046849029160726,0.9993931623770316,0.1991691450691592,0.5491133318121778,0.5497263972504933,0.8897789171812457,0.4157810520542315,0.8927125506073139,0.4167534813867554,0.5392191266100121,0.5326649580047272,0.8544796861658913,0.4983769282516295,1.0,0.0,0.6736332506007332,0.5430697924488634,0.5625349221097624,0.2343776460538293,0.4921105467022311,0.25,0.5341365712819035,0.5589711281895242,0.7479542051235014,0.3393434714613995,0.4300000000000636,0.5056400272035132,0.5246647104071603,1,1
406,0.2617626007924648,0.4600303078680441,0.8999816367754176,0.3094072130853682,0.3124592192853743,0.7093818057735957,0.3284253119028886,0.1198465123864818,0.999087881830739,0.1991691450691592,0.5391984888655005,0.5399533491207076,0.8897789171812457,0.4371400685355792,0.8927125506073139,0.4167534813867554,0.5392191266100121,0.5326649580047272,0.8544796861658913,0.4903110265820486,1.0,0.0,0.6736332506007332,0.5427555431802025,0.5602004812984364,0.2343776460538293,0.3445912601451447,0.25,0.5341365712819035,0.5589711281895242,0.7624499085696127,0.3393434714613995,0.4300000000000636,0.5065532897469049,0.5244780940263506,1,1
407,0.2688122386059009,0.4775541281611712,0.8488706616881925,0.4267609682197198,0.4303335073349162,0.7093818057735957,0.5391870888070346,0.1198465123864818,0.999373603340574,0.1991691450691592,0.5361150766980606,0.5387380699091986,0.8897789171812457,0.4593248050861688,0.5870445344129962,0.3431671347741837,0.5392191266100121,0.5326649580047272,0.8544796861658913,0.487368623689762,1.0,0.0,0.5953778184793734,0.5427555431802025,0.5602004812984364,0.2813679734274867,0.3844104880577724,0.25,0.519209313723328,0.5494967140631726,0.7624499085696127,0.3425206985422064,0.4300000000000636,0.5065532897469049,0.5244780940263506,1,1
408,0.2688122386059009,0.5275352924328554,0.8488706616881925,0.5193880572522436,0.5237360044373859,0.7093818057735957,0.5391870888070346,0.1198465123864818,1.0,0.1991691450691592,0.5361150766980605,0.5387380699091985,0.9048139676193304,0.5062628766182683,0.5870445344129962,0.2049296127708693,0.5229643722188078,0.5116547494870569,0.8554610327527121,0.487368623689762,1.0,0.0,0.6565433446273339,0.5373928224411398,0.5512774254442163,0.2813679734274867,0.4943516174699768,0.25,0.519209313723328,0.5494967140631726,0.7624499085696127,0.303823620983229,0.4300000000000636,0.492123367036399,0.5360819794988606,1,1
409,0.2688122386059009,0.5231798914276454,0.8488706616881925,0.5193880572522436,0.5237360044373859,0.6998345941407618,0.5391870888070346,0.1245657253926718,0.9215581407492844,0.1991691450691592,0.4480521675150898,0.4501014365189337,0.9048139676193304,0.4748872530286612,0.7793522267206754,0.2049296127708693,0.5310702807234274,0.523128984685037,0.8554610327527121,0.4914459158918611,1.0,0.0,0.5999045494584119,0.5373928224411398,0.5512774254442163,0.2813679734274867,0.4943516174699768,0.25,0.519209313723328,0.5494967140631726,0.791846572493765,0.2804918484752831,0.4300000000000636,0.5194662834319154,0.5558630733484191,1,1
410,0.2656196939648938,0.5391589442477172,0.8281814286588727,0.534385894823318,0.5388138059448486,0.6998345941407618,0.7038768916850876,0.1245657253926718,0.9175891276683654,0.1991691450691592,0.546778235831012,0.5475277671815412,0.9048139676193304,0.5184779874446789,0.7793522267206754,0.2092231886804547,0.5310702807234274,0.523128984685037,0.8554610327527121,0.4940255003687523,1.0,0.0,0.5999045494584119,0.5373928224411398,0.5512774254442163,0.2837091003933349,0.4951066571867765,0.25,0.5354804965656025,0.5616808358213532,0.791846572493765,0.3692007741891415,0.4300000000000636,0.5194662834319154,0.5558630733484191,1,1
411,0.2656196939648938,0.4647018184261607,0.8281814286588727,0.5443055636136461,0.5484481062583737,0.6998345941407618,0.7038768916850876,0.1245657253926718,0.9997004492193344,0.1991691450691592,0.546778235831012,0.5475277671815412,0.9072852426829352,0.5255092276575906,0.7793522267206754,0.1768335048968634,0.5413448055128687,0.5345656713350919,0.8561518728107764,0.4940255003687523,1.0,0.0,0.3628232576844859,0.5473953964313168,0.5613523901825873,0.2837091003933349,0.4946014094521503,0.25,0.3757777773757178,0.3723336129169686,0.791846572493765,0.3692007741891415,0.4300000000000636,0.4434152546392632,0.4671373879370169,1,1
412,0.2656196939648938,0.4880749842110986,0.8281814286588727,0.5443055636136461,0.5484481062583737,0.6822850133159186,0.7038768916850876,0.1133658506971471,0.8617366114550169,0.1991691450691592,0.5467782358310119,0.5475277671815412,0.9072852426829352,0.4781164135781098,0.7793522267206754,0.39479052181106,0.5522675639705162,0.5457166186327773,0.8561518728107764,0.5020111913654746,1.0,0.0,0.4415497357842524,0.5565251594404519,0.5703368174866272,0.2837091003933349,0.4946014094521503,0.25,0.4233357539683617,0.4256309204914501,0.7813984935023797,0.3692007741891415,0.4300000000000636,0.5285937291428986,0.5568727988679261,1,1
413,0.2537437456652746,0.5097240883047668,0.8324049703127869,0.54716608579621,0.5514373054626104,0.6822850133159186,0.6331000000000001,0.1133658506971471,0.9040721611516545,0.1991691450691592,0.4806592162391512,0.4821146873870628,0.9072852426829352,0.538718602526575,0.9392712550607598,0.39479052181106,0.5522675639705162,0.5457166186327773,0.8561518728107764,0.463704534386504,1.0,0.0,0.3405470735141704,0.5565251594404519,0.5703368174866272,0.2504016267263806,0.503034298786082,0.25,0.3772354293582824,0.3739671753941264,0.7813984935023797,0.3808382997985407,0.4300000000000636,0.5285937291428986,0.5568727988679261,1,1
414,0.2537437456652746,0.5517607237793718,0.8324049703127869,0.5475855772304736,0.5517064132143604,0.6822850133159186,0.8205196417486919,0.1133658506971471,0.9395638710116488,0.1991691450691592,0.5656644399531039,0.5673773131154938,0.9076415807005658,0.538718602526575,0.9392712550607598,0.39479052181106,0.5602624706770186,0.5565650583117115,0.8558125993727338,0.4699556384494493,1.0,0.0,0.6093154483138579,0.5565251594404519,0.5703368174866272,0.2504016267263806,0.5106169071444767,0.25,0.5498524146445961,0.564638003761155,0.7813984935023797,0.3808382997985407,0.4300000000000636,0.5285937291428986,0.5568727988679261,1,1
415,0.2537437456652746,0.5517607237793716,0.8324049703127869,0.548237527018271,0.5520134408341499,0.6785780725355746,0.8205196417486919,0.105922732707446,0.9998642426920338,0.1991691450691592,0.5663238908940252,0.5668196264481503,0.9076415807005658,0.538718602526575,0.9392712550607598,0.3509004511278195,0.5553555239991768,0.5516579204206552,0.8558125993727338,0.4483879978629438,1.0,0.0,0.6904852027929063,0.5545487108761006,0.5717415684334286,0.2504016267263806,0.4542943856954304,0.25,0.5498524146445961,0.564638003761155,0.7624124701895382,0.3808382997985407,0.4300000000000636,0.522920420305241,0.5533888334415591,1,1
416,0.2540671364160622,0.5531011434400553,0.7910265042541469,0.5624509143409239,0.5664775351642822,0.6785780725355746,0.8205196417486919,0.105922732707446,0.999315555661186,0.1991691450691592,0.5663238908940252,0.5668196264481503,0.9076415807005658,0.5419340911953431,0.8502024291498174,0.4000166168215946,0.5553555239991768,0.5516579204206552,0.8558125993727338,0.4505336004447652,1.0,0.0,0.6904852027929063,0.5545487108761006,0.5717415684334286,0.1824735340399683,0.4241591148511572,0.25,0.5498524146445961,0.564638003761155,0.7624124701895382,0.1112488978427405,0.4300000000000636,0.522920420305241,0.5533888334415591,1,1
417,0.2540671364160622,0.561349051224114,0.7910265042541469,0.4828000530519943,0.4862564484414758,0.6785780725355746,0.5939628010976725,0.105922732707446,0.999704140898062,0.1991691450691592,0.5018984882848749,0.5002819559638965,0.8969939837904654,0.5419340911953431,0.8502024291498174,0.3558315091445749,0.559619846321083,0.5548337552691841,0.8591530771395919,0.5051964502436997,1.0,0.0,0.6904852027929063,0.5545487108761006,0.5717415684334286,0.1824735340399683,0.4963433308594182,0.25,0.5594254605365266,0.5726637249552176,0.7624124701895382,0.3311008919149062,0.4300000000000636,0.522920420305241,0.5533888334415591,1,1
418,0.2540671364160622,0.5577325916094217,0.8002081165452655,0.435929143523584,0.4390499871777857,0.6639847618026888,0.5939628010976725,0.1187848534378489,0.9215543772123846,0.1991691450691592,0.4537413521717236,0.4522799260501653,0.8969939837904654,0.5419340911953431,0.8502024291498174,0.3695651293607057,0.5596198463210831,0.5548337552691841,0.8591530771395919,0.5051964502436997,1.0,0.0,0.5164685465807024,0.5548078274272097,0.5728322767951484,0.1824735340399683,0.4963433308594182,0.25,0.5444406511522617,0.5591344238273217,0.713489561897978,0.3311008919149062,0.4300000000000636,0.5017853001787486,0.5386773526531331,1,1
419,0.2588556724706791,0.544175329010146,0.8275693211727981,0.3100937009037993,0.3121142791499839,0.6639847618026888,0.5293478260869564,0.1187848534378489,0.8697630397451432,0.1991691450691592,0.5591620041335593,0.5621589340683949,0.8969939837904654,0.4804395671258682,0.8502024291498174,0.4163601754554206,0.5531360309745239,0.5506444720417207,0.8591530771395919,0.5027257688101313,1.0,0.0,0.587868014721525,0.54664114589647,0.5609278180434437,0.2151922358469911,0.4963433308594182,0.25,0.5320618327915546,0.5459704878715118,0.713489561897978,0.3213106067997495,0.4300000000000636,0.5017853001787486,0.5386773526531331,1,1
420,0.2588556724706791,0.544175329010146,0.8275693211727981,0.5419237649555326,0.5458285442403815,0.6639847618026888,0.6839587447882378,0.1187848534378489,0.999656091909496,0.1991691450691592,0.5591620041335593,0.5621589340683949,0.8993028256643484,0.5378720059815867,0.8157894736842195,0.3821127780466984,0.5531360309745239,0.5506444720417207,0.8459021802251461,0.5003885348337612,1.0,0.0,0.6177010288730662,0.5334258156306094,0.5481013049813858,0.2151922358469911,0.3913672263901223,0.25,0.5320618327915546,0.5459704878715118,0.713489561897978,0.3213106067997495,0.4300000000000636,0.5017853001787486,0.5386773526531331,1,1
421,0.2588556724706791,0.5434025914639329,0.8242639407479952,0.5419237649555326,0.5458285442403815,0.6594418324582383,0.6839587447882378,0.1027079265690493,0.999656091909496,0.1991691450691592,0.56172008690135,0.5640437259123521,0.8993028256643484,0.5350672492277743,0.8157894736842195,0.3821127780466983,0.5477934962920822,0.5453954523489657,0.8459021802251461,0.4917784139934317,1.0,0.0,0.4577281368774727,0.5334258156306094,0.5481013049813858,0.2151922358469911,0.4165130567638659,0.25,0.5320618327915546,0.5459704878715118,0.7336343029376012,0.3213106067997495,0.4300000000000636,0.4034906927302066,0.4258726267656037,1,1
422,0.2636844236062415,0.544245766731475,0.8628267123706923,0.5368819622637163,0.5405159680261984,0.6594418324582383,0.579820055404308,0.1027079265690493,0.9999918170266056,0.1991691450691592,0.5551435083442926,0.5580317993695074,0.8993028256643484,0.5357854992320851,0.8947368421052602,0.2330546936931717,0.5477934962920822,0.5453954523489657,0.8459021802251461,0.4917784139934317,1.0,0.0,0.4771096152515622,0.5447798382937815,0.5612330604180498,0.2536038584193578,0.4775961445266885,0.25,0.5420810633269252,0.5591665402053846,0.7336343029376012,0.1389822165524559,0.4300000000000636,0.5077648884115319,0.5275274017395568,1,1
