,label,time,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,carts_ctn_read
10,0,2023-01-10 09:38:35,0.009484062943993317,0.5460933119796344,235716608.0,214408.30435060913,778738.5367102652,0.0019247702541065096,797.8961722022012,0.0018675977405271285,0.035038001224712796,30212096.0,63023.35336129691,57965.53678721234,0.0114700023568172,0.1099399538030092,691720192.0,38908.462867012095,40465.29011702714,64213.375405918756,0.004810697609548527,0.1974070807140746,653557760.0,59341.7194413117,75772.18394037407,80562.32798280331,0.0002021352178031515,0.011834603596681446,27336704.0,9880.838553687217,3966.6996373227826,0.000559810512360211,0.028212691435264094,603455488.0,6011.082399638459,6463.792523619495,0.0
11,0,2023-01-10 09:38:40,0.00933042061103423,0.5460933119796344,235716608.0,214408.30435060913,778738.5367102652,0.0019247702541065096,698.4993178717599,0.0018675977405271285,0.035112206656854675,30687232.0,63389.415922619046,58291.155133928565,0.0114700023568172,0.1099399538030092,691720192.0,38584.83754512636,40481.89749641743,64068.026637444156,0.004810697609548527,0.19728871303807471,653557760.0,59341.7194413117,77132.71028037384,81702.01518691589,0.00019287716165406006,0.011834603596681446,27336704.0,9890.630514667719,3978.0347540847465,0.000559810512360211,0.027956081698613383,603455488.0,5328.08246785361,5729.354104846686,0.0
12,0,2023-01-10 09:38:45,0.00933042061103423,0.49991640481936217,233005056.0,214408.30435060913,778738.5367102652,0.0019247702541065096,698.4993178717599,0.0018675977405271285,0.03534487402912613,30687232.0,63389.415922619046,58291.155133928565,0.01144122712698814,0.12495755802011357,691798016.0,38584.83754512636,40481.89749641743,64068.026637444156,0.004816339956869753,0.1687901995082577,653557760.0,59341.7194413117,63152.40654205609,66893.52493428739,0.00019287716165406006,0.010891742593178714,27336704.0,9890.630514667719,3978.0347540847465,0.000559810512360211,0.02532997662025168,603455488.0,8150.416499876099,8874.211318884505,0.0
13,0,2023-01-10 09:38:50,0.00933042061103423,0.5419963172318439,233005056.0,215463.02351467928,780348.7894810074,0.0019509486678950313,555.2953160527512,0.001873968896419575,0.03520104025036054,30687232.0,63389.415922619046,58291.155133928565,0.01144122712698814,0.13510575738739378,691564544.0,63870.89035494249,40436.2311181574,64048.20099528779,0.004816339956869753,0.19966893530708868,653557760.0,71316.18533139415,56724.68068535826,60085.02366871107,0.00019287716165406006,0.011566532151445773,27336704.0,9864.310778327303,3961.981598651673,0.0005708301851024257,0.024256509772494467,603455488.0,8123.348017621146,8910.405590156464,0.0
14,0,2023-01-10 09:38:55,0.009297893764432066,0.5448430989909725,236736512.0,215595.15029612245,782167.7282377918,0.0019509486678950313,273.06666666666666,0.001873968896419575,0.03525250424284272,30687232.0,63774.78901779153,58628.1591663141,0.01144122712698814,0.1348465438494483,691470336.0,76786.59057701322,40436.2311181574,64048.20099528779,0.004816339956869753,0.19966893530708868,653557760.0,71316.18533139415,50332.950428103264,53223.75289727415,0.00018975979999942872,0.011566532151445773,27336704.0,9889.485502294252,3959.2111686029484,0.0005708301851024257,0.022873406839211297,603455488.0,8187.737686670995,9059.456451164084,0.0
15,0,2023-01-10 09:39:00,0.009297893764432066,0.4655148215241138,236736512.0,215595.15029612245,782167.7282377918,0.0019509486678950313,1125.4550866668194,0.001873968896419575,0.03525250424284272,30687232.0,63774.78901779153,58628.1591663141,0.011433384517087052,0.1343045171312198,691470336.0,76786.59057701322,40436.2311181574,64048.20099528779,0.0048126843607378175,0.2034628921253918,653557760.0,48025.6,77253.60145325503,81835.11469730895,0.00018975979999942872,0.011566532151445773,27336704.0,9889.485502294252,3959.2111686029484,0.0005708301851024257,0.02800033564306874,603455488.0,8187.737686670995,9059.456451164084,0.0
16,0,2023-01-10 09:39:05,0.009297893764432066,0.48778759713883624,236736512.0,215595.15029612245,782167.7282377918,0.0019439653116030996,1125.4550866668194,0.0018880581544397932,0.03237693333948634,30687232.0,63774.78901779153,58628.1591663141,0.011433384517087052,0.13469387530223276,691576832.0,67415.03302232939,33811.676414409434,53372.602817797844,0.0048126843607378175,0.2046100762887968,653557760.0,59343.20445446397,77253.60145325503,81835.11469730895,0.00018975979999942872,0.01152182632268094,27336704.0,7462.381609232462,2967.1956937243676,0.0005844855727485358,0.027912113873912067,603455488.0,8209.192703630126,9070.633917283729,0.0
17,0,2023-01-10 09:39:10,0.009358900892135277,0.5464231604253982,230715392.0,214311.16289391922,777564.8024855746,0.0019439653116030996,1125.4550866668194,0.0018880581544397932,0.03564361443415688,30687232.0,63660.02759984346,58524.252847521166,0.011433384517087052,0.13455171696923812,691576832.0,67415.03302232939,40324.67081607856,63653.532372851936,0.0048126843607378175,0.18283102653614255,653557760.0,65684.62282097944,77186.51518893553,82118.96764633243,0.00019453320300713794,0.011519135409612372,27336704.0,8285.489848633359,3294.4803799427377,0.0005844855727485358,0.027912113873912067,603455488.0,4649.103637088992,5190.413973317004,0.0
18,0,2023-01-10 09:39:15,0.009358900892135277,0.5464231604253982,230715392.0,214311.16289391922,777564.8024855746,0.0019439653116030996,1353.8577769383323,0.0018880581544397932,0.03564361443415688,30687232.0,63660.02759984346,58524.252847521166,0.011363795030312615,0.13448801766822438,691576832.0,83138.66210590854,40135.22744619143,63258.98717753015,0.004809281084041071,0.20529184664242317,653557760.0,66330.17921069071,77186.51518893553,82118.96764633243,0.00019453320300713794,0.011519135409612372,27336704.0,9877.298872810752,3927.416234620445,0.0005844855727485358,0.027586863027600644,603455488.0,5343.68910431975,5965.872297372523,0.0
19,0,2023-01-10 09:39:20,0.009358900892135277,0.5487196710451425,230715392.0,214311.16289391922,777564.8024855746,0.001946537943090708,1353.8577769383323,0.001905005322985545,0.035739082866699155,30687232.0,63660.02759984346,58524.252847521166,0.011363795030312615,0.13432709082001637,691511296.0,67790.2258478815,40135.22744619143,63258.98717753015,0.004809281084041071,0.20529184664242317,653557760.0,59988.76084417524,77302.97266047518,82229.56995263138,0.00019453320300713794,0.011634509588484287,27336704.0,9871.003039513678,3941.398176291793,0.000585386532557994,0.02764050614608418,603455488.0,4679.075,5223.875,0.0
20,0,2023-01-10 09:39:25,0.009380979892872985,0.5072455360914816,237834240.0,214613.88192761186,779504.8888706298,0.001946537943090708,1308.650792159221,0.001905005322985545,0.03553281074452619,30687232.0,63532.06724782067,58432.062800213476,0.011363795030312615,0.12411550342716698,691609600.0,63986.98489582371,39984.25448162136,63066.492898558434,0.004809281084041071,0.20531388138378262,653557760.0,58957.85173727696,77302.97266047518,82229.56995263138,0.00019287917669155366,0.011559720935085085,27336704.0,9871.003039513678,3941.398176291793,0.000585386532557994,0.02764050614608419,603455488.0,6771.957150613747,7474.56741373723,0.0
21,0,2023-01-10 09:39:30,0.009380979892872985,0.5513292566954162,237834240.0,214613.88192761186,779504.8888706298,0.001946537943090708,747.4971556051311,0.001905005322985545,0.03553281074452619,30687232.0,63532.067247820676,58432.06280021348,0.011394240608296968,0.13427891048898577,691609600.0,63986.98489582371,33377.74496752191,52646.156424691624,0.0048177370405196,0.20428660030993803,653557760.0,71665.26618705035,52159.98658087979,55702.33809733217,0.00019287917669155366,0.01044181251126968,27336704.0,8499.299629151625,3379.7082701331424,0.000585386532557994,0.023386608369135038,603455488.0,8230.49173617152,9084.429207388835,0.0
22,0,2023-01-10 09:39:35,0.009380979892872985,0.5049441441679994,237834240.0,214017.40859721584,776601.7745143031,0.0019220470187450399,826.3425284829834,0.0019030653970791077,0.03560913219417855,30687232.0,63532.067247820676,58432.06280021348,0.011394240608296968,0.1349208348671863,691392512.0,38084.11539798401,30045.723760720135,47390.61534981176,0.0048177370405196,0.20428660030993803,653557760.0,60842.87649922216,45946.15,49066.5,0.00019287917669155366,0.01170620046778225,27336704.0,9888.673219106773,3939.316405216072,0.0006000429516129057,0.021333844676977732,603455488.0,8243.77821507119,9081.355866805572,0.0
23,0,2023-01-10 09:39:40,0.00943483184492511,0.5505865828074332,233848832.0,213635.54688337588,775595.278427,0.0019220470187450399,920.1257281019894,0.0019030653970791077,0.035826205112964325,30687232.0,63237.456009103735,58146.43963500727,0.011394240608296968,0.13496534850890057,691417088.0,38228.75803223428,40158.32012996129,63340.2057720463,0.0048177370405196,0.18577516077922246,653557760.0,60842.87649922216,45946.15,49066.5,0.00020610615283026814,0.011968514738820796,27336704.0,9866.503397440514,3934.548248457346,0.0006000429516129057,0.02268163009058681,603455488.0,8243.77821507119,9081.355866805572,0.0
24,0,2023-01-10 09:39:45,0.00943483184492511,0.5490212202176181,232640512.0,213635.54688337588,775595.278427,0.0019220470187450399,1499.9138376701706,0.0019030653970791077,0.035826205112964325,30687232.0,63237.45600910376,58146.43963500728,0.011303458245407422,0.13516332902098396,691417088.0,38228.75803223428,40158.32012996129,63340.2057720463,0.004760895329138136,0.19961205255989312,653557760.0,60842.87649922216,77160.28378112068,82511.00308743349,0.00020610615283026814,0.012101502277297383,27336704.0,9866.503397440514,3934.548248457346,0.0006000429516129057,0.026527020767323994,603455488.0,8206.606606606607,8968.864864864863,0.0
25,0,2023-01-10 09:39:50,0.00943483184492511,0.5490212202176181,232640512.0,213357.19558433717,773708.0495252156,0.0019314798806757156,1499.9138376701706,0.0019111285184765477,0.03260596726077926,30687232.0,63237.45600910376,58146.43963500728,0.011303458245407422,0.12412769004950028,691417088.0,69699.37606352808,40089.01786187523,63105.84618646313,0.004760895329138136,0.17589088825024307,653557760.0,60277.6173003357,77160.28378112068,82511.00308743349,0.00020610615283026814,0.012101426301534456,27336704.0,8471.13315445749,3378.104762419265,0.0006077903729976878,0.029106410897996975,603455488.0,6964.468308308308,7611.352427027027,0.0
26,0,2023-01-10 09:39:55,0.009363939360307705,0.5455162149043489,235626496.0,213599.0523141722,774973.4600105298,0.0019314798806757156,1499.9138376701706,0.0019111285184765477,0.03537987487707097,30687232.0,63136.90045794167,58056.61605206074,0.011303458245407422,0.1337787469265616,691675136.0,69699.37606352808,40088.48903622638,63298.25857730558,0.004760895329138136,0.19874865694957083,653557760.0,72276.06767533725,76735.60017086714,81849.38060657839,0.0001996289792847308,0.012101426301534454,27336704.0,9851.153173892653,3942.490514558554,0.0006077903729976878,0.029106410897996975,603455488.0,8183.156390363413,8882.462229481422,0.0
27,0,2023-01-10 09:40:00,0.009363939360307705,0.5455162149043489,235626496.0,213599.0523141722,774973.4600105298,0.0019314798806757156,1345.9290505050506,0.0019111285184765477,0.03537987487707097,30687232.0,63136.90045794167,58056.61605206074,0.011341615735282546,0.12079108036551392,691675136.0,69699.37606352808,40088.48903622638,63298.25857730558,0.0047671110241447445,0.1799998123813043,653557760.0,72276.06767533724,76872.39430724151,81873.00125575553,0.0001996289792847308,0.011959334896887629,27336704.0,9851.153173892653,3942.490514558554,0.0006077903729976878,0.029347978821756694,603455488.0,8183.156390363413,8882.462229481422,0.0
28,0,2023-01-10 09:40:05,0.009363939360307705,0.5455162149043489,235626496.0,213599.0523141722,774973.4600105298,0.0019310556445122152,1503.0321758275716,0.0019056247830705054,0.035416314159052116,30687232.0,63136.90045794167,58056.61605206074,0.011341615735282546,0.11638052578585192,691675136.0,60825.6,40274.708498934015,63729.52912378595,0.0047671110241447445,0.17168522090741134,653557760.0,83234.22459893048,76872.39430724151,81873.00125575553,0.0001996289792847308,0.011925292479723565,27336704.0,9828.318996567652,3924.8908852070003,0.0006198494919912944,0.029477417777523024,603455488.0,8231.382732078271,8932.084453924386,0.0
29,0,2023-01-10 09:40:10,0.00953356287201388,0.504026386244673,239943680.0,211346.02579649433,767241.8696946313,0.0019310556445122152,1503.0321758275716,0.0019056247830705054,0.03563587392660727,30687232.0,62521.91698243197,57470.052531863585,0.011341615735282546,0.11077382422006768,691675136.0,73339.65094407009,39999.142951752074,63331.19071271353,0.0047671110241447445,0.16294271380389969,653557760.0,75554.79340949644,76573.10667282382,81608.60655737705,0.00020654137642627513,0.012092320165250935,27336704.0,9828.318996567652,3924.8908852070003,0.0006198494919912944,0.029477417777523024,603455488.0,8231.382732078271,8932.084453924386,0.0
30,0,2023-01-10 09:40:15,0.00953356287201388,0.5477993516695234,236810240.0,211346.02579649433,767241.8696946313,0.0019310556445122152,1601.368356750153,0.0019056247830705054,0.035631555456421826,30687232.0,62521.91698243197,57470.052531863585,0.011600511552984865,0.13715344530975232,691175424.0,73339.65094407009,27709.565135028162,44052.1036637987,0.004778980094851024,0.1966107518013463,653557760.0,75554.79340949644,60616.547460651884,64602.733094262294,0.00020654137642627513,0.012092320165250935,27336704.0,9828.318996567652,3924.8908852070003,0.0006198494919912944,0.024037531007892673,603455488.0,8113.59117833938,8830.433089425896,0.0
31,0,2023-01-10 09:40:20,0.00953356287201388,0.5477993516695234,236810240.0,211346.02579649433,767241.8696946313,0.001958164384924195,1330.6792772687165,0.0019208798142322935,0.03556948906353138,30687232.0,62521.91698243197,57470.052531863585,0.011600511552984865,0.13743561588089975,691175424.0,66641.54821030998,25450.775000000005,40461.12500000001,0.004778980094851024,0.1966107518013463,653557760.0,75554.79340949644,32237.266666666666,34068.0,0.00020654137642627513,0.010859310047084163,27336704.0,8071.175057816837,3220.7947271045327,0.0006018653877553201,0.025086567930303876,603455488.0,8113.59117833938,8830.433089425896,0.0
32,0,2023-01-10 09:40:25,0.009657607967446925,0.5078414491670709,232714240.0,211391.17790702835,767467.9438795897,0.001958164384924195,1577.5561501662207,0.0019208798142322935,0.035318976826550295,30687232.0,62509.10232266164,57441.34900534666,0.011600511552984865,0.1383073798446856,691175424.0,75798.23276950265,39559.067877847265,62846.71566166066,0.004778980094851024,0.19582340436406612,653557760.0,72312.73644388399,75089.92408557626,79737.10605014954,0.00019342932190518185,0.011776942683097534,27336704.0,9698.703699628059,3867.5748839051876,0.0006018653877553201,0.02644409907105384,603455488.0,8053.133930801033,8745.012624510975,0.0
33,0,2023-01-10 09:40:30,0.009657607967446925,0.5527742757620457,231784448.0,211391.17790702835,767467.9438795897,0.001958164384924195,1577.5561501662207,0.0019208798142322935,0.035318976826550295,30687232.0,62509.10232266164,57441.34900534666,0.011596079855512097,0.13893970643817058,691474432.0,75798.23276950265,39559.067877847265,62846.71566166066,0.004798647469004821,0.1967729763055606,653557760.0,42410.8797840027,75089.92408557626,79737.10605014954,0.00019342932190518185,0.011776942683097535,27336704.0,9698.703699628059,3867.5748839051876,0.0006018653877553201,0.028207988104592522,603455488.0,8199.102124242645,8875.410613913426,0.0
34,0,2023-01-10 09:40:35,0.009657607967446925,0.5154144523470169,231784448.0,211391.17790702835,767467.9438795897,0.0019467636732689747,1250.5597394667209,0.0019294749999997328,0.027903920084954188,30687232.0,62509.10232266164,57441.34900534666,0.011596079855512097,0.14080503555329477,691826688.0,61182.64908636989,39559.067877847265,62846.71566166066,0.004798647469004821,0.1967729763055606,653557760.0,47479.61642479469,75089.92408557626,79737.10605014954,0.00019342932190518185,0.011753807315998167,27336704.0,8099.6127996878995,3236.4600120584487,0.0005754268418611499,0.028281276941341055,603455488.0,8200.36937064924,8894.502059951696,0.0
35,0,2023-01-10 09:40:40,0.0096865668284127,0.49673451760178633,234930176.0,175546.67580704245,638694.7519494758,0.0019467636732689747,1417.585019763566,0.0019294749999997328,0.03023589895173379,30687232.0,62249.38822953628,57200.72188914719,0.011596079855512097,0.11452497878190929,691826688.0,38143.517725637954,39710.62566833249,62797.023328895964,0.004798647469004821,0.19735649122632037,653557760.0,60318.50024666995,76056.32395195687,80985.61561936715,0.00020182948484849484,0.01120430356115509,27336704.0,9782.153071242585,3935.8432577794856,0.0005754268418611499,0.028293423779379098,603455488.0,8200.36937064924,8894.502059951696,0.0
36,0,2023-01-10 09:40:45,0.0096865668284127,0.5546659482112699,234532864.0,212887.1303945032,774129.545279086,0.0019467636732689747,1508.6128739800545,0.0019294749999997328,0.03527933860504463,30687232.0,62917.41340246168,57834.541038149866,0.011538866905902978,0.12039616406511613,691826688.0,38143.51772563795,39710.62566833249,62797.023328895964,0.004774083110379148,0.17054931541692953,653557760.0,60318.50024666995,76303.26331148528,81428.23725594646,0.00020182948484849484,0.01207102546678045,27336704.0,9782.153071242585,3935.8432577794856,0.0005754268418611499,0.028568482724280517,603455488.0,8200.36937064924,8894.502059951696,0.0
37,0,2023-01-10 09:40:50,0.0096865668284127,0.5546659482112699,234532864.0,214713.8534363952,780315.1177422254,0.0019355366121544045,1508.6128739800545,0.0019153663241939806,0.03514422680693846,30687232.0,62917.41340246168,57834.541038149866,0.011538866905902978,0.12198752558335371,691322880.0,62242.5820380967,39710.62566833249,62797.023328895964,0.004774083110379148,0.1548575574602096,653557760.0,60318.50024666996,76142.70852684377,81551.12390860116,0.00020182948484849484,0.012099589327385774,27336704.0,9805.529985931882,3928.7041700679097,0.0005814369255820429,0.025715319431249363,603455488.0,8084.547597881962,8795.69435318672,0.0
38,0,2023-01-10 09:40:55,0.009493224586670665,0.45226241662904276,234532864.0,214713.8534363952,780315.1177422254,0.0019355366121544045,1353.3505420753743,0.0019153663241939806,0.03483967115589976,30687232.0,63644.270845195526,58506.9123374405,0.011538866905902978,0.1351490692215121,691322880.0,73219.8672465095,39861.21025641026,62746.54358974359,0.004774083110379148,0.15171804746893416,653557760.0,37990.4,47023.293529606024,50782.7120484436,0.00020224376836148298,0.012099589327385776,27336704.0,9818.718958725809,3931.9232745333106,0.0005814369255820429,0.024512920387363996,603455488.0,8178.9497535829605,8872.656205744066,0.0
39,0,2023-01-10 09:41:00,0.009493224586670665,0.5521324932613563,235405312.0,178851.27206618132,649982.9852013302,0.0019355366121544045,1353.3505420753745,0.0019153663241939806,0.03483967115589976,30687232.0,63644.270845195526,58506.9123374405,0.011343347165509497,0.1351490692215121,691322880.0,73219.8672465095,39861.21025641026,62746.54358974359,0.004743852589202772,0.19984842469193762,653557760.0,74137.35169308045,53490.53235914886,57766.993722002066,0.00020224376836148298,0.012077021943040955,27336704.0,9818.718958725809,3931.9232745333106,0.0005814369255820429,0.02852410630647125,603455488.0,8178.9497535829605,8872.656205744066,0.0
40,0,2023-01-10 09:41:05,0.009493224586670665,0.5521324932613563,235405312.0,214566.8519185903,779360.1790557842,0.0019220766447757252,1175.0831360534744,0.001893511786474525,0.034765076087793154,30687232.0,63410.222804718214,58289.57332168341,0.011343347165509497,0.1351490692215121,691322880.0,73219.8672465095,39861.21025641026,62746.54358974359,0.004743852589202772,0.19985179422309213,653557760.0,74137.35169308045,45043.02500000001,48644.12500000001,0.00020224376836148298,0.01125452611964637,27336704.0,9931.690548313536,3989.278785609748,0.0005741805727929821,0.025834192476324944,603455488.0,8058.005905919085,8742.095660842253,0.0
41,0,2023-01-10 09:41:10,0.009333908780028143,0.5500231259821637,235405312.0,215141.2303597932,781189.7742975586,0.0019220766447757252,916.0237056916023,0.001893511786474525,0.03499257001751051,30687232.0,63602.744510978046,58480.08982035928,0.011343347165509497,0.12012286730011451,691400704.0,67104.42650063235,39991.98434150433,62833.32556622239,0.004743852589202772,0.19997227577591775,653557760.0,78787.43068391866,77050.5572489998,82371.28500666794,0.00020845239548001243,0.012090367662354889,27336704.0,9869.270391862814,3940.9489035230704,0.0005741805727929821,0.028013616167681967,603455488.0,8058.005905919085,8742.095660842253,0.0
42,1,2023-01-10 09:41:15,0.009333908780028143,0.5509329538698413,228913152.0,215141.2303597932,781189.7742975586,0.0019220766447757252,916.0237056916023,0.001893511786474525,0.029045749771090035,30687232.0,63602.744510978046,58480.08982035928,0.011297990952601472,0.13320416371541977,691568640.0,67104.42650063235,39991.984341504336,62833.3255662224,0.0047371409900119725,0.2002311633862057,653557760.0,74771.44728225278,77050.5572489998,82371.28500666794,0.00020845239548001243,0.012090367662354889,27336704.0,9869.270391862814,3940.9489035230704,0.0005741805727929821,0.027700083688255415,603455488.0,7828.228524933163,8532.866441938859,0.0
43,1,2023-01-10 09:41:20,0.009333908780028143,0.5509329538698413,228913152.0,215141.2303597932,781189.7742975586,0.0022048829142660292,867.8732232718285,0.0018804273825234641,0.027470722337741067,30687232.0,61315.967620616786,56392.241842472875,0.011297990952601472,0.13320416371541977,691568640.0,83584.17595845425,40257.99330227685,63328.936783222016,0.0047371409900119725,0.1996576066611372,653557760.0,74771.44728225278,77050.5572489998,82371.28500666794,0.00020845239548001243,0.012090367662354889,27336704.0,9567.338884987123,3844.169091334738,0.0005794092698801229,0.028182288943290154,603455488.0,7828.228524933163,8532.866441938859,0.0
