front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,carts_ctn_read,label
0.029741367474932955,0.9696826866564859,0.9102902374670185,0.9771555384763935,0.9786535223746959,0.31523213587111865,0.36412404192671066,0.5270628129789016,0.9432234804384806,0.8765957446808512,0.9725782637052863,0.9731372458656973,0.02721107130151893,0.7422048355649216,0.5013850415512593,0.34542421911962046,0.9842044907118858,0.9830105693457235,0.009120845316276554,0.326001913207876,0.7724183335592434,0.547010006165221,0.9589073166581386,0.961920410842355,0.17541782936590988,0.9262286636061878,0.9064748201438846,0.9818920792884658,0.9863324932967917,0.7843387503302149,0.8763402010227594,0.0,0.6723979081334246,0.6466743074909919,0.0,0
0.02921289774077786,0.9696826866564859,0.9102902374670185,0.9771555384763935,0.9786535223746959,0.31523213587111865,0.3187637737433099,0.5270628129789016,0.9452829640023274,1.0,0.9782489443450937,0.9786432269364669,0.02721107130151893,0.7422048355649216,0.5013850415512593,0.34232740115012267,0.9846091287734388,0.9807618704007512,0.009120845316276554,0.32580413902075006,0.7724183335592434,0.547010006165221,0.9761369983081823,0.9756388725627935,0.11646707223299901,0.9262286636061878,0.9064748201438846,0.9828977049099505,0.9894668784478052,0.7843387503302149,0.8677069473229951,0.0,0.5955989236110073,0.5667969879787074,0.0,0
0.02921289774077786,0.8872517407544577,0.880174688381403,0.9771555384763935,0.9786535223746959,0.31523213587111865,0.3187637737433099,0.5270628129789016,0.9517403703566263,1.0,0.9782489443450937,0.9786432269364669,0.027142805855162516,0.8458431179293857,0.5540166204986008,0.34232740115012267,0.9846091287734388,0.9807618704007512,0.009131542928413977,0.2781875046647352,0.7724183335592434,0.547010006165221,0.799090677556926,0.797388466718891,0.11646707223299901,0.8445823263210712,0.9064748201438846,0.9828977049099505,0.9894668784478052,0.7843387503302149,0.7793555399303866,0.0,0.9129523779165721,0.9088307897043202,0.0,0
0.02921289774077786,0.9623690926289812,0.880174688381403,0.9819707192526445,0.9806977736101568,0.3290924419403872,0.25341188739636894,0.529243004086783,0.9477484347968779,1.0,0.9782489443450937,0.9786432269364669,0.027142805855162516,0.9158770551881117,0.39612188365651946,0.5842933334289199,0.9834964694945103,0.9804551467795724,0.009131542928413977,0.3297811244642574,0.7724183335592434,0.6599544971196276,0.7176900703149689,0.7154342571354876,0.11646707223299901,0.9030152190444627,0.9064748201438846,0.980194691563866,0.9850278617995444,0.7997781823466393,0.7432403412012393,0.0,0.9099086997945101,0.9127672686479672,0.0,0
0.029101018067736555,0.967450916588458,0.9216176871986168,0.9825739265894466,0.9830069562852908,0.3290924419403872,0.12461538461538461,0.529243004086783,0.9491767567348777,1.0,0.9842187647550376,0.984341732078454,0.027142805855162516,0.9140881915684619,0.33240997229916047,0.7078855551478279,0.9834964694945103,0.9804551467795724,0.009131542928413977,0.3297811244642574,0.7724183335592434,0.6599544971196276,0.6367453107115092,0.6328448588410565,0.0966172434097381,0.9030152190444627,0.9064748201438846,0.9827801131648475,0.9842617828090058,0.7997781823466393,0.6967078959722578,0.0,0.9171489072478844,0.9289779991108158,0.0,0
0.029101018067736555,0.8258410654636179,0.9216176871986168,0.9825739265894466,0.9830069562852908,0.3290924419403872,0.5136072454552981,0.529243004086783,0.9491767567348777,1.0,0.9842187647550376,0.984341732078454,0.02712420029514866,0.9103476003755692,0.33240997229916047,0.7078855551478279,0.9834964694945103,0.9804551467795724,0.009124612098508629,0.33612024297268905,0.7724183335592434,0.440275111965325,0.9776679619961354,0.9772409968401806,0.0966172434097381,0.9030152190444627,0.9064748201438846,0.9827801131648475,0.9842617828090058,0.7997781823466393,0.8691958055973746,0.0,0.9171489072478844,0.9289779991108158,0.0,0
0.029101018067736555,0.8656004619821606,0.9216176871986168,0.9825739265894466,0.9830069562852908,0.3253950653009977,0.5136072454552981,0.5340643074061587,0.8693687043969579,1.0,0.9842187647550376,0.984341732078454,0.02712420029514866,0.9130346076694748,0.40443213296401836,0.6182077522230792,0.8220894882374644,0.8152923689273183,0.009124612098508629,0.33803701132591263,0.7724183335592434,0.5470240129740493,0.9776679619961354,0.9772409968401806,0.0966172434097381,0.8991439515295463,0.9064748201438846,0.7335187174416173,0.7099497806187016,0.818910459153055,0.8662277151230503,0.0,0.9195613870135363,0.9301936572378354,0.0,0
0.02931085880588428,0.9702715030381083,0.8547447911927939,0.9767120520102658,0.9771634410144753,0.3253950653009977,0.5136072454552981,0.5340643074061587,0.9600315551965871,1.0,0.9824409939046002,0.9825847480811554,0.02712420029514866,0.9120535560155381,0.40443213296401836,0.6182077522230792,0.9807783076871239,0.9743492063976953,0.009124612098508629,0.3016475677990223,0.7724183335592434,0.6068369746467875,0.9768183827242517,0.9806577464547771,0.12701193068237715,0.8989109339424495,0.9064748201438846,0.8180511963234907,0.8004505034766539,0.818910459153055,0.8662277151230503,0.0,0.519252086242117,0.5081820081739733,0.0,0
0.02931085880588428,0.9702715030381083,0.8547447911927939,0.9767120520102658,0.9771634410144753,0.3253950653009977,0.6178399936072994,0.5340643074061587,0.9600315551965871,1.0,0.9824409939046002,0.9825847480811554,0.02695910839476829,0.9116139595226855,0.40443213296401836,0.7686694553061831,0.9761625283902386,0.9682451755636191,0.009118159653803233,0.33917614476209795,0.7724183335592434,0.6129259341450723,0.9768183827242517,0.9806577464547771,0.12701193068237715,0.8989109339424495,0.9064748201438846,0.9815285572331454,0.9754698514116485,0.818910459153055,0.855285133173825,0.0,0.597353790305178,0.5925206412516695,0.0,0
0.02931085880588428,0.9743710314452955,0.8547447911927939,0.9767120520102658,0.9771634410144753,0.32675715928083326,0.6178399936072994,0.5398635794364345,0.9626811680620052,1.0,0.9824409939046002,0.9825847480811554,0.02695910839476829,0.9105033841011007,0.36011080332411893,0.6217980271664184,0.9761625283902386,0.9682451755636191,0.009118159653803233,0.33917614476209795,0.7724183335592434,0.553112972472334,0.9782931980963653,0.9819890709617816,0.12701193068237715,0.9089016739212734,0.9064748201438846,0.9808819807930698,0.9793361362746392,0.8201727750177987,0.857089876271882,0.0,0.5226221747724382,0.511821220191276,0.0,0
0.029386801961820138,0.9003350601137221,0.9338094804840325,0.9780940757008348,0.9796264232627356,0.32675715928083326,0.5972095524614834,0.5398635794364345,0.9569563304991332,1.0,0.9804587581680151,0.9810258781326145,0.02695910839476829,0.8400319984985847,0.42659279778393966,0.5854042590458236,0.9724840788109946,0.9652670857828823,0.009118159653803233,0.3392129614269863,0.7724183335592434,0.543389323387048,0.9782931980963653,0.9819890709617816,0.1164799030026944,0.9024254069022257,0.9064748201438846,0.9808819807930698,0.9793361362746392,0.8201727750177987,0.857089876271882,0.0,0.7579534192019919,0.7566059052794566,0.0,0
0.029386801961820138,0.9790294338111751,0.9338094804840325,0.9780940757008348,0.9796264232627356,0.32675715928083326,0.34112419022695095,0.5398635794364345,0.9569563304991332,1.0,0.9804587581680153,0.9810258781326145,0.02703133652232873,0.9101708858757129,0.42659279778393966,0.5854042590458236,0.8115167677986111,0.8040534760567378,0.009134191730084517,0.3374965327008728,0.7724183335592434,0.6632470664839674,0.6598828644287461,0.6626796907713818,0.1164799030026944,0.8056209703144057,0.9064748201438846,0.8400092692612047,0.8240177096267867,0.8201727750177987,0.7139737996934807,0.0,0.9219563273266552,0.9316940291782515,0.0,0
0.029386801961820138,0.8962268180332057,0.9338094804840325,0.975370955640149,0.9759408558677048,0.31379030383675655,0.37710568363387353,0.5391997424055235,0.9590745416137523,1.0,0.9804587581680153,0.9810258781326145,0.02703133652232873,0.9146008827648849,0.279778393351819,0.3375359177953578,0.7303322190213087,0.722744705474304,0.009134191730084517,0.3374965327008728,0.7724183335592434,0.5611690861028685,0.5811909472153142,0.5828038348411032,0.1164799030026944,0.9151096915290504,0.9064748201438846,0.9826966924091012,0.9787604851821471,0.8407075759050638,0.6449116122201258,0.0,0.9234503071059894,0.93135977350553,0.0,0
0.029572031684883083,0.9777036778251648,0.8895459921754163,0.9736276165160425,0.9746630869935625,0.31379030383675655,0.4199041314768318,0.5391997424055235,0.9650991424481051,1.0,0.9758949310406854,0.9761961879236375,0.02703133652232873,0.9149080767288723,0.29639889196675995,0.3389200242870614,0.9767251806050824,0.9695017129922971,0.009134191730084517,0.30656676344763334,0.7724183335592434,0.5611690861028685,0.5811909472153142,0.5828038348411032,0.20070279443883132,0.9378245979344966,0.9064748201438846,0.9804198715827397,0.9774419950372192,0.8407075759050638,0.6902558519220194,0.0,0.9234503071059894,0.93135977350553,0.0,0
0.029572031684883083,0.9749093304577621,0.876125921208261,0.9736276165160425,0.9746630869935625,0.31379030383675655,0.6844934317793184,0.5391997424055235,0.9650991424481051,1.0,0.9758949310406857,0.9761961879236376,0.026815967312047936,0.9162743639153859,0.29639889196675995,0.3389200242870614,0.9767251806050824,0.9695017129922971,0.009026422649776067,0.32968608213962736,0.7724183335592434,0.5611690861028685,0.9764861886368645,0.9853766931731338,0.20070279443883132,0.9493405535004187,0.9064748201438846,0.9804198715827397,0.9774419950372192,0.8407075759050638,0.8196283134672708,0.0,0.9192705969035524,0.9191252832139014,0.0,0
0.029572031684883083,0.9749093304577621,0.876125921208261,0.9723568404935387,0.9722672084804692,0.31878458479376726,0.6844934317793184,0.5419589192125688,0.8757252686382945,1.0,0.9758949310406857,0.9761961879236376,0.026815967312047936,0.8401160998364671,0.29639889196675995,0.6400669644048101,0.9750366339198677,0.9658759227061063,0.009026422649776067,0.29005166379532393,0.7724183335592434,0.5558374986181689,0.9764861886368645,0.9853766931731338,0.20070279443883132,0.9493339744365481,0.9064748201438846,0.8371165975404212,0.8235743078627414,0.8515623252764857,0.9064080657846211,0.0,0.7796000705882391,0.77148260553337,0.0,0
0.02932818917235547,0.9686525038071243,0.9092894186152305,0.9734610053895422,0.973873674865729,0.31878458479376726,0.6844934317793184,0.5419589192125688,0.9527117772871212,1.0,0.9743372234861615,0.9746773332509819,0.026815967312047936,0.9067191973266243,0.4709141274238391,0.6400669644048101,0.9750237491064109,0.9688527455910049,0.009026422649776067,0.3282434808250609,0.7724183335592434,0.6690082138956357,0.9711080028630698,0.9774127161764282,0.1594593326970699,0.9493339744365481,0.9064748201438846,0.9788434173744376,0.9796381895234164,0.8515623252764857,0.9064080657846211,0.0,0.9166337697085598,0.9097281564612478,0.0,0
0.02932818917235547,0.9686525038071243,0.9092894186152305,0.9734610053895422,0.973873674865729,0.31878458479376726,0.6142216783216784,0.5419589192125688,0.9527117772871212,1.0,0.9743372234861615,0.9746773332509819,0.0269064909357908,0.8170897574472379,0.4709141274238391,0.6400669644048101,0.9750237491064109,0.9688527455910049,0.009038207300837034,0.29691704425598014,0.7724183335592434,0.6690082138956355,0.972840361401107,0.9776970389014524,0.1594593326970699,0.9370296764477561,0.9064748201438846,0.9788434173744376,0.9796381895234164,0.8515623252764857,0.914535260016466,0.0,0.9166337697085598,0.9097281564612478,0.0,0
0.02932818917235547,0.9686525038071243,0.9092894186152305,0.9734610053895422,0.973873674865729,0.318559970608994,0.6859165015138595,0.5400755568847678,0.9537231062444832,1.0,0.9743372234861615,0.9746773332509819,0.0269064909357908,0.7866519929208379,0.4709141274238391,0.5551525052682178,0.9795609780479944,0.9755249563915901,0.009038207300837034,0.2830246403024276,0.7724183335592434,0.7723667659091168,0.972840361401107,0.9776970389014524,0.1594593326970699,0.9340817990157113,0.9064748201438846,0.976498367817024,0.974771542089491,0.868458103602702,0.9188900415549586,0.0,0.9220565141314668,0.9151250558818473,0.0,0
0.02991162793178669,0.894588517454384,0.9572377399690655,0.963175110958231,0.9640582512611054,0.318559970608994,0.6859165015138595,0.5400755568847678,0.9598167266104028,1.0,0.96481050522309,0.9647589497459395,0.0269064909357908,0.7479594750193321,0.4709141274238391,0.6749012863864322,0.97284683572475,0.9693622405039973,0.009038207300837034,0.2684172551253996,0.7724183335592434,0.6999335188255554,0.9690501880606832,0.9745145090496619,0.2034740846635945,0.9485454354349299,0.9064748201438846,0.976498367817024,0.974771542089491,0.868458103602702,0.9188900415549586,0.0,0.9220565141314668,0.9151250558818473,0.0,0
0.02991162793178669,0.9727281583875366,0.9224365389864435,0.963175110958231,0.9640582512611054,0.318559970608994,0.7307927259057376,0.5400755568847678,0.9596968726036128,1.0,0.96481050522309,0.9647589497459395,0.027520687196262817,0.9300083943833474,0.1329639889196983,0.6749012863864322,0.6734118178210265,0.6710944040310763,0.009060710473296936,0.32467137003323526,0.7724183335592434,0.6999335188255554,0.7669766027335203,0.7698141111821478,0.2034740846635945,0.9485454354349299,0.9064748201438846,0.976498367817024,0.974771542089491,0.868458103602702,0.7358731256998194,0.0,0.9088116054697275,0.904069481563618,0.0,0
0.02991162793178669,0.9727281583875366,0.9224365389864435,0.963175110958231,0.9640582512611054,0.3329128432580749,0.6072623654903434,0.5452957843993491,0.9579742936449618,1.0,0.96481050522309,0.9647589497459395,0.027520687196262817,0.9319556872341078,0.1329639889196983,0.61080616309205,0.618376496460963,0.6155381718218367,0.009060710473296936,0.32467137003323526,0.7724183335592434,0.6999335188255554,0.4075818897008784,0.40226627385812397,0.2034740846635945,0.8417738544597708,0.9064748201438846,0.796041259280512,0.7800749554387348,0.8432609529048279,0.7711664158524211,0.0,0.9088116054697275,0.904069481563618,0.0,0
0.03033829470613347,0.9013988316289021,0.8769447729960878,0.9633812469440526,0.9643452574009514,0.3329128432580749,0.7199259023632656,0.5452957843993491,0.9510216242821785,1.0,0.9646119931359679,0.9642735929616539,0.027520687196262817,0.9379718345854348,0.1329639889196983,0.6984278149414764,0.9621244260863694,0.9618668998306545,0.009060710473296936,0.323355833523133,0.7724183335592434,0.6693540777893118,0.9502671898519399,0.9519871805199246,0.11998295767772138,0.9212355602949367,0.9064748201438846,0.9631869929250795,0.9589225281650192,0.8432609529048279,0.816838536078235,0.0,0.9020135737249335,0.8947791753997629,0.0,0
0.03033829470613347,0.9816089545247498,0.8666181421162771,0.9633812469440526,0.9643452574009514,0.3329128432580749,0.7199259023632656,0.5452957843993491,0.9510216242821785,1.0,0.9646119931359679,0.9642735929616539,0.02751017357715729,0.9423355960146718,0.33518005540167906,0.6984278149414764,0.9621244260863694,0.9618668998306545,0.00909799884433861,0.32494242223715725,0.7724183335592434,0.3873164478822404,0.9502671898519399,0.9519871805199246,0.11998295767772138,0.9212355602949367,0.9064748201438846,0.9631869929250795,0.9589225281650192,0.8432609529048279,0.8761819644435442,0.0,0.9184267657432585,0.9089612247003198,0.0,0
0.03033829470613347,0.9149174896298669,0.8666181421162771,0.9633812469440526,0.9643452574009514,0.32687667337302384,0.5706994003350608,0.5482370320940173,0.7452255384227717,1.0,0.9646119931359679,0.9642735929616539,0.02751017357715729,0.9552084552764519,0.5734072022160603,0.5585691601214912,0.9621244260863694,0.9618668998306545,0.00909799884433861,0.32494242223715725,0.7724183335592434,0.43512533430199685,0.9502671898519399,0.9519871805199246,0.11998295767772138,0.9192321706347479,0.9064748201438846,0.7989617898973765,0.7844067181878153,0.8062184615807955,0.87864765857218,0.0,0.9185692595161522,0.9110376050967846,0.0,0
0.030437901899419872,0.8815717160575243,0.9015558183968702,0.7997379157846084,0.8008648638376177,0.32687667337302384,0.6469222502301429,0.5482370320940173,0.8099468399332433,1.0,0.9605887582155438,0.9602047548256297,0.02751017357715729,0.7738466411779733,0.5734072022160603,0.3381043473441855,0.9658171249230726,0.9610981069648196,0.00909799884433861,0.32591738595216024,0.7724183335592434,0.5562231111043393,0.962505660769295,0.9670155415220554,0.17347107198295753,0.8716483075407331,0.9064748201438846,0.9717571686395698,0.977800090862342,0.8062184615807955,0.8790563209082267,0.0,0.9185692595161522,0.9110376050967846,0.0,0
0.030437901899419872,0.9849858015012081,0.8971431170958055,0.9702108200714399,0.9728023065913042,0.32687667337302384,0.6884632819582956,0.5482370320940173,0.9499215125607778,1.0,0.9709371462105632,0.9709221983354738,0.027374443382624403,0.8143643928378589,0.5734072022160603,0.33810434734418543,0.9658171249230726,0.9610981069648196,0.009051426032346883,0.28112671687752083,0.7724183335592434,0.5562231111043393,0.9656328964768675,0.9723433963546269,0.17347107198295753,0.9467014370860232,0.9064748201438846,0.9717571686395698,0.977800090862342,0.8062184615807955,0.8883102708351406,0.0,0.9185692595161522,0.9110376050967846,0.0,0
0.030437901899419872,0.9849858015012081,0.8971431170958055,0.978550482395304,0.9806550265987212,0.32093244372784524,0.6884632819582956,0.5434090840646054,0.9461716452067356,1.0,0.9709371462105632,0.9709221983354738,0.027374443382624403,0.8253465689550858,0.23268698060940096,0.5687118133361532,0.9658171249230726,0.9610981069648196,0.009051426032346883,0.25490820199791275,0.7724183335592434,0.5562231111043394,0.9635996335069164,0.9738225880436386,0.17347107198295753,0.9491749030459915,0.9064748201438846,0.974157956838136,0.9758259911697801,0.814639063643369,0.7923198268360385,0.0,0.9055458401566975,0.9002913062079957,0.0,0
0.02977287995444852,0.8021840399468199,0.8971431170958055,0.978550482395304,0.9806550265987212,0.32093244372784524,0.6176085143560622,0.5434090840646054,0.9377190651261904,1.0,0.9821969057815058,0.9822915320470329,0.027374443382624403,0.9161759553341797,0.23268698060940096,0.6737550586904749,0.969486111726324,0.9603171320906206,0.009051426032346883,0.24966256351381386,0.7724183335592434,0.3456219920658906,0.5948318739367471,0.6034619498096407,0.17610902603785994,0.9491749030459915,0.9064748201438846,0.9755124525299634,0.9767161375571355,0.814639063643369,0.7518668957442346,0.0,0.9161607602425863,0.9086616560288187,0.0,0
0.02977287995444852,0.9804633009535484,0.9068328632517513,0.8148246127200008,0.8151955237132334,0.32093244372784524,0.6176085143560622,0.5434090840646054,0.9377190651261904,1.0,0.9821969057815058,0.9822915320470329,0.0269105985261724,0.9161759553341797,0.23268698060940096,0.6737550586904749,0.969486111726324,0.9603171320906206,0.008994110455717606,0.33008102362918046,0.7724183335592434,0.6865640512778849,0.6767328727721272,0.6875320353890232,0.17610902603785994,0.9472206974239397,0.9064748201438846,0.9755124525299634,0.9767161375571355,0.814639063643369,0.8868172921265581,0.0,0.9161607602425863,0.9086616560288187,0.0,0
0.02977287995444852,0.9804633009535484,0.9068328632517513,0.9778793664179642,0.9794427109765924,0.3138059895026811,0.5362552622840187,0.5359305245053372,0.9356487676792892,1.0,0.9785712640684445,0.978616479585259,0.0269105985261724,0.9161759553341797,0.23268698060940096,0.6737550586904749,0.969486111726324,0.9603171320906206,0.008994110455717606,0.3300866535976617,0.7724183335592434,0.6865640512778849,0.5697537880933539,0.577719689605234,0.17610902603785994,0.8759972921043846,0.9064748201438846,0.9871145335855815,0.9925760767198298,0.8044723401665941,0.7963191339924857,0.0,0.902561396241851,0.8944619272370625,0.0,0
0.029224895682395845,0.9766978443482559,0.9068328632517513,0.9805016151857787,0.9817654222933174,0.3138059895026811,0.41803215234949553,0.5359305245053372,0.9419625912849786,1.0,0.9815536207139514,0.9818379818315461,0.0269105985261724,0.8124783391843559,0.2853185595567993,0.6152355130539385,0.9726724165038728,0.9616597409135126,0.008994110455717606,0.330287959747947,0.7724183335592434,0.7304241122892897,0.975096613763212,0.98369490089213,0.2156425159522597,0.9483763599196493,0.9064748201438846,0.9807040394313564,0.9792119034215853,0.8044723401665941,0.8696426091354953,0.0,0.902561396241851,0.8944619272370625,0.0,0
0.029224895682395845,0.9783219889261723,0.8347284141570375,0.9805016151857787,0.9817654222933174,0.3138059895026811,0.41803215234949553,0.5359305245053372,0.7769156641107732,1.0,0.9815536207139514,0.9818379818315461,0.02680299687928408,0.9027539298833406,0.3988919667589812,0.6152355130539385,0.972672416503873,0.9616597409135127,0.008981385594790442,0.3307205211398066,0.7724183335592434,0.6925449112338031,0.975096613763212,0.98369490089213,0.2156425159522597,0.9483763599196493,0.9064748201438846,0.9807040394313564,0.9792119034215853,0.8044723401665941,0.8590942742463572,0.0,0.8767243958195753,0.8717062151957756,0.0,1
0.029224895682395845,0.9783219889261723,0.8347284141570375,0.9805016151857787,0.9817654222933174,0.4635393341244062,0.39605843084257497,0.5314530793403011,0.733202649875006,1.0,0.9461291255323234,0.9465339163179856,0.02680299687928408,0.9027539298833406,0.3988919667589812,0.7729326424269698,0.9791537130235205,0.9693273698344843,0.008981385594790442,0.329762196038694,0.7724183335592434,0.6925449112338031,0.975096613763212,0.98369490089213,0.2156425159522597,0.9483763599196493,0.9064748201438846,0.9496959441323488,0.9524503611621437,0.811798157829323,0.8753173543071923,0.0,0.8767243958195753,0.8717062151957756,0.0,1
